airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-07-23,00:05,00:02,B,113,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-07-23,00:05,00:01,B,117,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-07-23,00:05,00:05,C,133,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-07-23,00:10,00:10,B,123,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-07-23,00:10,00:10,C,140,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-07-23,00:10,00:10,C,142,Aeroflot,SU 428,Sharm el Sheikh,SSH
SVO,2026-07-23,00:15,00:39,B,116,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-07-23,00:15,01:01,C,129,AlMasria,UJ 620,Sharm el Sheikh,SSH
SVO,2026-07-23,00:15,00:20,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-07-23,00:20,00:19,C,125,Southwind,2S 136,Antalya,AYT
SVO,2026-07-23,00:20,00:20,C,131,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-07-23,00:25,00:25,C,130,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-07-23,00:25,01:35,D,3,Pobeda,DP 6511,Perm,PEE
SVO,2026-07-23,00:30,00:30,B,104,Aeroflot,SU 1736,Petropavlovsk-Kamchatskiy,PKC
SVO,2026-07-23,00:30,00:28,B,115,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-07-23,00:35,00:35,B,102,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-07-23,00:35,00:33,B,110,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-07-23,00:40,00:53,B,107,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-07-23,00:40,00:40,B,112,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-07-23,00:45,00:42,B,122,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-07-23,00:50,01:31,D,1,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-07-23,00:55,00:55,B,120,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-07-23,01:00,00:59,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-07-23,01:00,00:59,B,103,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-07-23,01:00,01:00,C,133,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-07-23,01:05,01:08,B,104,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-07-23,01:10,01:06,C,126,Southwind,2S 12,Antalya,AYT
SVO,2026-07-23,01:10,01:04,C,135,Aeroflot,SU 2164,Antalya,AYT
SVO,2026-07-23,01:15,01:34,C,137,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-07-23,01:20,01:16,B,111,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-07-23,01:25,01:19,C,141,Aeroflot,SU 424,Hurghada,HRG
SVO,2026-07-23,01:30,01:30,B,101,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-07-23,01:30,01:39,B,102,"Rossiya,Aeroflot","FV 6907,SU 6907",Chelyabinsk,CEK
SVO,2026-07-23,01:30,01:44,B,123,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-07-23,01:40,01:37,B,103,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-07-23,01:45,02:31,D,14,Smartavia,5N 231,Orenburg,REN
SVO,2026-07-23,01:55,01:49,B,118,Aeroflot,SU 1582,Gorno-Altaysk,RGK
SVO,2026-07-23,02:00,02:05,B,101,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-07-23,02:15,02:06,C,139,Aeroflot,SU 2148,Antalya,AYT
SVO,2026-07-23,02:20,02:12,B,115,Aeroflot,SU 1172,Astrakhan,ASF
SVO,2026-07-23,02:20,02:20,B,117,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-07-23,02:25,02:29,B,104,Aeroflot,SU 1074,Sochi,AER
SVO,2026-07-23,02:55,02:51,B,114,"Rossiya,Aeroflot","FV 6591,SU 6591",Perm,PEE
SVO,2026-07-23,02:55,02:55,B,119,"Rossiya,Aeroflot","FV 6155,SU 6155",Nizhnekamsk,NBC
SVO,2026-07-23,02:55,02:50,C,140,Air Serbia,JU 137,Belgrade,BEG
SVO,2026-07-23,04:55,04:45,B,105,Aeroflot,SU 1110,Sochi,AER
SVO,2026-07-23,05:35,05:29,B,121,Aeroflot,SU 1106,Krasnodar,KRR
SVO,2026-07-23,05:40,05:38,C,129,"Rossiya,Aeroflot","FV 6953,SU 6953",Antalya,AYT
SVO,2026-07-23,05:45,06:18,C,135,Air Cairo,SM 922,Sharm el Sheikh,SSH
SVO,2026-07-23,06:00,16:04,B,103,"Rossiya,Aeroflot","FV 6299,SU 6299",Nizhnekamsk,NBC
SVO,2026-07-23,06:00,10:02,B,104,"Rossiya,Aeroflot","FV 6075,SU 6075",Ulyanovsk,ULV
SVO,2026-07-23,06:05,07:08,C,127,Air Cairo,SM 786,Sharm el Sheikh,SSH
SVO,2026-07-23,06:10,06:02,B,107,Aeroflot,SU 1256,Krasnodar,KRR
SVO,2026-07-23,06:10,06:06,B,117,Aeroflot,SU 1318,Murmansk,MMK
SVO,2026-07-23,06:30,06:19,B,109,Aeroflot,SU 1242,Orenburg,REN
SVO,2026-07-23,06:35,06:24,B,118,Aeroflot,SU 1000,Kaliningrad,KGD
SVO,2026-07-23,06:45,08:51,B,104,Aeroflot,SU 1154,Gelendzhik,GDZ
SVO,2026-07-23,06:50,06:47,D,1,Pobeda,DP 6961,Astrakhan,ASF
SVO,2026-07-23,06:50,06:55,D,3,Pobeda,DP 6903,Magas,IGT
SVO,2026-07-23,06:55,07:02,B,101,Aeroflot,SU 1266,Krasnodar,KRR
SVO,2026-07-23,06:55,09:14,B,103,"Rossiya,Aeroflot","FV 6491,SU 6491",Saratov,GSV
SVO,2026-07-23,07:00,07:04,B,102,"Rossiya,Aeroflot","FV 6223,SU 6223",Chelyabinsk,CEK
SVO,2026-07-23,07:00,06:54,B,114,Aeroflot,SU 6,Saint-Petersburg,LED
SVO,2026-07-23,07:00,07:00,C,145,"Pegas Fly,Nordwind","EO 1293,N4 1293",Sokhumi,SUI
SVO,2026-07-23,07:05,07:11,B,115,"Rossiya,Aeroflot","FV 6381,SU 6381",Izhevsk,IJK
SVO,2026-07-23,07:05,07:00,C,128,Aeroflot,SU 520,Dubai,DXB
SVO,2026-07-23,07:10,07:03,B,110,Aeroflot,SU 1152,Sochi,AER
SVO,2026-07-23,07:10,07:19,D,13,Pobeda,DP 6965,Volgograd,VOG
SVO,2026-07-23,07:10,08:16,D,17,Pobeda,DP 6863,Saratov,GSV
SVO,2026-07-23,07:15,07:17,B,112,"Rossiya,Aeroflot","FV 6351,SU 6351",Nizhniy Novgorod,GOJ
SVO,2026-07-23,07:20,07:15,B,116,Aeroflot,SU 1032,Kaliningrad,KGD
SVO,2026-07-23,07:20,07:18,C,142,Aeroflot,SU 2172,Istanbul,IST
SVO,2026-07-23,07:20,07:42,D,15,Pobeda,DP 6837,Kaliningrad,KGD
SVO,2026-07-23,07:25,07:25,B,119,Aeroflot,SU 1180,Volgograd,VOG
SVO,2026-07-23,07:30,07:24,B,101,"Rossiya,Aeroflot","FV 6811,SU 6811,SU 6827",Saransk,SKX
SVO,2026-07-23,07:30,07:30,B,104,Aeroflot,SU 1444,Irkutsk,IKT
SVO,2026-07-23,07:30,07:33,D,1,Pobeda,DP 6911,Mineralnyye Vody,MRV
SVO,2026-07-23,07:35,07:31,B,103,Aeroflot,SU 1400,Ekaterinburg,SVX
SVO,2026-07-23,07:35,07:30,C,124,Aeroflot,SU 2142,Antalya,AYT
SVO,2026-07-23,07:35,07:53,C,140,Royal Air Maroc,AT 221,Casablanca,CMN
SVO,2026-07-23,07:40,07:40,B,123,Aeroflot,SU 1366,Stavropol,STW
SVO,2026-07-23,07:40,09:57,D,13,Pobeda,DP 6583,Samara,KUF
SVO,2026-07-23,07:40,07:44,D,3,Pobeda,DP 6809,Kirov,KVX
SVO,2026-07-23,07:45,07:39,C,137,Aeroflot,SU 2120,Bodrum,BJV
SVO,2026-07-23,07:50,07:43,B,108,Aeroflot,SU 1678,Astrakhan,ASF
SVO,2026-07-23,07:50,07:50,B,121,Aeroflot,SU 1052,Makhachkala,MCX
SVO,2026-07-23,07:55,07:53,B,106,"Rossiya,Aeroflot","FV 6405,SU 6405",Syktyvkar,SCW
SVO,2026-07-23,07:55,07:47,B,111,Aeroflot,SU 1176,Sochi,AER
SVO,2026-07-23,08:00,08:00,B,101,"Rossiya,Aeroflot","FV 6127,SU 6127,SU 6955",Saint-Petersburg,LED
SVO,2026-07-23,08:00,07:50,B,120,Aeroflot,SU 1014,Kaliningrad,KGD
SVO,2026-07-23,08:00,10:23,D,15,Pobeda,DP 6841,Kazan,KZN
SVO,2026-07-23,08:05,08:01,C,141,Aeroflot,SU 1860,Yerevan,EVN
SVO,2026-07-23,08:10,08:18,B,112,"Rossiya,Aeroflot","FV 6503,SU 6503",Arkhangelsk,ARH
SVO,2026-07-23,08:15,10:31,B,111,Aeroflot,SU 1268,Kazan,KZN
SVO,2026-07-23,08:15,08:11,B,122,"Rossiya,Aeroflot","FV 6309,SU 6309",Kaliningrad,KGD
SVO,2026-07-23,08:20,09:32,B,107,Aeroflot,SU 1304,Mineralnyye Vody,MRV
SVO,2026-07-23,08:20,08:13,B,115,Aeroflot,SU 1042,Sochi,AER
SVO,2026-07-23,08:20,08:19,C,125,Aeroflot,SU 422,Hurghada,HRG
SVO,2026-07-23,08:25,08:25,B,114,Aeroflot,SU 1108,Krasnodar,KRR
SVO,2026-07-23,08:25,11:54,B,117,Aeroflot,SU 1210,Samara,KUF
SVO,2026-07-23,08:30,08:30,B,101,Aeroflot,SU 1200,Perm,PEE
SVO,2026-07-23,08:30,08:21,B,113,"Rossiya,Aeroflot","FV 6433,SU 6433",Perm,PEE
SVO,2026-07-23,08:30,08:31,D,3,Pobeda,DP 6905,Vladikavkaz,OGZ
SVO,2026-07-23,08:40,08:38,B,109,Aeroflot,SU 1148,Gelendzhik,GDZ
SVO,2026-07-23,08:45,08:41,B,105,Aeroflot,SU 1498,Grozny,GRV
SVO,2026-07-23,08:45,08:44,C,129,Aeroflot,SU 2136,Istanbul,IST
SVO,2026-07-23,08:50,08:49,B,112,"Rossiya,Aeroflot","FV 6415,SU 6415",Volgograd,VOG
SVO,2026-07-23,08:55,08:55,B,102,Aeroflot,SU 1538,Tomsk,TOF
SVO,2026-07-23,08:55,10:10,C,142,Centrum Air,C6 402,Tashkent,TAS
SVO,2026-07-23,09:00,08:57,B,101,"Rossiya,Aeroflot","FV 6167,SU 6801,SU 6167",Saint-Petersburg,LED
SVO,2026-07-23,09:00,11:22,B,103,"Rossiya,Aeroflot","FV 6529,SU 6529",Nizhnekamsk,NBC
SVO,2026-07-23,09:00,08:57,B,118,Aeroflot,SU 1016,Kaliningrad,KGD
SVO,2026-07-23,09:05,09:03,D,1,Pobeda,DP 6821,Saint-Petersburg,LED
SVO,2026-07-23,09:10,09:06,B,106,Aeroflot,SU 1460,Novosibirsk,OVB
SVO,2026-07-23,09:10,09:07,C,145,Aeroflot,SU 1830,Minsk,MSQ
SVO,2026-07-23,09:10,10:45,D,1,Pobeda,DP 6843,Kazan,KZN
SVO,2026-07-23,09:15,09:11,B,119,Aeroflot,SU 1320,Murmansk,MMK
SVO,2026-07-23,09:15,09:13,C,143,Aeroflot,SU 2124,Antalya,AYT
SVO,2026-07-23,09:20,09:16,B,123,Aeroflot,SU 1094,Chelyabinsk,CEK
SVO,2026-07-23,09:20,09:20,C,138,Aeroflot,SU 1886,Bishkek,BSZ
SVO,2026-07-23,09:20,09:23,D,3,Pobeda,DP 6927,Makhachkala,MCX
SVO,2026-07-23,09:25,12:12,B,104,Aeroflot,SU 1602,Samara,KUF
SVO,2026-07-23,09:25,09:24,B,110,Aeroflot,SU 1544,Penza,PEZ
SVO,2026-07-23,09:30,12:37,B,107,Severstal Aircompany,D2 152,Cherepovets,CEE
SVO,2026-07-23,09:30,09:36,B,111,Aeroflot,SU 1416,Ekaterinburg,SVX
SVO,2026-07-23,09:30,09:27,C,135,Aeroflot,SU 1866,Yerevan,EVN
SVO,2026-07-23,09:35,09:38,B,101,"Rossiya,Aeroflot","FV 6171,SU 6171",Orenburg,REN
SVO,2026-07-23,09:35,09:30,B,108,Aeroflot,SU 1518,Gorno-Altaysk,RGK
SVO,2026-07-23,09:40,16:09,B,111,"Rossiya,Aeroflot","FV 6385,SU 6385",Kazan,KZN
SVO,2026-07-23,09:40,09:44,B,116,Aeroflot,SU 1348,Mineralnyye Vody,MRV
SVO,2026-07-23,09:40,09:40,C,133,Aeroflot,SU 1946,Almaty,ALA
SVO,2026-07-23,09:45,09:42,B,120,Aeroflot,SU 10,Saint-Petersburg,LED
SVO,2026-07-23,09:45,09:52,B,122,Aeroflot,SU 1688,Omsk,OMS
SVO,2026-07-23,09:50,09:55,B,102,Aeroflot,SU 1138,Sochi,AER
SVO,2026-07-23,09:50,09:53,C,140,Belavia,B2 976,Minsk,MSQ
SVO,2026-07-23,10:00,10:48,B,101,"Rossiya,Aeroflot","FV 6213,SU 6213",Saint-Petersburg,LED
SVO,2026-07-23,10:00,09:51,D,14,Smartavia,5N 201,Makhachkala,MCX
SVO,2026-07-23,10:05,14:29,B,106,"Rossiya,Aeroflot","FV 6371,SU 6371",Samara,KUF
SVO,2026-07-23,10:05,10:02,B,114,Aeroflot,SU 1188,Volgograd,VOG
SVO,2026-07-23,10:10,10:59,C,126,Qatar,QR 338,Doha,DOH
SVO,2026-07-23,10:20,10:15,B,113,Aeroflot,SU 1208,Krasnodar,KRR
SVO,2026-07-23,10:20,12:10,B,121,Aeroflot,SU 1262,Ufa,UFA
SVO,2026-07-23,10:25,10:25,B,103,Aeroflot,SU 1312,Mineralnyye Vody,MRV
SVO,2026-07-23,10:30,10:33,B,112,"Rossiya,Aeroflot","FV 6313,SU 6313",Kaliningrad,KGD
SVO,2026-07-23,10:30,10:26,B,119,"Rossiya,Aeroflot","FV 6399,SU 6399",Perm,PEE
SVO,2026-07-23,10:30,10:29,C,132,Aeroflot,SU 2126,Antalya,AYT
SVO,2026-07-23,10:35,10:45,B,108,Yamal,YC 190,Novyy Urengoy,NUX
SVO,2026-07-23,10:35,10:35,C,131,Aeroflot,SU 1854,Baku,GYD
SVO,2026-07-23,10:35,10:37,D,3,Pobeda,DP 6901,Nalchik,NAL
SVO,2026-07-23,10:40,10:32,C,145,Air Serbia,JU 131,Belgrade,BEG
SVO,2026-07-23,10:45,10:43,B,104,"Rossiya,Aeroflot","FV 6033,SU 6033",Orsk,OSW
SVO,2026-07-23,10:45,10:43,C,130,Aeroflot,SU 2130,Istanbul,IST
SVO,2026-07-23,10:55,11:32,B,102,Aeroflot,SU 1058,Makhachkala,MCX
SVO,2026-07-23,11:00,11:44,B,101,"Rossiya,Aeroflot","FV 6059,SU 6059",Saint-Petersburg,LED
SVO,2026-07-23,11:00,11:37,C,134,Aeroflot,SU 526,Dubai,DXB
SVO,2026-07-23,11:00,11:43,C,141,Aeroflot,SU 2122,Dalaman,DLM
SVO,2026-07-23,11:05,12:13,B,115,Aeroflot,SU 1402,Ekaterinburg,SVX
SVO,2026-07-23,11:05,11:33,C,125,Etihad,EY 842,Abu Dhabi,AUH
SVO,2026-07-23,11:10,11:10,B,102,Aeroflot,SU 1202,Perm,PEE
SVO,2026-07-23,11:10,11:16,B,105,"Rossiya,Aeroflot","FV 6295,SU 6295",Perm,PEE
SVO,2026-07-23,11:10,11:43,C,129,Mahan Air,W5 99,Tehran,IKA
SVO,2026-07-23,11:15,11:27,B,123,"Rossiya,Aeroflot","FV 6363,SU 6363",Tyumen,TJM
SVO,2026-07-23,11:15,11:35,D,1,Pobeda,DP 6833,Kaliningrad,KGD
SVO,2026-07-23,11:15,12:53,D,3,Pobeda,DP 6947,Sochi,AER
SVO,2026-07-23,11:20,11:48,B,110,Aeroflot,SU 1572,Elista,ESL
SVO,2026-07-23,11:20,14:39,B,123,"Rossiya,Aeroflot","FV 6197,SU 6197",Kazan,KZN
SVO,2026-07-23,11:25,11:40,C,136,Aeroflot,SU 2158,Antalya,AYT
SVO,2026-07-23,11:30,12:27,B,107,Yamal,YC 232,Salekhard,SLY
SVO,2026-07-23,11:30,12:52,B,116,"Rossiya,Aeroflot","FV 6477,SU 6477",Murmansk,MMK
SVO,2026-07-23,11:35,12:45,C,133,Aeroflot,SU 2146,Antalya,AYT
SVO,2026-07-23,11:40,15:02,B,103,Aeroflot,"SU 1564,SU 1446",Irkutsk,IKT
SVO,2026-07-23,11:40,12:25,B,109,Aeroflot,SU 1234,Ufa,UFA
SVO,2026-07-23,11:45,12:23,C,138,Southwind,2S 168,Antalya,AYT
SVO,2026-07-23,11:45,11:51,D,1,Pobeda,DP 6871,Kaliningrad,KGD
SVO,2026-07-23,11:50,12:50,B,101,Aeroflot,SU 1018,Kaliningrad,KGD
SVO,2026-07-23,11:50,13:12,B,111,Aeroflot,SU 1490,Krasnoyarsk,KJA
SVO,2026-07-23,11:55,11:55,B,101,Aeroflot,SU 1248,Orenburg,REN
SVO,2026-07-23,11:55,13:41,B,121,"Rossiya,Aeroflot","FV 6173,SU 6173",Orenburg,REN
SVO,2026-07-23,11:55,12:32,C,137,Aeroflot,SU 1962,Astana,NQZ
SVO,2026-07-23,12:00,13:24,B,113,Aeroflot,SU 1156,Krasnodar,KRR
SVO,2026-07-23,12:00,13:24,B,114,Aeroflot,SU 18,Saint-Petersburg,LED
SVO,2026-07-23,12:05,12:43,B,122,Aeroflot,SU 1610,Sochi,AER
SVO,2026-07-23,12:05,14:17,D,3,Pobeda,DP 6919,Stavropol,STW
SVO,2026-07-23,12:10,13:51,B,119,Aeroflot,SU 1028,Mineralnyye Vody,MRV
SVO,2026-07-23,12:10,14:35,B,120,Aeroflot,SU 1436,Ekaterinburg,SVX
