airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-08-23,00:05,02:17,B,109,Аэрофлот,SU 1424,Уфа,UFA
SVO,2026-08-23,00:05,01:32,B,113,Аэрофлот,SU 1484,Красноярск,KJA
SVO,2026-08-23,00:05,00:24,C,140,Аэрофлот,SU 1942,Алматы,ALA
SVO,2026-08-23,00:10,01:29,B,105,Аэрофлот,SU 1524,Горно-Алтайск,RGK
SVO,2026-08-23,00:10,00:42,C,137,Аэрофлот,SU 2162,Анталья,AYT
SVO,2026-08-23,00:10,00:34,C,145,Almasria universal airlines,UJ 614,Шарм-эль-Шейх,SSH
SVO,2026-08-23,00:15,00:38,C,131,Ikar,EO 3547,Нячанг,CXR
SVO,2026-08-23,00:15,00:30,C,136,Аэрофлот,SU 1834,Минск,MSQ
SVO,2026-08-23,00:15,00:32,C,142,Аэрофлот,SU 2128,Анталья,AYT
SVO,2026-08-23,00:20,04:43,B,107,"Ikar,Nordwind","EO 103,N4 103",Калининград,KGD
SVO,2026-08-23,00:20,02:58,D,3,Победа,DP 6569,Челябинск,CEK
SVO,2026-08-23,00:25,00:53,C,126,Southwind Airlines,2S 136,Анталья,AYT
SVO,2026-08-23,00:25,03:37,D,15,Победа,DP 6511,Пермь,PEE
SVO,2026-08-23,00:30,00:44,B,101,Россия,SU 6951,Санкт-Петербург,LED
SVO,2026-08-23,00:30,00:58,B,104,Аэрофлот,SU 1736,Петропавловск-Камчатский,PKC
SVO,2026-08-23,00:30,04:52,B,105,Аэрофлот,SU 1092,Челябинск,CEK
SVO,2026-08-23,00:35,00:50,B,103,Аэрофлот,SU 1568,Тюмень,TJM
SVO,2026-08-23,00:35,01:05,B,114,Аэрофлот,SU 1244,Оренбург,REN
SVO,2026-08-23,00:40,06:46,B,104,Аэрофлот,SU 1638,Омск,OMS
SVO,2026-08-23,00:40,01:51,B,117,Аэрофлот,SU 1430,Барнаул,BAX
SVO,2026-08-23,00:45,02:22,B,122,Аэрофлот,SU 1428,Магнитогорск,MQF
SVO,2026-08-23,00:50,03:46,D,1,Победа,DP 6929,Махачкала,MCX
SVO,2026-08-23,00:55,01:12,B,106,Аэрофлот,SU 1482,Красноярск,KJA
SVO,2026-08-23,00:55,01:10,C,144,Аэрофлот,SU 2176,Даламан,DLM
SVO,2026-08-23,01:00,01:16,B,111,Аэрофлот,SU 1382,Ханты-Мансийск,HMA
SVO,2026-08-23,01:00,01:19,C,135,Аэрофлот,SU 2170,Стамбул,IST
