airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-09-21,00:05,00:22,B,103,Аэрофлот,SU 1484,Красноярск,KJA
SVO,2026-09-21,00:05,02:00,B,110,Аэрофлот,SU 1424,Уфа,UFA
SVO,2026-09-21,00:05,01:09,C,129,Аэрофлот,SU 1942,Алматы,ALA
SVO,2026-09-21,00:10,00:47,B,110,Аэрофлот,SU 1524,Горно-Алтайск,RGK
SVO,2026-09-21,00:10,00:31,C,128,Аэрофлот,SU 2162,Анталья,AYT
SVO,2026-09-21,00:15,00:33,B,102,Аэрофлот,SU 1478,Абакан,ABA
SVO,2026-09-21,00:20,00:41,C,125,Аэрофлот,SU 1834,Минск,MSQ
SVO,2026-09-21,00:20,15:47,C,126,Nordwind,N4 1401,Бохтар,KQT
SVO,2026-09-21,00:25,00:51,C,124,Аэрофлот,SU 2128,Анталья,AYT
SVO,2026-09-21,00:25,02:26,D,16,Победа,DP 6511,Пермь,PEE
SVO,2026-09-21,00:25,01:29,D,3,Победа,DP 6541,Екатеринбург,SVX
SVO,2026-09-21,00:30,00:39,B,101,"Россия,Аэрофлот","FV 6951,SU 6951",Санкт-Петербург,LED
SVO,2026-09-21,00:30,00:42,B,109,Аэрофлот,SU 1092,Челябинск,CEK
SVO,2026-09-21,00:35,00:46,B,107,Аэрофлот,SU 1244,Оренбург,REN
SVO,2026-09-21,00:35,00:49,B,108,Аэрофлот,SU 1568,Тюмень,TJM
SVO,2026-09-21,00:40,01:45,B,111,Аэрофлот,SU 1430,Барнаул,BAX
SVO,2026-09-21,00:40,01:37,B,116,Аэрофлот,SU 1638,Омск,OMS
SVO,2026-09-21,00:40,01:01,C,142,Southwind Airlines,2S 136,Анталья,AYT
SVO,2026-09-21,00:45,00:53,B,112,Аэрофлот,SU 1428,Магнитогорск,MQF
SVO,2026-09-21,00:45,00:57,C,126,Southwind Airlines,2S 174,Анталья,AYT
SVO,2026-09-21,00:45,02:43,D,3,Победа,DP 6503,Уфа,UFA
SVO,2026-09-21,00:50,03:34,D,1,Победа,DP 6569,Челябинск,CEK
SVO,2026-09-21,00:55,01:35,B,113,Аэрофлот,SU 1482,Красноярск,KJA
SVO,2026-09-21,01:00,01:07,B,102,Аэрофлот,SU 1382,Ханты-Мансийск,HMA
SVO,2026-09-21,01:00,01:17,C,127,Аэрофлот,SU 2170,Стамбул,IST
SVO,2026-09-21,01:10,01:25,C,145,Southwind Airlines,2S 12,Анталья,AYT
SVO,2026-09-21,01:15,01:47,C,130,Аэрофлот,SU 1966,Ереван,EVN
SVO,2026-09-21,01:20,01:40,B,122,Аэрофлот,SU 1708,Владивосток,VVO
SVO,2026-09-21,01:30,05:12,B,115,"Россия,Аэрофлот","FV 6907,SU 6907",Челябинск,CEK
SVO,2026-09-21,01:30,01:49,B,120,Аэрофлот,SU 1562,Иркутск,IKT
SVO,2026-09-21,01:40,02:52,B,114,Аэрофлот,SU 1512,Сургут,SGC
SVO,2026-09-21,01:45,01:45,D,1,Победа,DP 6515,Пермь,PEE
SVO,2026-09-21,01:45,01:53,D,14,Smartavia,5N 231,Оренбург,REN
SVO,2026-09-21,01:55,03:16,B,116,Аэрофлот,SU 1582,Горно-Алтайск,RGK
SVO,2026-09-21,02:10,02:22,B,107,Аэрофлот,SU 1054,Махачкала,MCX
SVO,2026-09-21,02:15,02:21,C,139,Аэрофлот,SU 428,Шарм-эль-Шейх,SSH
SVO,2026-09-21,02:15,02:28,C,140,Аэрофлот,SU 2148,Анталья,AYT
SVO,2026-09-21,02:20,02:31,B,108,Аэрофлот,SU 1172,Астрахань,ASF
SVO,2026-09-21,02:20,02:37,B,109,Аэрофлот,SU 1466,Екатеринбург,SVX
SVO,2026-09-21,02:30,06:44,C,136,"Россия,Аэрофлот","FV 5953,SU 5953",Хургада,HRG
SVO,2026-09-21,02:45,03:19,C,144,Corendon Airlines,XC 9117,Анталья,AYT
SVO,2026-09-21,02:55,03:01,B,106,"Россия,Аэрофлот","FV 6591,SU 6591",Пермь,PEE
SVO,2026-09-21,02:55,05:30,C,142,Air Serbia,JU 137,Белград,BEG
SVO,2026-09-21,03:10,08:16,C,127,Ширак Авиа,5G 710,Ереван,EVN
SVO,2026-09-21,03:15,03:28,D,17,Red Wings,WZ 1151,Нягань,NYA
SVO,2026-09-21,04:50,07:04,C,129,"Россия,Аэрофлот","FV 6953,SU 6953",Анталья,AYT
SVO,2026-09-21,04:55,06:10,B,110,Аэрофлот,SU 1110,Сочи,AER
SVO,2026-09-21,05:05,05:20,C,138,Аэрофлот,SU 2166,Анталья,AYT
SVO,2026-09-21,05:35,05:51,B,106,Аэрофлот,SU 1106,Краснодар,KRR
SVO,2026-09-21,05:55,08:04,B,122,Аэрофлот,SU 1270,Казань,KZN
SVO,2026-09-21,06:10,06:20,B,103,Аэрофлот,SU 1318,Мурманск,MMK
SVO,2026-09-21,06:10,06:21,B,113,Аэрофлот,SU 1256,Краснодар,KRR
SVO,2026-09-21,06:20,06:49,C,139,"Ikar,Nordwind","EO 1293,N4 1293",Сухум,SUI
SVO,2026-09-21,06:25,06:29,B,112,Аэрофлот,SU 1000,Калининград,KGD
SVO,2026-09-21,06:25,06:37,D,1,Победа,DP 6923,Махачкала,MCX
SVO,2026-09-21,06:30,09:16,B,102,Аэрофлот,SU 1242,Оренбург,REN
SVO,2026-09-21,06:45,07:05,B,104,Аэрофлот,SU 1724,Хабаровск,KHV
SVO,2026-09-21,06:50,07:00,D,1,Победа,DP 6961,Астрахань,ASF
SVO,2026-09-21,06:50,07:33,D,3,Победа,DP 6807,Чебоксары,CSY
SVO,2026-09-21,06:55,06:55,B,105,Аэрофлот,SU 1026,Калининград,KGD
SVO,2026-09-21,06:55,07:11,B,123,"Россия,Аэрофлот","FV 6491,SU 6491",Саратов,GSV
SVO,2026-09-21,07:00,07:08,B,111,Аэрофлот,SU 1534,Челябинск,CEK
SVO,2026-09-21,07:00,09:04,B,118,"Россия,Аэрофлот","FV 6075,SU 6075",Ульяновск,ULV
SVO,2026-09-21,07:00,07:15,D,3,Победа,DP 6837,Калининград,KGD
SVO,2026-09-21,07:05,07:17,C,146,Аэрофлот,SU 520,Дубай,DXB
SVO,2026-09-21,07:05,12:08,D,1,Победа,DP 6965,Волгоград,VOG
SVO,2026-09-21,07:10,07:22,B,119,Аэрофлот,SU 1152,Сочи,AER
SVO,2026-09-21,07:10,13:16,D,13,Победа,DP 6863,Саратов,GSV
SVO,2026-09-21,07:15,07:19,B,121,Аэрофлот,SU 6,Санкт-Петербург,LED
SVO,2026-09-21,07:20,08:33,B,110,Аэрофлот,SU 1032,Калининград,KGD
SVO,2026-09-21,07:20,07:34,C,124,Аэрофлот,SU 426,Шарм-эль-Шейх,SSH
SVO,2026-09-21,07:20,07:27,C,141,Аэрофлот,SU 2172,Стамбул,IST
SVO,2026-09-21,07:25,07:31,B,113,Аэрофлот,SU 1180,Волгоград,VOG
SVO,2026-09-21,07:25,07:57,C,138,Аэрофлот,SU 422,Хургада,HRG
SVO,2026-09-21,07:25,09:02,D,1,Победа,DP 6921,Махачкала,MCX
SVO,2026-09-21,07:30,07:38,B,114,"Россия,Аэрофлот","FV 6811,SU 6811",Саранск,SKX
SVO,2026-09-21,07:30,12:28,D,1,Победа,DP 6583,Самара,KUF
SVO,2026-09-21,07:30,08:41,D,3,Победа,DP 6911,Минеральные Воды,MRV
SVO,2026-09-21,07:35,12:24,B,104,"Россия,Аэрофлот","FV 6369,SU 6369",Ижевск,IJK
SVO,2026-09-21,07:35,07:36,B,120,Аэрофлот,SU 1400,Екатеринбург,SVX
SVO,2026-09-21,07:35,08:15,D,1,Победа,DP 6905,Владикавказ,OGZ
SVO,2026-09-21,07:40,07:52,B,109,Аэрофлот,SU 1366,Ставрополь,STW
SVO,2026-09-21,07:40,07:53,C,130,Аэрофлот,SU 2142,Анталья,AYT
SVO,2026-09-21,07:40,07:56,C,145,Аэрофлот,SU 2120,Бодрум,BJV
SVO,2026-09-21,07:45,07:50,B,102,"Россия,Аэрофлот","FV 6405,SU 6405",Сыктывкар,SCW
SVO,2026-09-21,07:50,08:44,B,111,Аэрофлот,SU 1052,Махачкала,MCX
SVO,2026-09-21,07:50,08:00,B,115,Аэрофлот,SU 1678,Астрахань,ASF
SVO,2026-09-21,07:50,13:59,D,14,Победа,DP 6809,Киров,KVX
SVO,2026-09-21,07:55,08:06,B,108,Аэрофлот,SU 1176,Сочи,AER
SVO,2026-09-21,08:00,08:07,B,101,"Россия,Аэрофлот","FV 6127,SU 6127",Санкт-Петербург,LED
SVO,2026-09-21,08:00,08:12,B,107,Аэрофлот,SU 1014,Калининград,KGD
SVO,2026-09-21,08:00,12:32,D,3,Победа,DP 6841,Казань,KZN
SVO,2026-09-21,08:05,08:43,B,119,Аэрофлот,SU 1268,Казань,KZN
SVO,2026-09-21,08:05,09:45,D,3,Победа,DP 6851,Санкт-Петербург,LED
SVO,2026-09-21,08:10,08:29,B,103,"Россия,Аэрофлот","FV 6503,SU 6503",Архангельск,ARH
SVO,2026-09-21,08:10,08:19,C,134,Аэрофлот,SU 1860,Ереван,EVN
SVO,2026-09-21,08:10,08:30,C,140,Royal Air Maroc,AT 221,Касабланка,CMN
SVO,2026-09-21,08:15,08:40,B,104,"Россия,Аэрофлот","FV 6309,SU 6309",Калининград,KGD
SVO,2026-09-21,08:20,09:11,B,123,Аэрофлот,SU 1042,Сочи,AER
SVO,2026-09-21,08:25,08:35,B,101,"Россия,Аэрофлот","FV 6153,SU 6153",Самара,KUF
SVO,2026-09-21,08:25,08:38,B,117,"Россия,Аэрофлот","FV 6155,SU 6155",Нижнекамск,NBC
SVO,2026-09-21,08:30,12:10,B,109,Аэрофлот,SU 1504,Тюмень,TJM
SVO,2026-09-21,08:30,08:46,B,116,Аэрофлот,SU 1200,Пермь,PEE
SVO,2026-09-21,08:40,08:47,B,112,Аэрофлот,SU 1148,Геленджик,GDZ
SVO,2026-09-21,08:40,09:58,B,114,Аэрофлот,SU 1304,Минеральные Воды,MRV
SVO,2026-09-21,08:45,08:57,B,105,Аэрофлот,SU 1498,Грозный,GRV
SVO,2026-09-21,08:45,08:52,C,136,Аэрофлот,SU 2136,Стамбул,IST
SVO,2026-09-21,08:50,09:07,B,103,"Россия,Аэрофлот","FV 6415,SU 6415",Волгоград,VOG
SVO,2026-09-21,09:00,09:12,B,101,"Россия,Аэрофлот","FV 6167,SU 6167",Санкт-Петербург,LED
SVO,2026-09-21,09:00,11:42,B,112,Аэрофлот,SU 1016,Калининград,KGD
SVO,2026-09-21,09:00,11:10,D,3,Победа,DP 6821,Санкт-Петербург,LED
SVO,2026-09-21,09:10,09:14,C,129,Аэрофлот,SU 1830,Минск,MSQ
SVO,2026-09-21,09:10,12:20,D,3,Победа,DP 6927,Махачкала,MCX
SVO,2026-09-21,09:15,09:26,B,113,Аэрофлот,SU 1320,Мурманск,MMK
SVO,2026-09-21,09:15,09:30,C,128,Аэрофлот,SU 2124,Анталья,AYT
SVO,2026-09-21,09:20,11:54,B,120,Аэрофлот,SU 1230,Уфа,UFA
SVO,2026-09-21,09:20,10:05,B,122,Аэрофлот,SU 1094,Челябинск,CEK
SVO,2026-09-21,09:20,09:31,C,135,Аэрофлот,SU 1886,Бишкек,BSZ
SVO,2026-09-21,09:25,10:34,B,117,Аэрофлот,SU 1602,Самара,KUF
SVO,2026-09-21,09:25,09:28,B,121,Аэрофлот,SU 1544,Пенза,PEZ
SVO,2026-09-21,09:30,09:37,B,106,Аэрофлот,SU 1416,Екатеринбург,SVX
SVO,2026-09-21,09:30,09:34,B,107,Северсталь,D2 152,Череповец,CEE
SVO,2026-09-21,09:30,09:39,C,146,Аэрофлот,SU 1866,Ереван,EVN
SVO,2026-09-21,09:35,09:46,B,103,"Россия,Аэрофлот","FV 6229,SU 6229",Нижний Новгород,GOJ
SVO,2026-09-21,09:35,09:35,C,130,Pyramids Airlines,5P 13,Monastir,MIR
SVO,2026-09-21,09:40,09:56,B,104,"Россия,Аэрофлот","FV 6385,SU 6385",Казань,KZN
SVO,2026-09-21,09:40,09:48,C,142,Аэрофлот,SU 1946,Алматы,ALA
SVO,2026-09-21,09:45,10:58,B,103,Аэрофлот,SU 10,Санкт-Петербург,LED
SVO,2026-09-21,09:45,09:53,B,108,Аэрофлот,SU 1688,Омск,OMS
SVO,2026-09-21,09:45,10:07,C,137,Аэрофлот,SU 400,Каир,CAI
SVO,2026-09-21,09:50,11:38,B,106,Аэрофлот,SU 1138,Сочи,AER
SVO,2026-09-21,09:50,12:11,B,117,Аэрофлот,SU 1486,Красноярск,KJA
SVO,2026-09-21,10:00,11:30,B,123,Аэрофлот,SU 1002,Калининград,KGD
SVO,2026-09-21,10:05,10:15,B,101,"Россия,Аэрофлот","FV 6371,SU 6371",Самара,KUF
SVO,2026-09-21,10:05,11:16,B,111,Аэрофлот,SU 1188,Волгоград,VOG
SVO,2026-09-21,10:05,10:12,B,120,Аэрофлот,SU 1460,Новосибирск,OVB
SVO,2026-09-21,10:15,10:29,B,102,"Россия,Аэрофлот","FV 6381,SU 6381",Ижевск,IJK
SVO,2026-09-21,10:20,10:27,B,115,Аэрофлот,SU 1208,Краснодар,KRR
SVO,2026-09-21,10:25,11:29,B,119,Аэрофлот,SU 1312,Минеральные Воды,MRV
SVO,2026-09-21,10:30,10:37,B,101,"Россия,Аэрофлот","FV 6057,SU 6057",Санкт-Петербург,LED
SVO,2026-09-21,10:30,15:28,B,110,"Россия,Аэрофлот","FV 6313,SU 6313",Калининград,KGD
SVO,2026-09-21,10:30,10:38,C,143,Аэрофлот,SU 2126,Анталья,AYT
SVO,2026-09-21,10:35,11:32,B,114,Ямал,YC 190,Новый Уренгой,NUX
SVO,2026-09-21,10:35,10:47,C,140,Аэрофлот,SU 1854,Баку,GYD
SVO,2026-09-21,10:40,11:46,B,105,Аэрофлот,SU 1060,Орск,OSW
SVO,2026-09-21,10:40,10:35,C,141,Air Serbia,JU 131,Белград,BEG
SVO,2026-09-21,10:45,15:20,D,1,Победа,DP 6903,Магас,IGT
SVO,2026-09-21,10:50,13:08,C,128,Аэрофлот,SU 2130,Стамбул,IST
SVO,2026-09-21,10:55,12:23,B,106,Аэрофлот,SU 1058,Махачкала,MCX
SVO,2026-09-21,10:55,11:12,B,116,"Россия,Аэрофлот","FV 6299,SU 6299",Нижнекамск,NBC
SVO,2026-09-21,10:55,11:18,C,136,Аэрофлот,SU 526,Дубай,DXB
SVO,2026-09-21,11:00,11:14,B,101,"Россия,Аэрофлот","FV 6059,SU 6059",Санкт-Петербург,LED
SVO,2026-09-21,11:00,11:21,C,144,Аэрофлот,SU 2122,Даламан,DLM
SVO,2026-09-21,11:05,11:23,B,102,Аэрофлот,SU 1402,Екатеринбург,SVX
SVO,2026-09-21,11:05,11:26,C,145,Аэрофлот,SU 2158,Анталья,AYT
SVO,2026-09-21,11:10,11:35,B,108,"Россия,Аэрофлот","FV 6433,SU 6433",Пермь,PEE
SVO,2026-09-21,11:10,11:10,C,129,Mahan Airlines,W5 99,Тегеран,IKA
SVO,2026-09-21,11:15,13:20,D,3,Победа,DP 6901,Нальчик,NAL
SVO,2026-09-21,11:20,11:41,B,118,Аэрофлот,SU 1572,Элиста,ESL
