airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-08-07,00:05,00:00,B,109,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-08-07,00:05,00:00,B,120,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-08-07,00:05,00:04,C,126,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-08-07,00:10,00:07,B,110,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-08-07,00:10,00:20,C,124,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-08-07,00:15,00:32,B,105,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-08-07,00:15,04:11,C,143,Aeroflot,SU 462,Hurghada,HRG
SVO,2026-08-07,00:20,05:29,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-08-07,00:25,01:31,C,142,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-08-07,00:25,04:41,D,3,Pobeda,DP 6541,Chelyabinsk,CEK
SVO,2026-08-07,00:30,01:49,B,103,Aeroflot,SU 1736,Petropavlovsk-Kamchatskiy,PKC
SVO,2026-08-07,00:30,00:33,B,107,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-08-07,00:35,00:35,B,108,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-08-07,00:35,01:03,B,113,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-08-07,00:40,00:39,B,117,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-08-07,00:40,00:38,B,122,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-08-07,00:40,02:58,D,3,Pobeda,DP 6511,Perm,PEE
SVO,2026-08-07,00:45,00:41,B,106,Aeroflot,SU 1456,Kemerovo,KEJ
SVO,2026-08-07,00:45,03:02,B,114,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-08-07,00:45,00:45,C,140,Southwind,2S 174,Antalya,AYT
SVO,2026-08-07,00:50,04:24,D,3,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-08-07,00:55,01:15,C,130,Aeroflot,SU 2176,Dalaman,DLM
SVO,2026-08-07,00:55,01:06,C,138,Southwind,2S 136,Antalya,AYT
SVO,2026-08-07,01:00,01:13,B,114,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-08-07,01:00,00:57,C,135,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-08-07,01:05,01:59,B,120,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-08-07,01:10,01:10,C,138,Aeroflot,SU 2164,Antalya,AYT
SVO,2026-08-07,01:10,01:33,C,145,Southwind,2S 12,Antalya,AYT
SVO,2026-08-07,01:15,02:00,C,128,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-08-07,01:15,05:15,C,141,Aeroflot,SU 2118,Bodrum,BJV
SVO,2026-08-07,01:20,01:25,B,104,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-08-07,01:20,01:38,C,129,AlMasria,UJ 622,Sharm el Sheikh,SSH
SVO,2026-08-07,01:20,01:55,C,143,Southwind,2S 168,Antalya,AYT
SVO,2026-08-07,01:30,02:42,B,101,"Rossiya,Aeroflot","FV 6951,SU 6951",Saint-Petersburg,LED
SVO,2026-08-07,01:30,01:43,B,102,"Rossiya,Aeroflot","FV 6907,SU 6907",Chelyabinsk,CEK
SVO,2026-08-07,01:30,01:30,B,104,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-08-07,01:30,02:10,B,107,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-08-07,01:40,02:23,B,105,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-08-07,01:45,02:02,C,125,Air Cairo,SM 788,Hurghada,HRG
SVO,2026-08-07,01:45,01:45,D,16,Smartavia,5N 231,Orenburg,REN
