airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-07-04,00:05,00:05,B,104,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-07-04,00:05,23:55,B,108,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-07-04,00:05,00:09,C,131,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-07-04,00:10,00:19,B,113,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-07-04,00:10,00:09,C,133,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-07-04,00:10,01:15,D,1,Pobeda,DP 6595,Novosibirsk,OVB
SVO,2026-07-04,00:15,00:19,B,119,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-07-04,00:20,00:20,C,132,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-07-04,00:20,01:34,D,13,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-07-04,00:25,09:48,C,133,Aeroflot,SU W2128,Antalya,AYT
SVO,2026-07-04,00:25,00:19,C,144,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-07-04,00:30,00:36,B,118,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-07-04,00:35,00:35,B,104,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-07-04,00:35,01:03,B,106,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-07-04,00:40,01:10,B,109,Aeroflot,SU 1456,Kemerovo,KEJ
SVO,2026-07-04,00:40,00:50,B,115,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-07-04,00:40,00:49,B,121,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-07-04,00:45,01:32,B,101,"Rossiya,Aeroflot","FV 6291,SU 6291",Magadan,GDX
SVO,2026-07-04,00:45,01:21,B,116,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-07-04,00:50,01:07,C,130,"Rossiya,Aeroflot","FV 5953,SU 5953",Hurghada,HRG
SVO,2026-07-04,00:50,07:35,D,14,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-07-04,00:55,01:37,B,111,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-07-04,00:55,03:30,D,3,Pobeda,DP 5511,Perm,PEE
SVO,2026-07-04,01:00,01:17,B,103,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-07-04,01:00,01:11,B,104,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-07-04,01:00,01:27,C,142,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-07-04,01:05,02:21,B,119,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-07-04,01:05,10:27,C,130,Aeroflot,SU W438,Sharm el Sheikh,SSH
SVO,2026-07-04,01:05,01:12,C,133,Aeroflot,SU 438,Sharm el Sheikh,SSH
SVO,2026-07-04,01:10,01:20,C,126,Southwind Airlines,2S 12,Antalya,AYT
SVO,2026-07-04,01:10,01:10,C,132,Aeroflot,SU 2164,Antalya,AYT
SVO,2026-07-04,01:15,01:45,C,124,Southwind Airlines,2S 172,Dalaman,DLM
SVO,2026-07-04,01:15,10:26,C,128,Aeroflot,SU W1966,Yerevan,EVN
SVO,2026-07-04,01:15,01:24,C,134,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-07-04,01:15,02:41,C,135,Aeroflot,SU 2118,Bodrum,BJV
SVO,2026-07-04,01:20,01:26,B,122,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-07-04,01:25,01:52,C,139,Air Cairo,SM 946,Sharm el Sheikh,SSH
SVO,2026-07-04,01:30,01:40,B,102,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-07-04,01:35,01:45,C,129,Pegas Fly,EO 3477,Phuket,HKT
SVO,2026-07-04,01:40,01:51,B,101,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-07-04,01:45,02:04,B,104,Aeroflot,SU 1472,Nizhnevartovsk,NJC
SVO,2026-07-04,01:45,01:42,D,16,Smartavia,5N 231,Orenburg,REN
SVO,2026-07-04,01:50,01:55,C,137,Aeroflot,SU 1936,Qaraghandy,KGF
SVO,2026-07-04,01:50,01:58,C,138,Royal Air Maroc,AT 223,Casablanca,CMN
SVO,2026-07-04,01:55,02:10,B,118,Aeroflot,SU 1582,Gorno-Altaysk,RGK
SVO,2026-07-04,02:10,02:10,B,113,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-07-04,02:15,02:14,C,136,Aeroflot,SU 2148,Antalya,AYT
SVO,2026-07-04,02:20,02:18,B,103,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-07-04,02:20,02:28,B,107,Aeroflot,SU 1172,Astrakhan,ASF
SVO,2026-07-04,02:25,04:18,B,108,Aeroflot,SU 1074,Sochi,AER
SVO,2026-07-04,02:35,02:43,C,131,Pegas Fly,EO 3545,Nha Trang,CXR
SVO,2026-07-04,02:40,02:37,C,130,Aeroflot,SU 428,Sharm el Sheikh,SSH
SVO,2026-07-04,02:55,,,103,"Rossiya,Aeroflot",FV 6155,Ekaterinburg,SVX
SVO,2026-07-04,02:55,02:55,B,104,"Rossiya,Aeroflot","FV 6591,SU 6591",Perm,PEE
SVO,2026-07-04,02:55,03:58,C,145,Air Serbia,JU 137,Belgrade,BEG
SVO,2026-07-04,04:55,04:54,B,104,Aeroflot,SU 1110,Sochi,AER
SVO,2026-07-04,05:25,10:46,C,138,"Rossiya,Aeroflot","FV 6953,SU 6953",Antalya,AYT
SVO,2026-07-04,06:00,06:07,B,101,"Rossiya,Aeroflot","FV 6075,SU 6075",Ulyanovsk,ULV
