airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-06-19,00:05,00:21,B,105,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-06-19,00:05,00:02,B,119,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-06-19,00:05,00:03,C,132,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-06-19,00:10,00:10,B,114,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-06-19,00:10,03:16,D,3,Pobeda,DP 5567,Chelyabinsk,CEK
SVO,2026-06-19,00:15,01:40,B,116,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-06-19,00:15,02:00,C,134,Aeroflot,SU 1876,Bukhara,BHK
SVO,2026-06-19,00:20,04:02,C,132,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-06-19,00:25,01:47,B,122,Pegas Fly,EO 59,Kazan,KZN
SVO,2026-06-19,00:25,00:55,C,135,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-06-19,00:25,03:50,D,16,Pobeda,DP 6511,Perm,PEE
SVO,2026-06-19,00:30,00:30,B,104,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-06-19,00:30,04:49,B,118,"Rossiya,Aeroflot","FV 6211,SU 6211",Chelyabinsk,CEK
SVO,2026-06-19,00:35,01:05,B,106,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-06-19,00:35,03:01,B,106,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-06-19,00:40,01:45,B,109,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-06-19,00:40,02:00,B,114,Aeroflot,SU 1456,Kemerovo,KEJ
SVO,2026-06-19,00:40,00:37,B,121,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-06-19,00:45,04:24,B,110,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-06-19,00:45,03:58,C,129,Air Stork,2S 174,Antalya,AYT
SVO,2026-06-19,00:50,04:33,C,146,Air Cairo,SM 788,Hurghada,HRG
SVO,2026-06-19,00:55,00:54,B,104,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-06-19,01:00,02:57,B,102,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-06-19,01:00,04:00,B,115,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-06-19,01:00,00:59,C,130,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-06-19,01:05,03:00,B,112,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-06-19,01:15,01:21,C,137,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-06-19,01:20,01:27,B,107,Aeroflot,SU 1708,Vladivostok,VVO
