airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-07-25,00:05,00:14,B,109,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-07-25,00:05,02:19,B,119,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-07-25,00:05,00:05,C,140,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-07-25,00:10,00:08,B,117,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-07-25,00:10,00:09,C,142,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-07-25,00:10,02:37,D,3,Pobeda,DP 6595,Novosibirsk,OVB
SVO,2026-07-25,00:15,01:35,B,112,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-07-25,00:15,00:33,C,137,Southwind,2S 136,Antalya,AYT
SVO,2026-07-25,00:20,03:29,C,139,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-07-25,00:20,02:09,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-07-25,00:25,00:23,C,144,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-07-25,00:30,00:36,B,103,Aeroflot,SU 1736,Petropavlovsk-Kamchatskiy,PKC
SVO,2026-07-25,00:30,00:29,B,111,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-07-25,00:35,00:33,B,105,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-07-25,00:35,01:35,B,114,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-07-25,00:35,00:33,C,138,"Rossiya,Aeroflot","FV 5953,SU 5953",Hurghada,HRG
SVO,2026-07-25,00:40,00:48,B,119,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-07-25,00:40,00:57,B,121,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-07-25,00:45,00:45,B,102,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-07-25,00:50,00:49,B,107,Aeroflot,SU 1720,Vladivostok,VVO
SVO,2026-07-25,00:50,03:48,D,3,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-07-25,00:55,00:51,C,145,Aeroflot,SU 2176,Dalaman,DLM
SVO,2026-07-25,01:00,02:32,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-07-25,01:00,00:56,B,106,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-07-25,01:00,01:00,C,130,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-07-25,01:05,01:28,B,122,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-07-25,01:05,01:19,C,128,Aeroflot,SU 438,Sharm el Sheikh,SSH
SVO,2026-07-25,01:10,01:22,C,125,Southwind,2S 12,Antalya,AYT
SVO,2026-07-25,01:10,01:08,C,139,Aeroflot,SU 2164,Antalya,AYT
SVO,2026-07-25,01:15,01:15,C,132,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-07-25,01:15,02:11,C,134,Aeroflot,SU 2118,Bodrum,BJV
SVO,2026-07-25,01:15,01:28,C,146,Southwind,2S 172,Dalaman,DLM
SVO,2026-07-25,01:20,01:54,B,104,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-07-25,01:25,01:50,C,126,Air Cairo,SM 946,Sharm el Sheikh,SSH
SVO,2026-07-25,01:25,03:10,D,3,Pobeda,DP 5511,Perm,PEE
SVO,2026-07-25,01:30,01:34,B,103,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-07-25,01:30,01:30,B,104,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-07-25,01:30,01:34,B,114,"Rossiya,Aeroflot","FV 6907,SU 6907",Chelyabinsk,CEK
SVO,2026-07-25,01:40,01:39,B,116,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-07-25,01:45,01:45,B,110,Aeroflot,SU 1472,Nizhnevartovsk,NJC
SVO,2026-07-25,01:45,01:36,D,14,Smartavia,5N 231,Orenburg,REN
SVO,2026-07-25,01:50,01:50,C,130,Aeroflot,SU 1936,Qaraghandy,KGF
SVO,2026-07-25,01:50,01:56,C,140,Royal Air Maroc,AT 223,Casablanca,CMN
SVO,2026-07-25,01:55,01:55,B,118,Aeroflot,SU 1582,Gorno-Altaysk,RGK
SVO,2026-07-25,02:10,02:14,B,109,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-07-25,02:15,02:10,C,135,Aeroflot,SU 2148,Antalya,AYT
SVO,2026-07-25,02:20,02:17,B,102,Aeroflot,SU 1172,Astrakhan,ASF
SVO,2026-07-25,02:20,02:20,B,104,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-07-25,02:25,02:36,B,103,Aeroflot,SU 1074,Sochi,AER
SVO,2026-07-25,02:40,03:00,C,127,Aeroflot,SU 428,Sharm el Sheikh,SSH
