airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-09-01,00:05,00:17,B,104,Аэрофлот,SU 1424,Уфа,UFA
SVO,2026-09-01,00:05,00:12,B,105,Аэрофлот,SU 1484,Красноярск,KJA
SVO,2026-09-01,00:05,00:22,C,129,Аэрофлот,SU 1942,Алматы,ALA
SVO,2026-09-01,00:10,00:24,B,110,Аэрофлот,SU 1524,Горно-Алтайск,RGK
SVO,2026-09-01,00:10,00:27,C,125,Аэрофлот,SU 2162,Анталья,AYT
SVO,2026-09-01,00:10,00:16,C,142,Аэрофлот,SU 1834,Минск,MSQ
SVO,2026-09-01,00:15,00:35,B,101,Аэрофлот,SU 1478,Абакан,ABA
SVO,2026-09-01,00:15,00:29,C,141,Аэрофлот,SU 484,Шарм-эль-Шейх,SSH
SVO,2026-09-01,00:15,02:06,D,3,Победа,DP 6569,Челябинск,CEK
SVO,2026-09-01,00:20,01:59,C,137,Almasria universal airlines,UJ 708,Хургада,HRG
SVO,2026-09-01,00:25,00:37,C,133,Аэрофлот,SU 2128,Анталья,AYT
SVO,2026-09-01,00:25,01:42,D,3,Победа,DP 6511,Пермь,PEE
SVO,2026-09-01,00:30,00:31,B,112,Аэрофлот,SU 1092,Челябинск,CEK
SVO,2026-09-01,00:30,00:46,B,115,Аэрофлот,SU 1736,Петропавловск-Камчатский,PKC
SVO,2026-09-01,00:35,00:53,B,102,Аэрофлот,SU 1244,Оренбург,REN
SVO,2026-09-01,00:35,00:43,B,106,Аэрофлот,SU 1568,Тюмень,TJM
SVO,2026-09-01,00:35,00:54,C,128,Аэрофлот,SU 424,Хургада,HRG
SVO,2026-09-01,00:40,00:57,B,103,Аэрофлот,SU 1430,Барнаул,BAX
SVO,2026-09-01,00:40,00:50,B,121,Аэрофлот,SU 1638,Омск,OMS
SVO,2026-09-01,00:45,01:03,B,109,Аэрофлот,SU 1428,Магнитогорск,MQF
SVO,2026-09-01,00:45,01:20,C,138,Southwind Airlines,2S 136,Анталья,AYT
SVO,2026-09-01,00:50,01:51,D,1,Победа,DP 6929,Махачкала,MCX
SVO,2026-09-01,00:55,00:59,B,111,Аэрофлот,SU 1482,Красноярск,KJA
SVO,2026-09-01,01:00,01:09,B,119,Аэрофлот,SU 1382,Ханты-Мансийск,HMA
SVO,2026-09-01,01:00,01:48,C,143,Аэрофлот,SU 2170,Стамбул,IST
SVO,2026-09-01,01:05,01:22,B,118,Аэрофлот,SU 1306,Новосибирск,OVB
SVO,2026-09-01,01:10,01:32,C,126,Southwind Airlines,2S 12,Анталья,AYT
SVO,2026-09-01,01:10,01:13,C,130,Аэрофлот,SU 2164,Анталья,AYT
SVO,2026-09-01,01:15,01:46,C,124,Southwind Airlines,2S 168,Анталья,AYT
SVO,2026-09-01,01:15,01:39,C,132,Аэрофлот,SU 1966,Ереван,EVN
SVO,2026-09-01,01:20,01:36,B,122,Аэрофлот,SU 1708,Владивосток,VVO
