airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-08-26,00:05,00:18,B,106,Аэрофлот,SU 1484,Красноярск,KJA
SVO,2026-08-26,00:05,00:16,B,112,Аэрофлот,SU 1424,Уфа,UFA
SVO,2026-08-26,00:05,00:26,C,133,Аэрофлот,SU 1942,Алматы,ALA
SVO,2026-08-26,00:10,00:25,B,105,Аэрофлот,SU 1524,Горно-Алтайск,RGK
SVO,2026-08-26,00:10,00:29,C,132,Аэрофлот,SU 2162,Анталья,AYT
SVO,2026-08-26,00:15,00:33,B,121,Аэрофлот,SU 1478,Абакан,ABA
SVO,2026-08-26,00:15,00:46,C,129,Southwind Airlines,2S 136,Анталья,AYT
SVO,2026-08-26,00:15,00:32,C,130,Аэрофлот,SU 2128,Анталья,AYT
SVO,2026-08-26,00:20,00:30,C,136,Аэрофлот,SU 1834,Минск,MSQ
SVO,2026-08-26,00:20,03:28,D,1,Победа,DP 6569,Челябинск,CEK
SVO,2026-08-26,00:25,01:39,D,3,Победа,DP 6511,Пермь,PEE
SVO,2026-08-26,00:30,00:38,B,101,Россия,SU 6951,Санкт-Петербург,LED
SVO,2026-08-26,00:30,00:44,B,103,Аэрофлот,SU 1092,Челябинск,CEK
SVO,2026-08-26,00:30,00:57,B,104,Аэрофлот,SU 1736,Петропавловск-Камчатский,PKC
SVO,2026-08-26,00:35,00:49,B,102,Аэрофлот,SU 1568,Тюмень,TJM
SVO,2026-08-26,00:35,01:04,B,117,Аэрофлот,SU 1244,Оренбург,REN
SVO,2026-08-26,00:40,01:07,B,107,Аэрофлот,SU 1430,Барнаул,BAX
SVO,2026-08-26,00:40,00:53,B,119,Аэрофлот,SU 1638,Омск,OMS
SVO,2026-08-26,00:45,01:01,B,113,Аэрофлот,SU 1428,Магнитогорск,MQF
SVO,2026-08-26,00:50,04:20,D,3,Победа,DP 6929,Махачкала,MCX
SVO,2026-08-26,00:55,01:10,B,120,Аэрофлот,SU 1482,Красноярск,KJA
SVO,2026-08-26,01:00,01:30,B,103,Nordwind,КЛ 6501,Сочи,AER
SVO,2026-08-26,01:00,01:23,B,115,Аэрофлот,SU 1382,Ханты-Мансийск,HMA
SVO,2026-08-26,01:00,01:20,C,131,Аэрофлот,SU 2170,Стамбул,IST
SVO,2026-08-26,01:05,01:18,B,111,Аэрофлот,SU 1306,Новосибирск,OVB
SVO,2026-08-26,01:05,01:27,C,139,Аэрофлот,SU 1894,Ош,OSS
SVO,2026-08-26,01:10,01:36,C,125,Southwind Airlines,2S 12,Анталья,AYT
SVO,2026-08-26,01:15,01:36,C,130,Аэрофлот,SU 1966,Ереван,EVN
SVO,2026-08-26,01:15,01:27,C,144,Southwind Airlines,2S 172,Даламан,DLM
SVO,2026-08-26,01:20,01:49,B,122,Аэрофлот,SU 1708,Владивосток,VVO
SVO,2026-08-26,01:30,02:01,B,101,Аэрофлот,SU 1562,Иркутск,IKT
SVO,2026-08-26,01:30,01:45,B,102,"Россия,Аэрофлот","FV 6907,SU 6907",Челябинск,CEK
SVO,2026-08-26,01:40,02:06,B,114,Аэрофлот,SU 1512,Сургут,SGC
SVO,2026-08-26,01:40,01:53,C,141,Аэрофлот,SU 424,Хургада,HRG
SVO,2026-08-26,01:50,02:28,C,140,Royal Air Maroc,AT 223,Касабланка,CMN
SVO,2026-08-26,01:55,02:08,B,116,Аэрофлот,SU 1582,Горно-Алтайск,RGK
SVO,2026-08-26,02:10,02:21,B,108,Аэрофлот,SU 1054,Махачкала,MCX
SVO,2026-08-26,02:15,02:19,C,134,Аэрофлот,SU 2148,Анталья,AYT
SVO,2026-08-26,02:20,02:31,B,109,Аэрофлот,SU 1466,Екатеринбург,SVX
SVO,2026-08-26,02:20,02:38,B,113,Аэрофлот,SU 1172,Астрахань,ASF
SVO,2026-08-26,02:25,02:33,B,117,Аэрофлот,SU 1074,Сочи,AER
SVO,2026-08-26,02:40,02:52,C,143,Аэрофлот,SU 428,Шарм-эль-Шейх,SSH
SVO,2026-08-26,02:45,03:25,C,144,Corendon Airlines,XC 9301,Анталья,AYT
SVO,2026-08-26,02:55,05:15,B,103,"Россия,Аэрофлот","FV 6591,SU 6591",Пермь,PEE
SVO,2026-08-26,02:55,03:45,C,141,Air Serbia,JU 137,Белград,BEG
SVO,2026-08-26,03:10,03:16,C,135,Ширак Авиа,5G 710,Ереван,EVN
SVO,2026-08-26,03:35,03:54,C,130,Россия,FV 6521,Костанай,KSN
SVO,2026-08-26,04:40,04:54,C,137,Аэрофлот,SU 524,Дубай,DXB
SVO,2026-08-26,04:50,05:07,C,129,Аэрофлот,SU 244,Виктория,SEZ
SVO,2026-08-26,04:55,05:03,B,118,Аэрофлот,SU 1110,Сочи,AER
SVO,2026-08-26,05:00,05:17,C,126,"Россия,Аэрофлот","FV 6953,SU 6953",Анталья,AYT
SVO,2026-08-26,05:25,05:40,C,125,Аэрофлот,SU 2166,Анталья,AYT
SVO,2026-08-26,05:55,06:05,B,111,Россия,FV 6373,Ижевск,IJK
SVO,2026-08-26,05:55,08:12,B,120,Аэрофлот,SU 1270,Казань,KZN
SVO,2026-08-26,06:00,06:13,B,102,"Россия,Аэрофлот","FV 6299,SU 6299",Нижнекамск,NBC
SVO,2026-08-26,06:00,06:15,B,110,"Россия,Аэрофлот","FV 6075,SU 6075",Ульяновск,ULV
SVO,2026-08-26,06:00,07:28,C,137,Air Cairo,SM 938,Шарм-эль-Шейх,SSH
SVO,2026-08-26,06:00,09:15,D,1,Победа,DP 6807,Чебоксары,CSY
SVO,2026-08-26,06:10,06:11,B,113,Аэрофлот,SU 1318,Мурманск,MMK
SVO,2026-08-26,06:10,06:28,B,119,Аэрофлот,SU 1256,Краснодар,KRR
SVO,2026-08-26,06:30,06:41,B,101,Аэрофлот,SU 1242,Оренбург,REN
SVO,2026-08-26,06:35,06:37,B,117,Аэрофлот,SU 1000,Калининград,KGD
SVO,2026-08-26,06:35,06:39,C,135,"Ikar,Nordwind","EO 1293,N4 1293",Сухум,SUI
SVO,2026-08-26,06:45,06:58,B,104,Аэрофлот,SU 1154,Геленджик,GDZ
SVO,2026-08-26,06:50,07:02,D,3,Победа,DP 6961,Астрахань,ASF
SVO,2026-08-26,06:55,07:04,B,118,"Россия,Аэрофлот","FV 6491,SU 6491",Саратов,GSV
SVO,2026-08-26,07:00,07:17,B,102,"Россия,Аэрофлот","FV 6223,SU 6223",Челябинск,CEK
SVO,2026-08-26,07:05,07:22,C,144,Аэрофлот,SU 520,Дубай,DXB
SVO,2026-08-26,07:05,07:20,D,1,Победа,DP 6965,Волгоград,VOG
SVO,2026-08-26,07:10,07:15,B,122,Аэрофлот,SU 1152,Сочи,AER
SVO,2026-08-26,07:10,09:54,D,14,Победа,DP 6863,Саратов,GSV
SVO,2026-08-26,07:15,09:21,B,106,"Россия,Аэрофлот","FV 6351,SU 6351",Нижний Новгород,GOJ
SVO,2026-08-26,07:20,07:31,B,121,Аэрофлот,SU 1032,Калининград,KGD
SVO,2026-08-26,07:20,07:26,C,127,Аэрофлот,SU 426,Шарм-эль-Шейх,SSH
SVO,2026-08-26,07:20,07:33,C,136,Аэрофлот,SU 2172,Стамбул,IST
SVO,2026-08-26,07:25,07:37,B,103,Аэрофлот,SU 1180,Волгоград,VOG
SVO,2026-08-26,07:25,07:39,D,13,Победа,DP 5921,Махачкала,MCX
SVO,2026-08-26,07:25,08:00,D,3,Победа,DP 6837,Калининград,KGD
SVO,2026-08-26,07:30,07:43,B,101,Аэрофлот,SU 1444,Иркутск,IKT
SVO,2026-08-26,07:30,08:16,B,102,"Россия,Аэрофлот","FV 6811,SU 6811",Саранск,SKX
SVO,2026-08-26,07:30,08:04,D,16,Победа,DP 6911,Минеральные Воды,MRV
SVO,2026-08-26,07:35,07:41,B,108,Аэрофлот,SU 1400,Екатеринбург,SVX
SVO,2026-08-26,07:35,09:31,D,3,Победа,DP 6809,Киров,KVX
SVO,2026-08-26,07:40,08:01,B,104,Аэрофлот,SU 1366,Ставрополь,STW
SVO,2026-08-26,07:40,07:52,C,142,Аэрофлот,SU 2142,Анталья,AYT
SVO,2026-08-26,07:40,07:45,C,146,Аэрофлот,SU 2120,Бодрум,BJV
SVO,2026-08-26,07:45,08:07,C,135,Air Cairo,SM 784,Хургада,HRG
SVO,2026-08-26,07:45,07:54,C,140,Royal Air Maroc,AT 221,Касабланка,CMN
SVO,2026-08-26,07:45,07:57,D,1,Победа,DP 6583,Самара,KUF
SVO,2026-08-26,07:50,07:58,B,115,Аэрофлот,SU 1052,Махачкала,MCX
SVO,2026-08-26,07:50,08:09,B,116,Аэрофлот,SU 1678,Астрахань,ASF
SVO,2026-08-26,07:55,08:14,B,110,Аэрофлот,SU 1176,Сочи,AER
SVO,2026-08-26,07:55,09:19,D,13,Победа,DP 6821,Санкт-Петербург,LED
SVO,2026-08-26,07:55,08:57,D,14,Победа,DP 6905,Владикавказ,OGZ
SVO,2026-08-26,08:00,08:08,B,101,"Россия,Аэрофлот","FV 6127,SU 6127",Санкт-Петербург,LED
SVO,2026-08-26,08:00,08:20,B,113,Аэрофлот,SU 1014,Калининград,KGD
SVO,2026-08-26,08:00,08:22,C,,Rossiya,FV 5966,Nizhniy Novgorod,GOJ
SVO,2026-08-26,08:00,10:14,D,1,Победа,DP 6841,Казань,KZN
SVO,2026-08-26,08:05,08:23,B,103,Аэрофлот,SU 1268,Казань,KZN
SVO,2026-08-26,08:05,08:18,B,107,Аэрофлот,SU 1504,Тюмень,TJM
SVO,2026-08-26,08:05,08:21,B,114,Аэрофлот,SU 1304,Минеральные Воды,MRV
SVO,2026-08-26,08:10,08:25,B,102,Аэрофлот,SU 1264,Краснодар,KRR
SVO,2026-08-26,08:10,08:32,B,117,Россия,SU 6503,Архангельск,ARH
SVO,2026-08-26,08:10,08:26,C,130,Аэрофлот,SU 1860,Ереван,EVN
SVO,2026-08-26,08:15,08:38,B,104,Россия,SU 6405,Сыктывкар,SCW
SVO,2026-08-26,08:15,08:30,B,119,"Россия,Аэрофлот","FV 6309,SU 6309",Калининград,KGD
SVO,2026-08-26,08:20,08:29,B,123,Аэрофлот,SU 1042,Сочи,AER
SVO,2026-08-26,08:20,08:35,C,141,Аэрофлот,SU 422,Хургада,HRG
SVO,2026-08-26,08:25,08:34,B,111,Аэрофлот,SU 1210,Самара,KUF
SVO,2026-08-26,08:30,08:44,B,105,Аэрофлот,SU 1200,Пермь,PEE
SVO,2026-08-26,08:40,08:49,B,106,Аэрофлот,SU 1148,Геленджик,GDZ
SVO,2026-08-26,08:45,08:52,B,112,Аэрофлот,SU 1498,Грозный,GRV
SVO,2026-08-26,08:45,08:54,C,128,Аэрофлот,SU 2136,Стамбул,IST
SVO,2026-08-26,08:50,09:03,B,103,"Россия,Аэрофлот","FV 6415,SU 6415",Волгоград,VOG
SVO,2026-08-26,08:55,10:50,D,3,Победа,DP 6823,Санкт-Петербург,LED
SVO,2026-08-26,09:00,09:00,B,101,"Россия,Аэрофлот","FV 6167,SU 6167",Санкт-Петербург,LED
SVO,2026-08-26,09:00,09:10,B,102,Россия,FV 6529,Нижнекамск,NBC
SVO,2026-08-26,09:00,09:09,B,113,Аэрофлот,SU 1016,Калининград,KGD
SVO,2026-08-26,09:05,11:16,D,1,Победа,DP 6903,Магас,IGT
SVO,2026-08-26,09:10,09:17,C,136,Аэрофлот,SU 1830,Минск,MSQ
SVO,2026-08-26,09:15,09:30,B,109,Аэрофлот,SU 1320,Мурманск,MMK
SVO,2026-08-26,09:15,09:27,C,137,Аэрофлот,SU 2124,Анталья,AYT
SVO,2026-08-26,09:20,09:34,B,118,Аэрофлот,SU 1094,Челябинск,CEK
SVO,2026-08-26,09:20,09:25,B,122,Аэрофлот,SU 1230,Уфа,UFA
SVO,2026-08-26,09:20,09:28,C,143,Аэрофлот,SU 1886,Бишкек,BSZ
SVO,2026-08-26,09:25,09:49,B,104,Аэрофлот,SU 1044,Сочи,AER
SVO,2026-08-26,09:25,09:38,B,108,Аэрофлот,SU 1602,Самара,KUF
SVO,2026-08-26,09:25,09:33,B,121,Аэрофлот,SU 1544,Пенза,PEZ
SVO,2026-08-26,09:30,09:36,B,102,Северсталь,D2 152,Череповец,CEE
SVO,2026-08-26,09:30,09:46,B,117,Аэрофлот,SU 1416,Екатеринбург,SVX
SVO,2026-08-26,09:30,09:40,C,134,Аэрофлот,SU 1866,Ереван,EVN
SVO,2026-08-26,09:35,09:52,B,103,Аэрофлот,SU 1518,Горно-Алтайск,RGK
SVO,2026-08-26,09:35,09:56,B,112,Россия,SU 6171,Оренбург,REN
