airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-08-16,00:05,00:52,B,106,Аэрофлот,SU 1484,Красноярск,KJA
SVO,2026-08-16,00:05,00:30,B,113,Аэрофлот,SU 1424,Уфа,UFA
SVO,2026-08-16,00:05,00:16,C,137,Аэрофлот,SU 1942,Алматы,ALA
SVO,2026-08-16,00:10,03:18,B,111,Аэрофлот,SU 1524,Горно-Алтайск,RGK
SVO,2026-08-16,00:10,00:48,C,133,Аэрофлот,SU 2162,Анталья,AYT
SVO,2026-08-16,00:10,00:27,C,141,Almasria universal airlines,UJ 614,Шарм-эль-Шейх,SSH
SVO,2026-08-16,00:15,00:38,C,130,Аэрофлот,SU 1834,Минск,MSQ
SVO,2026-08-16,00:20,00:36,B,112,"Ikar,Nordwind","EO 103,N4 103",Калининград,KGD
SVO,2026-08-16,00:20,05:10,D,13,Победа,DP 6569,Челябинск,CEK
SVO,2026-08-16,00:25,01:20,C,138,Аэрофлот,SU 2128,Анталья,AYT
SVO,2026-08-16,00:25,01:15,C,142,Southwind Airlines,2S 136,Анталья,AYT
SVO,2026-08-16,00:25,03:31,D,3,Победа,DP 6511,Пермь,PEE
SVO,2026-08-16,00:30,00:44,B,101,Россия,SU 6951,Санкт-Петербург,LED
SVO,2026-08-16,00:30,00:50,B,103,Аэрофлот,SU 1736,Петропавловск-Камчатский,PKC
SVO,2026-08-16,00:30,00:34,B,118,Аэрофлот,SU 1092,Челябинск,CEK
SVO,2026-08-16,00:35,01:09,B,104,Аэрофлот,SU 1244,Оренбург,REN
SVO,2026-08-16,00:35,02:19,B,112,Аэрофлот,SU 1568,Тюмень,TJM
SVO,2026-08-16,00:40,00:59,B,110,Аэрофлот,SU 1430,Барнаул,BAX
SVO,2026-08-16,00:40,00:57,B,114,Аэрофлот,SU 1638,Омск,OMS
SVO,2026-08-16,00:45,01:04,B,121,Аэрофлот,SU 1428,Магнитогорск,MQF
SVO,2026-08-16,00:50,04:49,D,1,Победа,DP 6929,Махачкала,MCX
SVO,2026-08-16,00:55,01:06,B,123,Аэрофлот,SU 1482,Красноярск,KJA
SVO,2026-08-16,00:55,01:18,C,131,Аэрофлот,SU 2176,Даламан,DLM
SVO,2026-08-16,01:00,01:23,B,103,Аэрофлот,SU 1382,Ханты-Мансийск,HMA
SVO,2026-08-16,01:00,01:28,C,140,Аэрофлот,SU 2170,Стамбул,IST
SVO,2026-08-16,01:05,01:31,B,111,Аэрофлот,SU 1306,Новосибирск,OVB
SVO,2026-08-16,01:05,01:26,C,128,Аэрофлот,SU 1894,Ош,OSS
SVO,2026-08-16,01:10,01:35,C,127,Аэрофлот,SU 2164,Анталья,AYT
SVO,2026-08-16,01:10,01:33,C,134,Southwind Airlines,2S 12,Анталья,AYT
SVO,2026-08-16,01:15,01:42,C,133,Аэрофлот,SU 1966,Ереван,EVN
SVO,2026-08-16,01:15,03:23,C,141,Аэрофлот,SU 2118,Бодрум,BJV
SVO,2026-08-16,01:20,01:39,B,101,Аэрофлот,SU 1708,Владивосток,VVO
SVO,2026-08-16,01:25,01:38,C,146,Аэрофлот,SU 424,Хургада,HRG
SVO,2026-08-16,01:30,01:55,B,104,"Россия,Аэрофлот","FV 6907,SU 6907",Челябинск,CEK
SVO,2026-08-16,01:30,01:50,B,117,Аэрофлот,SU 1562,Иркутск,IKT
SVO,2026-08-16,01:30,01:46,C,139,Аэрофлот,SU 462,Хургада,HRG
SVO,2026-08-16,01:40,03:25,B,117,Аэрофлот,SU 1512,Сургут,SGC
SVO,2026-08-16,01:45,01:57,B,116,Аэрофлот,SU 1472,Нижневартовск,NJC
SVO,2026-08-16,01:50,02:09,C,130,Аэрофлот,SU 1936,Караганды,KGF
SVO,2026-08-16,01:55,02:53,B,121,Аэрофлот,SU 1582,Горно-Алтайск,RGK
SVO,2026-08-16,02:10,02:21,B,110,Аэрофлот,SU 1054,Махачкала,MCX
SVO,2026-08-16,02:15,02:29,C,129,Аэрофлот,SU 2148,Анталья,AYT
SVO,2026-08-16,02:20,03:01,B,103,Аэрофлот,SU 1466,Екатеринбург,SVX
SVO,2026-08-16,02:20,02:36,B,118,Аэрофлот,SU 1172,Астрахань,ASF
SVO,2026-08-16,02:25,02:39,B,114,Аэрофлот,SU 1074,Сочи,AER
SVO,2026-08-16,02:45,04:52,C,135,Corendon Airlines,XC 9305,Анталья,AYT
SVO,2026-08-16,02:55,04:46,B,101,"Россия,Аэрофлот","FV 6591,SU 6591",Пермь,PEE
SVO,2026-08-16,02:55,03:14,C,134,Air Serbia,JU 137,Белград,BEG
