airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-09-24,00:05,00:29,B,103,Аэрофлот,SU 1484,Красноярск,KJA
SVO,2026-09-24,00:05,00:23,B,115,Аэрофлот,SU 1424,Уфа,UFA
SVO,2026-09-24,00:05,00:37,C,142,Аэрофлот,SU 1942,Алматы,ALA
SVO,2026-09-24,00:10,00:25,B,113,Аэрофлот,SU 1524,Горно-Алтайск,RGK
SVO,2026-09-24,00:10,00:43,C,128,Аэрофлот,SU 428,Шарм-эль-Шейх,SSH
SVO,2026-09-24,00:10,00:33,C,143,Аэрофлот,SU 2162,Анталья,AYT
SVO,2026-09-24,00:15,01:28,B,110,Аэрофлот,SU 1478,Абакан,ABA
SVO,2026-09-24,00:20,00:28,C,136,Аэрофлот,SU 1834,Минск,MSQ
SVO,2026-09-24,00:25,01:08,C,137,Almasria universal airlines,UJ 708,Хургада,HRG
SVO,2026-09-24,00:25,00:42,C,145,Аэрофлот,SU 2128,Анталья,AYT
SVO,2026-09-24,00:25,03:01,D,3,Победа,DP 6511,Пермь,PEE
SVO,2026-09-24,00:30,00:48,B,101,"Россия,Аэрофлот","FV 6951,SU 6951",Санкт-Петербург,LED
SVO,2026-09-24,00:30,00:46,B,114,Аэрофлот,SU 1092,Челябинск,CEK
SVO,2026-09-24,00:35,00:51,B,107,Аэрофлот,SU 1568,Тюмень,TJM
SVO,2026-09-24,00:35,00:54,B,108,Аэрофлот,SU 1244,Оренбург,REN
SVO,2026-09-24,00:40,00:52,B,117,Аэрофлот,SU 1638,Омск,OMS
SVO,2026-09-24,00:40,01:54,B,119,Аэрофлот,SU 1430,Барнаул,BAX
SVO,2026-09-24,00:40,01:16,C,125,Southwind Airlines,2S 136,Анталья,AYT
SVO,2026-09-24,00:45,00:56,B,118,Аэрофлот,SU 1428,Магнитогорск,MQF
SVO,2026-09-24,00:50,02:58,D,13,Победа,DP 6569,Челябинск,CEK
SVO,2026-09-24,00:55,01:04,B,109,Аэрофлот,SU 1482,Красноярск,KJA
