airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-07-14,00:05,00:05,B,103,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-07-14,00:05,00:03,B,111,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-07-14,00:05,00:21,C,126,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-07-14,00:10,00:07,B,110,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-07-14,00:10,00:06,C,131,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-07-14,00:15,00:08,B,115,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-07-14,00:15,00:15,C,139,Aeroflot,SU 484,Sharm el Sheikh,SSH
SVO,2026-07-14,00:15,02:35,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-07-14,00:20,00:35,C,129,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-07-14,00:25,00:25,C,144,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-07-14,00:25,04:12,D,1,Pobeda,DP 6511,Perm,PEE
SVO,2026-07-14,00:30,00:24,B,112,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-07-14,00:35,00:33,B,107,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-07-14,00:35,00:27,B,116,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-07-14,00:35,00:32,C,145,Aeroflot,SU 424,Hurghada,HRG
SVO,2026-07-14,00:40,00:49,B,102,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-07-14,00:40,00:44,B,105,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-07-14,00:45,00:45,B,114,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-07-14,00:50,03:29,D,3,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-07-14,00:55,00:55,B,106,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-07-14,01:00,00:59,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-07-14,01:00,00:57,B,109,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-07-14,01:00,00:53,C,125,Aeroflot,SU 2170,Istanbul,IST
