airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-08-22,00:05,01:09,B,104,Аэрофлот,SU 1484,Красноярск,KJA
SVO,2026-08-22,00:05,00:28,B,112,Аэрофлот,SU 1424,Уфа,UFA
SVO,2026-08-22,00:05,01:26,C,139,Аэрофлот,SU 1942,Алматы,ALA
SVO,2026-08-22,00:10,00:24,B,116,Аэрофлот,SU 1524,Горно-Алтайск,RGK
SVO,2026-08-22,00:10,00:30,C,141,Аэрофлот,SU 2162,Анталья,AYT
SVO,2026-08-22,00:15,00:22,B,103,Аэрофлот,SU 1478,Абакан,ABA
SVO,2026-08-22,00:15,00:48,C,145,Southwind Airlines,2S 136,Анталья,AYT
SVO,2026-08-22,00:20,03:59,C,130,Аэрофлот,SU 1834,Минск,MSQ
SVO,2026-08-22,00:20,04:16,D,13,Победа,DP 6569,Челябинск,CEK
SVO,2026-08-22,00:25,00:37,C,136,Аэрофлот,SU 2128,Анталья,AYT
SVO,2026-08-22,00:30,00:43,B,101,"Россия,Аэрофлот","FV 6951,SU 6951",Санкт-Петербург,LED
SVO,2026-08-22,00:30,00:54,B,106,Аэрофлот,SU 1736,Петропавловск-Камчатский,PKC
SVO,2026-08-22,00:30,00:41,B,114,Аэрофлот,SU 1092,Челябинск,CEK
SVO,2026-08-22,00:35,01:21,B,115,Аэрофлот,SU 1244,Оренбург,REN
SVO,2026-08-22,00:35,01:52,B,119,Аэрофлот,SU 1568,Тюмень,TJM
SVO,2026-08-22,00:40,00:52,B,102,Аэрофлот,SU 1638,Омск,OMS
SVO,2026-08-22,00:40,01:44,B,109,Аэрофлот,SU 1430,Барнаул,BAX
SVO,2026-08-22,00:40,03:07,D,1,Победа,DP 5541,Екатеринбург,SVX
SVO,2026-08-22,00:45,00:57,B,110,Аэрофлот,SU 1428,Магнитогорск,MQF
SVO,2026-08-22,00:50,01:05,B,104,Аэрофлот,SU 1720,Владивосток,VVO
SVO,2026-08-22,00:50,06:59,D,1,Победа,DP 6929,Махачкала,MCX
SVO,2026-08-22,00:55,01:16,C,131,Аэрофлот,SU 2176,Даламан,DLM
SVO,2026-08-22,01:00,02:05,B,118,Аэрофлот,SU 1382,Ханты-Мансийск,HMA
SVO,2026-08-22,01:00,01:18,C,134,Аэрофлот,SU 2170,Стамбул,IST
SVO,2026-08-22,01:05,01:32,B,117,Аэрофлот,SU 1306,Новосибирск,OVB
SVO,2026-08-22,01:05,02:47,C,126,Аэрофлот,SU 438,Шарм-эль-Шейх,SSH
SVO,2026-08-22,01:10,01:22,C,132,Аэрофлот,SU 2164,Анталья,AYT
SVO,2026-08-22,01:10,01:40,C,142,Southwind Airlines,2S 12,Анталья,AYT
SVO,2026-08-22,01:15,01:42,C,125,Аэрофлот,SU 1966,Ереван,EVN
SVO,2026-08-22,01:15,01:28,C,135,Аэрофлот,SU 2118,Бодрум,BJV
SVO,2026-08-22,01:15,01:37,C,144,Southwind Airlines,2S 172,Даламан,DLM
SVO,2026-08-22,01:20,01:48,B,103,Аэрофлот,SU 1708,Владивосток,VVO
SVO,2026-08-22,01:25,02:00,C,141,Air Cairo,SM 946,Шарм-эль-Шейх,SSH
SVO,2026-08-22,01:25,03:37,D,3,Победа,DP 5511,Пермь,PEE
SVO,2026-08-22,01:30,01:53,B,102,"Россия,Аэрофлот","FV 6907,SU 6907",Челябинск,CEK
SVO,2026-08-22,01:30,01:50,B,107,Аэрофлот,SU 1562,Иркутск,IKT
SVO,2026-08-22,01:30,03:22,C,139,"Россия,Аэрофлот","FV 5953,SU 5953",Хургада,HRG
SVO,2026-08-22,01:40,01:54,B,111,Аэрофлот,SU 1512,Сургут,SGC
SVO,2026-08-22,01:45,01:59,B,122,Аэрофлот,SU 1472,Нижневартовск,NJC
SVO,2026-08-22,01:45,01:57,D,14,Smartavia,5N 231,Оренбург,REN
SVO,2026-08-22,01:50,02:02,C,140,Royal Air Maroc,AT 223,Касабланка,CMN
SVO,2026-08-22,01:50,02:25,C,145,Аэрофлот,SU 1936,Караганды,KGF
SVO,2026-08-22,01:55,02:44,B,117,Аэрофлот,SU 1582,Горно-Алтайск,RGK
SVO,2026-08-22,02:10,02:42,B,105,Аэрофлот,SU 1054,Махачкала,MCX
SVO,2026-08-22,02:15,02:23,C,124,Аэрофлот,SU 2148,Анталья,AYT
SVO,2026-08-22,02:20,02:35,B,115,Аэрофлот,SU 1172,Астрахань,ASF
SVO,2026-08-22,02:20,02:22,B,116,Аэрофлот,SU 1466,Екатеринбург,SVX
SVO,2026-08-22,02:40,02:51,C,127,Аэрофлот,SU 428,Шарм-эль-Шейх,SSH
SVO,2026-08-22,02:45,04:25,C,145,Corendon Airlines,XC 9115,Анталья,AYT
SVO,2026-08-22,02:55,03:02,B,107,"Россия,Аэрофлот","FV 6591,SU 6591",Пермь,PEE
SVO,2026-08-22,02:55,04:33,C,141,Air Serbia,JU 137,Белград,BEG
SVO,2026-08-22,03:50,04:14,C,134,Россия,FV 6953,Анталья,AYT
SVO,2026-08-22,04:40,04:54,C,144,Аэрофлот,SU 524,Дубай,DXB
