airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,snapshots_seen,review,review_reason
DME,2026-05-31,01:50,,,E8,FLYONE Armenia,3F 314,Ереван,19,0,
DME,2026-05-31,22:00,,,E9,Уральские авиалинии,U6 2633,Ереван,31,0,
DME,2026-05-31,19:40,,,,Ижавиа,I8 308,Ижевск,9,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,16:30,,,C13,Ижавиа,I8 306,Ижевск,20,0,
DME,2026-05-31,08:40,,,C4,Ижавиа,I8 302,Ижевск,19,1,"задержан в пределах суток, итогового статуса не видели"
DME,2026-05-31,21:10,,,C4,Ижавиа,I8 308,Ижевск,10,0,
DME,2026-05-31,21:30,,,C17,S7 Airlines,S7 3017,Иркутск,21,0,
DME,2026-05-31,12:45,,,C5,S7 Airlines,S7 3021,Иркутск,21,0,
DME,2026-05-31,19:30,,,D14,Уральские авиалинии,U6 105,Иркутск,22,0,
DME,2026-05-31,18:25,,,,S7 Airlines,S7 1055,Казань,2,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,18:30,,,C8,S7 Airlines,S7 1055,Казань,18,0,
DME,2026-05-31,16:55,,,E8,Egypt Air,MS 730,Каир,20,0,
DME,2026-05-31,14:20,,,C13,S7 Airlines,S7 1213,Калининград,20,0,
DME,2026-05-31,09:00,,,D4,Уральские авиалинии,U6 371,Калининград,19,0,
DME,2026-05-31,16:40,,,D4,Уральские авиалинии,U6 167,Калининград,20,0,
DME,2026-05-31,11:30,,,D7,Уральские авиалинии,U6 627,Калининград,20,0,
DME,2026-05-31,08:30,,,,Уральские авиалинии,U6 2127,Карши,19,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,21:55,,,C14,S7 Airlines,S7 2605,Кемерово,10,0,
DME,2026-05-31,11:00,,,D4,Уральские авиалинии,U6 109,Краснодар,20,0,
DME,2026-05-31,21:50,,,D14,Нордстар,Y7 107,Красноярск,10,0,
DME,2026-05-31,22:30,,,E9,Уральские авиалинии,U6 2969,Куляб,21,0,
DME,2026-05-31,01:00,,,D3,Нордстар,Y7 1091,Курган,19,0,
DME,2026-05-31,21:55,,,C16,ИрАэро,IO 475,Кызыл,10,0,
DME,2026-05-31,13:05,,,C14,S7 Airlines,S7 2157,Махачкала,21,0,
DME,2026-05-31,11:15,,,D13,Уральские авиалинии,U6 1343,Махачкала,20,0,
DME,2026-05-31,13:30,,,D3,Нордстар,Y7 1041,Махачкала,21,0,
DME,2026-05-31,11:15,,,C13,S7 Airlines,S7 2167,Минеральные Воды,20,0,
DME,2026-05-31,13:45,,,C8,S7 Airlines;Азимут,S7 2169;A4 1169,Минеральные Воды,21,0,
DME,2026-05-31,10:40,,,D14,Уральские авиалинии,U6 153,Минеральные Воды,20,0,
DME,2026-05-31,19:55,,,E3,Белавиа,B2 956,Минск,23,0,
DME,2026-05-31,12:15,,,E4,Белавиа,B2 958,Минск,21,0,
DME,2026-05-31,03:25,,,D6,Ямал,YC 173,Надым,17,0,
DME,2026-05-31,07:40,,,E3,Qanot Sharq,HH 706,Наманган,18,0,
DME,2026-05-31,21:35,,,,S7 Airlines,S7 3059,Нерюнгри,11,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,23:25,,,,S7 Airlines,S7 2625,Новокузнецк,21,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,13:40,,,C12,S7 Airlines,S7 2507,Новосибирск,21,0,
DME,2026-05-31,16:35,,,C12,S7 Airlines,S7 2509,Новосибирск,20,0,
DME,2026-05-31,19:45,,,C12,S7 Airlines,S7 2511,Новосибирск,23,0,
DME,2026-05-31,07:30,,,C13,S7 Airlines,S7 2519,Новосибирск,18,0,
DME,2026-05-31,23:05,,,C15,S7 Airlines,S7 2513,Новосибирск,21,0,
DME,2026-05-31,11:45,,,C7,S7 Airlines,S7 2505,Новосибирск,20,0,
DME,2026-05-31,01:30,,,C14,ЮТэйр;Ямал,UT 4090;YC 90,Новый Уренгой,38,0,
DME,2026-05-31,01:45,,,C5,S7 Airlines,S7 2571,Новый Уренгой,19,0,
DME,2026-05-31,23:40,,,C3,S7 Airlines,S7 2581,Норильск,21,0,
DME,2026-05-31,23:45,,,D5,Нордстар,Y7 103,Норильск,10,0,
DME,2026-05-31,23:55,,,D8,Нордстар,Y7 105,Норильск,10,0,
DME,2026-05-31,02:50,,,D9,Ямал,YC 419,Ноябрьск,17,0,
DME,2026-05-31,02:05,,,E5,Red Wings,WZ 3201,Нячанг,17,0,
DME,2026-05-31,23:30,,,C14,S7 Airlines,S7 2565,Омск,21,0,
DME,2026-05-31,23:10,,,D6,Уральские авиалинии,U6 387,Омск,21,0,
DME,2026-05-31,23:00,,,,Уральские авиалинии,U6 2709,Ош,21,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,10:40,,,E2,Avia Traffic Company,YK 966,Ош,20,0,
DME,2026-05-31,22:50,,,E2,Avia Traffic Company,YK 748,Ош,21,1,неизвестный финальный статус: unknown
DME,2026-05-31,19:20,,,E7,Уральские авиалинии,U6 2909,Ош,21,0,
DME,2026-05-31,19:45,,,C13,S7 Airlines,S7 1195,Пенза,23,0,
DME,2026-05-31,08:50,,,C15,Северсталь,D2 253,Петрозаводск,19,0,
DME,2026-05-31,03:05,,,D8,Ямал,YC 32,Салехард,17,0,
DME,2026-05-31,21:15,,,,Нордстар,Y7 4211,Самара,11,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,14:30,,,C5,S7 Airlines,S7 1073,Самара,20,0,
DME,2026-05-31,19:45,,,,Уральские авиалинии,U6 2771,Самарканд,23,1,исчез из табло на статусе scheduled; гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,22:30,,,E6,Centrum Air,C6 410,Самарканд,10,0,
DME,2026-05-31,18:15,,,C12,S7 Airlines,S7 1007,Санкт-Петербург,19,0,
DME,2026-05-31,09:30,,,C3,S7 Airlines,S7 1003,Санкт-Петербург,19,0,
DME,2026-05-31,12:10,,,C8,S7 Airlines,S7 1005,Санкт-Петербург,21,0,
DME,2026-05-31,08:55,,,C12,S7 Airlines;Азимут,S7 2049;A4 1049,Сочи,19,0,
DME,2026-05-31,12:35,,,D14,Уральские авиалинии,U6 279,Сочи,21,0,
DME,2026-05-31,18:55,,,D6,Уральские авиалинии,U6 241,Сочи,16,0,
DME,2026-05-31,09:55,,,E6,S7 Airlines,S7 3749,Стамбул,19,0,
DME,2026-05-31,10:05,,,E7,Уральские авиалинии,U6 783,Стамбул,20,0,
DME,2026-05-31,06:30,,,E9,Уральские авиалинии,U6 771,Стамбул,18,0,
DME,2026-05-31,18:30,,,,Qanot Sharq,HH 702,Ташкент,2,1,исчез из табло на статусе scheduled; гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,13:40,,,E3,Qanot Sharq,HH 716,Ташкент,21,0,
DME,2026-05-31,11:45,,,E8,S7 Airlines;Uzbekistan Airways,S7 4263;HY 604,Ташкент,40,0,
DME,2026-05-31,19:40,,,E8,Qanot Sharq,HH 708,Ташкент,14,0,
DME,2026-05-31,23:00,,,E8,Uzbekistan Airways;S7 Airlines,HY 602;S7 4261,Ташкент,42,0,
DME,2026-05-31,14:40,,,E15,El Al;S7 Airlines,LY 612;S7 4483,Тель-Авив,20,0,
DME,2026-05-31,22:25,,,C7,S7 Airlines,S7 2615,Томск,21,0,
DME,2026-05-31,22:15,,,C12,S7 Airlines,S7 3033,Улан-Удэ,21,0,
DME,2026-05-31,20:45,,,C3,S7 Airlines,S7 3031,Улан-Удэ,21,0,
DME,2026-05-31,12:10,,,E6,Centrum Air,C6 418,Ургенч,21,0,
DME,2026-05-31,10:35,,,C12,S7 Airlines,S7 1135,Уфа,20,0,
DME,2026-05-31,16:30,,,C5,S7 Airlines,S7 1137,Уфа,20,0,
DME,2026-05-31,19:40,,,,Уральские авиалинии,U6 2555,Худжанд,9,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,01:10,,,E4,Egypt Air,MS 728,Хургада,19,0,
DME,2026-05-31,13:25,,,C16,Северсталь,D2 258,Череповец,21,0,
DME,2026-05-31,19:25,,,,S7 Airlines,S7 3047,Чита,8,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-31,16:55,,,C3,S7 Airlines,S7 3045,Чита,20,0,
DME,2026-05-31,19:45,,,D4,Уральские авиалинии,U6 93,Чита,23,0,
DME,2026-05-31,21:00,,,C7,S7 Airlines,S7 3005,Якутск,21,0,
SVO,2026-05-31,00:15,,B,114,Аэрофлот,SU 1478,Абакан,12,0,
SVO,2026-05-31,10:55,,C,125,Etihad Airways;Garuda Indonesia,EY 842;GA 9131,Абу-Даби,12,0,
SVO,2026-05-31,22:15,,C,125,Etihad Airways;Garuda Indonesia,EY 844;GA 9033,Абу-Даби,10,0,
SVO,2026-05-31,09:40,,C,130,Аэрофлот,SU 1946,Алматы,10,0,
SVO,2026-05-31,00:05,,C,131,Аэрофлот,SU 1942,Алматы,12,0,
SVO,2026-05-31,22:55,,C,137,Аэрофлот,SU 1940,Алматы,10,0,
SVO,2026-05-31,19:35,,B,104,Россия;Аэрофлот,FV 6865;SU 6865,Анадырь,12,0,
SVO,2026-05-31,12:55,,C,126,Southwind Airlines,2S 142,Анталья,13,0,
SVO,2026-05-31,02:15,,C,128,Аэрофлот,SU 2148,Анталья,8,0,
SVO,2026-05-31,07:35,,C,129,Аэрофлот,SU 2142,Анталья,11,0,
SVO,2026-05-31,13:15,,C,129,Southwind Airlines,2S 2,Анталья,13,0,
SVO,2026-05-31,12:20,,C,131,Southwind Airlines;Аэрофлот,2S 136;SU 2160,Анталья,26,0,
SVO,2026-05-31,11:35,,C,133,Аэрофлот,SU 2146,Анталья,12,0,
SVO,2026-05-31,01:10,,C,134,Southwind Airlines,2S 12,Анталья,12,0,
SVO,2026-05-31,03:45,,C,134,Corendon Airlines,XC 9305,Анталья,8,0,
SVO,2026-05-31,10:30,,C,135,Аэрофлот,SU 2126,Анталья,12,0,
SVO,2026-05-31,13:40,,C,138,Аэрофлот,SU 2144,Анталья,13,0,
SVO,2026-05-31,09:15,,C,143,Аэрофлот,SU 2124,Анталья,10,0,
SVO,2026-05-31,12:50,,C,144,Аэрофлот,SU 2156,Анталья,13,0,
SVO,2026-05-31,12:25,,B,103,Аэрофлот,SU 1346,Апатиты,13,0,
SVO,2026-05-31,08:10,,B,102,Россия;Аэрофлот,FV 6503;SU 6503,Архангельск,10,0,
SVO,2026-05-31,21:00,,B,110,Аэрофлот,SU 1334,Архангельск,12,0,
SVO,2026-05-31,14:45,,B,119,Россия;Аэрофлот,FV 6337;SU 6337,Архангельск,12,0,
SVO,2026-05-31,18:40,,B,121,Россия;Аэрофлот,FV 6993;SU 6993,Архангельск,12,0,
SVO,2026-05-31,10:25,,D,14,Smartavia,5N 217,Архангельск,12,0,
SVO,2026-05-31,23:30,,C,126,Аэрофлот,SU 1956,Астана,10,0,
SVO,2026-05-31,13:20,,C,137,Аэрофлот,SU 1962,Астана,13,0,
SVO,2026-05-31,07:00,,D,1,Победа,DP 6961,Астрахань,11,0,
SVO,2026-05-31,13:20,,B,102,Аэрофлот,SU 1642,Астрахань,13,0,
SVO,2026-05-31,07:50,,B,104,Аэрофлот,SU 1678,Астрахань,11,0,
SVO,2026-05-31,02:20,,B,109,Аэрофлот,SU 1172,Астрахань,8,0,
SVO,2026-05-31,16:20,,B,110,Аэрофлот,SU 1174,Астрахань,12,0,
SVO,2026-05-31,19:50,,D,3,Победа,DP 6963,Астрахань,12,0,
SVO,2026-05-31,14:35,,C,133,Аэрофлот,SU 1856,Баку,12,0,
SVO,2026-05-31,10:35,,C,134,Аэрофлот,SU 1854,Баку,12,0,
SVO,2026-05-31,21:30,,C,141,Аэрофлот,SU 1850,Баку,12,0,
SVO,2026-05-31,22:25,,C,133,Аэрофлот,SU 272,Бангкок,10,0,
SVO,2026-05-31,20:55,,D,1,Победа,DP 6531,Барнаул,12,0,
SVO,2026-05-31,00:40,,B,104,Аэрофлот,SU 1430,Барнаул,12,0,
SVO,2026-05-31,02:55,,C,142,Air Serbia,JU 137,Белград,8,0,
SVO,2026-05-31,10:40,,C,143,Air Serbia,JU 131,Белград,12,0,
SVO,2026-05-31,09:20,,C,128,Аэрофлот,SU 1886,Бишкек,10,0,
SVO,2026-05-31,21:35,,C,136,Аэрофлот,SU 1882,Бишкек,12,0,
SVO,2026-05-31,07:45,,C,124,Аэрофлот,SU 2120,Бодрум,11,0,
SVO,2026-05-31,00:15,,C,136,Аэрофлот,SU 1876,Бухара,12,0,
SVO,2026-05-31,19:40,,B,102,Россия;Аэрофлот,FV 6281;SU 6281,Владивосток,12,0,
SVO,2026-05-31,15:40,,B,103,Аэрофлот,SU 1700,Владивосток,12,0,
SVO,2026-05-31,22:40,,B,104,Аэрофлот,SU 1726,Владивосток,10,0,
SVO,2026-05-31,01:20,,B,119,Аэрофлот,SU 1708,Владивосток,12,0,
SVO,2026-05-31,18:25,,B,119,Аэрофлот,SU 5804,Владивосток,12,0,
SVO,2026-05-31,08:25,,D,1,Победа,DP 6905,Владикавказ,10,0,
SVO,2026-05-31,06:55,,D,3,Победа,DP 5991,Владикавказ,11,0,
SVO,2026-05-31,15:00,,D,3,Победа,DP 6991,Владикавказ,12,0,
SVO,2026-05-31,17:45,,D,1,Победа,DP 6969,Волгоград,12,0,
SVO,2026-05-31,19:30,,D,1,Победа,DP 6967,Волгоград,12,0,
SVO,2026-05-31,07:25,,B,101,Аэрофлот,SU 1180,Волгоград,11,0,
SVO,2026-05-31,08:50,,B,104,Россия;Аэрофлот,FV 6415;SU 6415,Волгоград,10,0,
SVO,2026-05-31,10:05,,B,111,Аэрофлот,SU 1188,Волгоград,12,0,
SVO,2026-05-31,17:25,,B,112,Аэрофлот,SU 1186,Волгоград,12,0,
SVO,2026-05-31,14:55,,B,113,Аэрофлот,SU 1182,Волгоград,12,0,
SVO,2026-05-31,07:10,,D,17,Победа,DP 6965,Волгоград,11,0,
SVO,2026-05-31,08:20,,B,103,Аэрофлот,SU 1148,Геленджик,10,0,
SVO,2026-05-31,13:30,,B,115,Аэрофлот,SU 1082,Геленджик,13,0,
SVO,2026-05-31,20:15,,C,133,Аэрофлот,SU 212,Гонконг,12,0,
SVO,2026-05-31,00:10,,B,111,Аэрофлот,SU 1524,Горно-Алтайск,12,0,
SVO,2026-05-31,09:35,,B,113,Аэрофлот,SU 1518,Горно-Алтайск,10,0,
SVO,2026-05-31,15:50,,B,114,Аэрофлот,SU 1496,Грозный,12,0,
SVO,2026-05-31,08:45,,B,123,Аэрофлот,SU 1498,Грозный,10,0,
SVO,2026-05-31,19:15,,C,133,Аэрофлот,SU 220,Гуанчжоу,12,0,
SVO,2026-05-31,16:05,,C,137,China Southern Airlines,CZ 8028,Гуанчжоу,12,0,
SVO,2026-05-31,21:15,,C,138,China Southern Airlines,CZ 8004,Гуанчжоу,12,0,
SVO,2026-05-31,11:00,,C,138,Аэрофлот,SU 2122,Даламан,12,0,
SVO,2026-05-31,21:20,,C,131,Аэрофлот,SU 232,Дели,12,0,
SVO,2026-05-31,10:40,,C,126,Qatar Airways;MAS;Srilankan Airlines,QR 338;MH 9290;UL 3032,Доха,12,0,
SVO,2026-05-31,17:35,,C,126,Qatar Airways;Srilankan Airlines,QR 340;UL 3034,Доха,12,0,
SVO,2026-05-31,23:45,,D,1,Победа,DP 6543,Екатеринбург,10,0,
SVO,2026-05-31,23:35,,B,102,Россия;Аэрофлот,FV 6207;SU 6207,Екатеринбург,10,0,
SVO,2026-05-31,02:20,,B,103,Аэрофлот,SU 1466,Екатеринбург,8,0,
SVO,2026-05-31,01:35,,B,104,Аэрофлот,SU 1436,Екатеринбург,12,0,
SVO,2026-05-31,15:25,,B,108,Аэрофлот,SU 1404,Екатеринбург,12,0,
SVO,2026-05-31,19:10,,B,110,Аэрофлот,SU 1418,Екатеринбург,12,0,
SVO,2026-05-31,07:45,,B,111,Аэрофлот,SU 1400,Екатеринбург,11,0,
SVO,2026-05-31,17:40,,B,113,Аэрофлот,SU 1414,Екатеринбург,12,0,
SVO,2026-05-31,09:30,,B,119,Аэрофлот,SU 1416,Екатеринбург,10,0,
SVO,2026-05-31,02:25,,D,16,Smartavia,5N 293,Екатеринбург,8,0,
SVO,2026-05-31,01:15,,C,125,Аэрофлот,SU 1966,Ереван,12,0,
SVO,2026-05-31,08:15,,C,125,Аэрофлот,SU 1860,Ереван,10,0,
SVO,2026-05-31,15:10,,C,130,Аэрофлот,SU 1862,Ереван,12,0,
SVO,2026-05-31,18:55,,C,130,Аэрофлот,SU 1868,Ереван,12,0,
SVO,2026-05-31,16:50,,C,140,Аэрофлот,SU 1864,Ереван,12,0,
SVO,2026-05-31,07:05,,B,102,Россия;Аэрофлот,FV 6381;SU 6381,Ижевск,11,0,
SVO,2026-05-31,12:55,,B,103,Россия;Аэрофлот,FV 6375;SU 6375,Ижевск,13,0,
SVO,2026-05-31,19:05,,B,114,Россия;Аэрофлот,FV 6885;SU 6885,Ижевск,12,0,
SVO,2026-05-31,21:20,,B,102,Аэрофлот,SU 1442,Иркутск,12,0,
SVO,2026-05-31,01:30,,B,107,Аэрофлот,SU 1562,Иркутск,12,0,
SVO,2026-05-31,07:30,,B,119,Аэрофлот,SU 1444,Иркутск,11,0,
SVO,2026-05-31,08:00,,D,1,Победа,DP 6841,Казань,21,0,
SVO,2026-05-31,10:25,,D,1,Победа,DP 6843,Казань,12,0,
SVO,2026-05-31,09:40,,B,103,Россия;Аэрофлот,FV 6385;SU 6385,Казань,10,0,
SVO,2026-05-31,14:00,,B,103,Россия;Аэрофлот,FV 6361;SU 6361,Казань,25,0,
SVO,2026-05-31,20:15,,B,103,Россия;Аэрофлот,FV 6241;SU 6241,Казань,12,0,
SVO,2026-05-31,22:15,,B,103,Аэрофлот,SU 1198,Казань,10,0,
SVO,2026-05-31,14:15,,B,104,Аэрофлот,SU 1192,Казань,12,0,
SVO,2026-05-31,19:20,,B,106,Аэрофлот,SU 1194,Казань,12,0,
SVO,2026-05-31,08:15,,B,114,Аэрофлот,SU 1268,Казань,10,0,
SVO,2026-05-31,11:20,,B,121,Россия;Аэрофлот,FV 6197;SU 6197,Казань,12,0,
SVO,2026-05-31,08:55,,B,122,Аэрофлот,SU 1270,Казань,10,0,
SVO,2026-05-31,19:55,,D,14,Smartavia,5N 227,Казань,12,0,
SVO,2026-05-31,14:05,,D,3,Победа,DP 6859,Казань,12,0,
SVO,2026-05-31,09:45,,C,141,Аэрофлот,SU 400,Каир,10,0,
SVO,2026-05-31,10:00,,B,,Аэрофлот,SU 1002,Калининград,22,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-31,16:30,,D,1,Победа,DP 6833,Калининград,12,0,
SVO,2026-05-31,20:50,,B,101,Ikar;Nordwind,EO 103;N4 103,Калининград,12,0,
SVO,2026-05-31,11:50,,B,104,Аэрофлот,SU 1018,Калининград,12,0,
SVO,2026-05-31,23:20,,B,104,Аэрофлот,SU 1072,Калининград,10,0,
SVO,2026-05-31,09:00,,B,105,Аэрофлот,SU 1016,Калининград,10,0,
SVO,2026-05-31,17:20,,B,106,Аэрофлот,SU 1010,Калининград,12,0,
SVO,2026-05-31,14:15,,B,108,Аэрофлот,SU 1024,Калининград,12,0,
SVO,2026-05-31,18:35,,B,111,Аэрофлот,SU 1006,Калининград,12,0,
SVO,2026-05-31,06:35,,B,115,Аэрофлот,SU 1000,Калининград,11,0,
SVO,2026-05-31,13:35,,D,116,Победа;Аэрофлот,DP 6835;SU 1004,Калининград,26,0,
SVO,2026-05-31,08:15,,B,117,Россия;Аэрофлот,FV 6309;SU 6309,Калининград,10,0,
SVO,2026-05-31,14:00,,B,117,Nordwind,N4 105,Калининград,25,0,
SVO,2026-05-31,08:00,,B,118,Аэрофлот,SU 1014,Калининград,21,0,
SVO,2026-05-31,16:15,,B,118,Россия;Аэрофлот,FV 6661;SU 6661,Калининград,12,0,
SVO,2026-05-31,18:00,,B,118,Россия;Аэрофлот,FV 6311;SU 6311,Калининград,24,0,
SVO,2026-05-31,20:25,,B,119,Аэрофлот,SU 1008,Калининград,12,0,
SVO,2026-05-31,10:30,,B,120,Россия;Аэрофлот,FV 6313;SU 6313,Калининград,12,0,
SVO,2026-05-31,07:15,,D,3,Победа,DP 6837,Калининград,11,0,
SVO,2026-05-31,01:50,,C,146,Аэрофлот,SU 1936,Караганды,12,0,
SVO,2026-05-31,16:15,,D,,Аэрофлот,SU 2997,Картаго,12,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-31,07:45,,C,140,Royal Air Maroc,AT 221,Касабланка,11,0,
SVO,2026-05-31,00:40,,B,109,Аэрофлот,SU 1456,Кемерово,12,0,
SVO,2026-05-31,22:45,,B,121,Аэрофлот,SU 1450,Кемерово,10,0,
SVO,2026-05-31,10:20,,B,103,Аэрофлот,SU 1208,Краснодар,12,0,
SVO,2026-05-31,06:10,,B,104,Аэрофлот,SU 1256,Краснодар,11,0,
SVO,2026-05-31,09:35,,B,115,Аэрофлот,SU 1112,Краснодар,10,0,
SVO,2026-05-31,08:25,,B,121,Аэрофлот,SU 1108,Краснодар,10,0,
SVO,2026-05-31,13:15,,B,122,Аэрофлот,SU 1266,Краснодар,13,0,
SVO,2026-05-31,07:10,,B,123,Аэрофлот,SU 1264,Краснодар,11,0,
SVO,2026-05-31,12:00,,B,123,Аэрофлот,SU 1156,Краснодар,25,0,
SVO,2026-05-31,21:45,,D,1,Победа,DP 5547,Красноярск,12,0,
SVO,2026-05-31,22:30,,D,1,Победа,DP 6547,Красноярск,10,0,
SVO,2026-05-31,00:05,,B,102,Аэрофлот,SU 1484,Красноярск,12,0,
SVO,2026-05-31,20:20,,B,108,Аэрофлот,SU 1480,Красноярск,12,0,
SVO,2026-05-31,11:50,,B,109,Аэрофлот,SU 1490,Красноярск,12,0,
SVO,2026-05-31,00:55,,B,112,Аэрофлот,SU 1482,Красноярск,12,0,
SVO,2026-05-31,09:50,,B,118,Аэрофлот,SU 1486,Красноярск,10,0,
SVO,2026-05-31,20:10,,B,122,Россия;Аэрофлот,FV 6289;SU 6289,Магадан,12,0,
SVO,2026-05-31,07:40,,D,17,Победа,DP 6903,Магас,11,0,
SVO,2026-05-31,16:00,,B,105,Аэрофлот,SU 1438,Магнитогорск,24,0,
SVO,2026-05-31,00:45,,B,121,Аэрофлот,SU 1428,Магнитогорск,12,0,
SVO,2026-05-31,22:35,,C,142,Аэрофлот,SU 320,Мале,10,0,
SVO,2026-05-31,13:00,,C,140,Gulf Air,GF 13,Манама,13,0,
SVO,2026-05-31,22:05,,C,127,Oman Air;Salam Air,WY 184;OV 8030,Маскат,10,0,
SVO,2026-05-31,07:20,,D,1,Победа,DP 6921,Махачкала,11,0,
SVO,2026-05-31,02:10,,B,102,Аэрофлот,SU 1054,Махачкала,8,0,
SVO,2026-05-31,16:05,,B,104,Аэрофлот,SU 1056,Махачкала,12,0,
SVO,2026-05-31,07:50,,B,107,Аэрофлот,SU 1052,Махачкала,11,0,
SVO,2026-05-31,10:55,,B,122,Аэрофлот,SU 1058,Махачкала,12,0,
SVO,2026-05-31,09:05,,D,16,Победа,DP 6927,Махачкала,10,0,
SVO,2026-05-31,18:45,,D,3,Победа,DP 6925,Махачкала,12,0,
SVO,2026-05-31,15:35,,B,109,Аэрофлот,SU 1300,Минеральные Воды,12,0,
SVO,2026-05-31,19:35,,B,109,Аэрофлот,SU 1314,Минеральные Воды,12,0,
SVO,2026-05-31,10:25,,B,110,Аэрофлот,SU 1312,Минеральные Воды,12,0,
SVO,2026-05-31,12:10,,B,111,Аэрофлот,SU 1028,Минеральные Воды,13,0,
SVO,2026-05-31,08:05,,B,115,Аэрофлот,SU 1304,Минеральные Воды,10,0,
