airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-06-05,00:05,00:05,B,103,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-06-05,00:05,00:00,B,108,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-06-05,00:10,00:06,B,120,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-06-05,00:15,00:11,B,111,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-06-05,00:15,00:10,C,140,Aeroflot,SU 1876,Bukhara,BHK
SVO,2026-06-05,00:20,00:12,C,135,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-06-05,00:20,00:32,D,3,Pobeda,DP 6541,Ekaterinburg,SVX
SVO,2026-06-05,00:25,00:23,C,146,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-06-05,00:25,00:25,D,13,Pobeda,DP 6511,Perm,PEE
SVO,2026-06-05,00:30,00:21,B,121,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-06-05,00:35,00:35,B,102,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-06-05,00:35,06:34,B,104,Aeroflot,"SU 1244,SU W1244",Orenburg,REN
SVO,2026-06-05,00:40,00:37,B,106,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-06-05,00:40,00:31,B,112,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-06-05,00:40,00:50,B,122,Aeroflot,SU 1456,Kemerovo,KEJ
SVO,2026-06-05,00:45,00:39,B,115,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-06-05,00:45,01:11,C,144,Air Stork,2S 174,Antalya,AYT
SVO,2026-06-05,00:45,01:50,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-06-05,00:55,00:50,B,113,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-06-05,01:00,01:05,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-06-05,01:00,00:55,B,118,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-06-05,01:00,01:00,C,143,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-06-05,01:05,01:04,B,110,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-06-05,01:15,01:12,C,136,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-06-05,01:20,01:20,B,103,"Rossiya,Aeroflot","FV 6293,SU 6293,SU 1708",Vladivostok,VVO
SVO,2026-06-05,01:30,01:29,B,102,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-06-05,01:30,01:26,B,120,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-06-05,01:40,01:36,B,105,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-06-05,01:45,01:36,D,14,Smartavia,5N 231,Orenburg,REN
SVO,2026-06-05,01:50,01:50,C,138,Aeroflot,SU 1936,Qaraghandy,KGF
SVO,2026-06-05,02:10,01:58,B,108,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-06-05,02:10,02:03,B,123,Aeroflot,SU 1782,Novokuznetsk,NOZ
SVO,2026-06-05,02:15,02:09,C,133,Aeroflot,SU 428,Sharm el Sheikh,SSH
SVO,2026-06-05,02:15,02:10,C,145,"Aeroflot,Corendon Air","SU 2148,XC 9073",Antalya,AYT
SVO,2026-06-05,02:20,02:18,B,101,Aeroflot,SU 1172,Astrakhan,ASF
SVO,2026-06-05,02:20,02:14,B,112,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-06-05,02:25,02:23,B,117,Aeroflot,SU 1074,Sochi,AER
SVO,2026-06-05,02:45,03:22,C,135,Corendon Air,XC 9315,Antalya,AYT
SVO,2026-06-05,02:55,02:50,B,104,"Rossiya,Aeroflot","FV 6591,SU 6591",Perm,PEE
SVO,2026-06-05,02:55,06:50,B,111,Aeroflot,SU 1250,Nizhnekamsk,NBC
SVO,2026-06-05,02:55,02:48,C,140,Air Serbia,JU 137,Belgrade,BEG
SVO,2026-06-05,03:10,03:05,C,139,Shirak Avia,5G 710,Yerevan,EVN
SVO,2026-06-05,03:35,03:29,C,142,"Rossiya,Aeroflot","FV 6521,SU 6521",Kostanay,KSN
SVO,2026-06-05,03:45,04:13,C,138,Air Cairo,SM 914,Hurghada,HRG
SVO,2026-06-05,04:55,04:50,B,116,Aeroflot,SU 1110,Sochi,AER
SVO,2026-06-05,05:25,05:17,B,115,Aeroflot,SU 22,Saint-Petersburg,LED
SVO,2026-06-05,05:25,05:45,C,,Aeroflot,SU 797,Samara,KUF
SVO,2026-06-05,05:55,05:46,B,109,Aeroflot,SU 1270,Kazan,KZN
SVO,2026-06-05,06:00,07:59,B,102,"Rossiya,Aeroflot","FV 6299,SU 6299",Nizhnekamsk,NBC
SVO,2026-06-05,06:00,05:54,B,108,"Rossiya,Aeroflot","FV 6075,SU 6075",Ulyanovsk,ULV
SVO,2026-06-05,06:10,06:09,B,103,Aeroflot,SU 1256,Krasnodar,KRR
SVO,2026-06-05,06:10,06:03,B,107,Aeroflot,SU 1318,Murmansk,MMK
SVO,2026-06-05,06:20,06:17,B,102,"Rossiya,Aeroflot","FV 6405,SU 6405",Syktyvkar,SCW
SVO,2026-06-05,06:25,08:31,B,115,"Rossiya,Aeroflot","FV 6061,SU 6061",Samara,KUF
SVO,2026-06-05,06:25,06:26,D,1,Pobeda,DP 6923,Makhachkala,MCX
SVO,2026-06-05,06:30,06:28,B,112,Aeroflot,SU 1242,Orenburg,REN
SVO,2026-06-05,06:35,06:33,B,114,Aeroflot,SU 1000,Kaliningrad,KGD
SVO,2026-06-05,06:40,08:21,D,15,Pobeda,DP 6807,Cheboksary,CSY
SVO,2026-06-05,06:45,06:39,B,116,Aeroflot,SU 1154,Gelendzhik,GDZ
SVO,2026-06-05,06:55,09:10,B,104,"Rossiya,Aeroflot","FV 6491,SU 6491",Saratov,GSV
SVO,2026-06-05,06:55,06:54,D,1,Pobeda,DP 6919,Stavropol,STW
SVO,2026-06-05,06:55,06:55,D,13,Pobeda,DP 6837,Kaliningrad,KGD
SVO,2026-06-05,07:00,07:05,B,101,"Rossiya,Aeroflot","FV 6039,SU 6039",Saint-Petersburg,LED
SVO,2026-06-05,07:00,06:55,B,102,"Rossiya,Aeroflot","FV 6223,SU 6223,SU 1534",Chelyabinsk,CEK
SVO,2026-06-05,07:00,07:00,D,15,Pobeda,DP 6961,Astrakhan,ASF
SVO,2026-06-05,07:05,07:03,B,103,"Rossiya,Aeroflot","FV 6381,SU 6381",Izhevsk,IJK
SVO,2026-06-05,07:05,06:58,C,129,Aeroflot,SU 520,Dubai,DXB
SVO,2026-06-05,07:05,07:10,D,3,Pobeda,DP 6965,Volgograd,VOG
SVO,2026-06-05,07:10,07:03,B,117,Aeroflot,SU 1152,Sochi,AER
SVO,2026-06-05,07:10,07:14,D,17,Pobeda,DP 6863,Saratov,GSV
SVO,2026-06-05,07:20,07:13,C,126,Aeroflot,SU 426,Sharm el Sheikh,SSH
SVO,2026-06-05,07:20,07:11,C,145,Aeroflot,SU 2172,Istanbul,IST
