airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-07-28,00:05,00:05,B,115,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-07-28,00:05,00:21,C,136,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-07-28,00:10,00:21,B,116,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-07-28,00:10,00:07,C,138,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-07-28,00:10,00:09,C,141,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-07-28,00:15,00:21,B,103,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-07-28,00:15,00:12,C,127,Aeroflot,SU 484,Sharm el Sheikh,SSH
SVO,2026-07-28,00:15,02:39,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-07-28,00:25,00:19,C,126,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-07-28,00:30,00:42,B,110,Aeroflot,SU 1736,Petropavlovsk-Kamchatskiy,PKC
SVO,2026-07-28,00:30,00:22,B,122,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-07-28,00:35,00:35,B,101,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-07-28,00:35,00:52,B,114,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-07-28,00:35,01:15,C,133,Aeroflot,SU 424,Hurghada,HRG
SVO,2026-07-28,00:40,00:35,B,104,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-07-28,00:40,00:55,B,120,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-07-28,00:45,00:43,B,121,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-07-28,00:45,00:44,C,142,Southwind,2S 136,Antalya,AYT
SVO,2026-07-28,00:50,03:00,D,3,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-07-28,00:55,00:53,B,117,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-07-28,01:00,00:58,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-07-28,01:00,01:00,B,103,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-07-28,01:00,01:00,C,131,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-07-28,01:05,01:01,B,106,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-07-28,01:10,01:10,C,125,Southwind,2S 12,Antalya,AYT
SVO,2026-07-28,01:10,01:08,C,130,Aeroflot,SU 2164,Antalya,AYT
SVO,2026-07-28,01:15,01:15,C,132,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-07-28,01:15,01:27,C,146,Ariana Afghan,FG 708,Kabul,KBL
SVO,2026-07-28,01:20,01:29,B,104,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-07-28,01:20,01:30,C,140,AlMasria,UJ 622,Sharm el Sheikh,SSH
SVO,2026-07-28,01:30,01:30,B,101,"Rossiya,Aeroflot","FV 6907,SU 6907",Chelyabinsk,CEK
SVO,2026-07-28,01:30,01:30,B,103,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-07-28,01:30,01:30,B,118,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-07-28,01:40,01:40,B,108,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-07-28,01:50,01:46,C,135,Aeroflot,SU 1936,Qaraghandy,KGF
SVO,2026-07-28,01:55,01:52,B,115,Aeroflot,SU 1582,Gorno-Altaysk,RGK
SVO,2026-07-28,02:00,03:25,C,133,Pegas Fly,EO 3545,Nha Trang,CXR
SVO,2026-07-28,02:10,02:15,B,122,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-07-28,02:15,02:07,C,139,Aeroflot,SU 2148,Antalya,AYT
SVO,2026-07-28,02:20,02:15,B,109,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-07-28,02:20,02:20,B,119,Aeroflot,SU 1172,Astrakhan,ASF
SVO,2026-07-28,02:25,02:23,B,113,Aeroflot,SU 1074,Sochi,AER
