airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-08-10,00:05,00:03,B,104,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-08-10,00:05,00:59,B,115,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-08-10,00:10,00:08,B,122,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-08-10,00:10,00:07,C,124,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-08-10,00:15,01:23,B,122,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-08-10,00:15,00:56,C,139,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-08-10,00:20,02:49,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-08-10,00:25,00:30,C,137,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-08-10,00:25,02:02,D,3,Pobeda,DP 6511,Perm,PEE
SVO,2026-08-10,00:30,00:26,B,101,"Rossiya,Aeroflot","FV 6951,SU 6951",Saint-Petersburg,LED
SVO,2026-08-10,00:30,01:13,B,103,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-08-10,00:30,00:24,B,119,Aeroflot,SU 1736,Petropavlovsk-Kamchatskiy,PKC
SVO,2026-08-10,00:35,00:28,B,106,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-08-10,00:35,00:30,B,112,Aeroflot,SU 1456,Kemerovo,KEJ
SVO,2026-08-10,00:35,00:48,B,117,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-08-10,00:40,00:47,B,104,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-08-10,00:40,00:36,B,113,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-08-10,00:40,01:53,D,1,Pobeda,DP 5541,Ekaterinburg,SVX
SVO,2026-08-10,00:45,01:01,B,105,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-08-10,00:45,00:45,C,141,Southwind,2S 174,Antalya,AYT
SVO,2026-08-10,00:50,01:04,C,129,Southwind,2S 136,Antalya,AYT
SVO,2026-08-10,00:50,02:38,D,3,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-08-10,00:55,00:52,B,114,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-08-10,01:00,01:00,B,109,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-08-10,01:00,01:37,C,136,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-08-10,01:10,02:04,C,125,Southwind,2S 12,Antalya,AYT
SVO,2026-08-10,01:15,01:15,C,127,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-08-10,01:20,01:30,B,111,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-08-10,01:30,01:37,B,101,"Rossiya,Aeroflot","FV 6907,SU 6907,SU 1426",Chelyabinsk,CEK
SVO,2026-08-10,01:30,01:27,B,121,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-08-10,01:40,01:46,B,104,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-08-10,01:45,04:45,B,101,Aeroflot,SU 1472,Nizhnevartovsk,NJC
SVO,2026-08-10,01:45,01:31,D,16,Smartavia,5N 231,Orenburg,REN
SVO,2026-08-10,01:55,01:53,B,107,Aeroflot,SU 1582,Gorno-Altaysk,RGK
SVO,2026-08-10,02:10,02:10,B,102,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-08-10,02:15,02:13,C,134,Aeroflot,SU 2148,Antalya,AYT
SVO,2026-08-10,02:15,02:15,C,143,Aeroflot,SU 428,Sharm el Sheikh,SSH
SVO,2026-08-10,02:20,02:17,B,103,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-08-10,02:20,02:14,B,120,Aeroflot,SU 1172,Ufa,UFA
SVO,2026-08-10,02:25,02:17,B,123,Aeroflot,SU 1074,Sochi,AER
SVO,2026-08-10,02:30,02:27,C,140,"Rossiya,Aeroflot","FV 5953,SU 5953",Hurghada,HRG
SVO,2026-08-10,02:45,03:33,C,126,Corendon Air,XC 9117,Antalya,AYT
SVO,2026-08-10,02:55,02:49,B,108,"Rossiya,Aeroflot","FV 6591,SU 6591",Perm,PEE
SVO,2026-08-10,02:55,03:11,C,127,Air Serbia,JU 137,Belgrade,BEG
SVO,2026-08-10,03:10,13:38,B,117,"Rossiya,Aeroflot","FV 6155,SU 6155",Nizhnekamsk,NBC
SVO,2026-08-10,03:10,03:04,C,129,Shirak Avia,5G 710,Yerevan,EVN
SVO,2026-08-10,04:50,04:46,C,134,"Rossiya,Aeroflot","FV 6953,SU 6953",Antalya,AYT
SVO,2026-08-10,04:55,04:53,B,119,Aeroflot,SU 1110,Sochi,AER
SVO,2026-08-10,05:05,04:59,C,135,Aeroflot,SU 2166,Astrakhan,ASF
SVO,2026-08-10,05:35,05:32,B,103,Aeroflot,SU 1106,Krasnodar,KRR
SVO,2026-08-10,05:50,10:06,C,137,Nordwind,N4 1295,Sokhumi,SUI
SVO,2026-08-10,05:55,12:26,B,117,Aeroflot,SU 1270,Kazan,KZN
SVO,2026-08-10,06:00,12:00,B,102,"Rossiya,Aeroflot","FV 6075,SU 6075",Ulyanovsk,ULV
SVO,2026-08-10,06:00,12:10,B,106,"Rossiya,Aeroflot","FV 6299,SU 6299",Nizhnekamsk,NBC
SVO,2026-08-10,06:10,06:04,B,113,Aeroflot,SU 1256,Krasnodar,KRR
SVO,2026-08-10,06:10,06:01,B,120,Aeroflot,SU 1318,Murmansk,MMK
SVO,2026-08-10,06:20,14:00,C,129,"Pegas Fly,Nordwind","EO 1293,N4 1293",Sokhumi,SUI
SVO,2026-08-10,06:35,06:34,B,103,Aeroflot,SU 1000,Kaliningrad,KGD
SVO,2026-08-10,06:40,12:13,D,1,Pobeda,DP 6807,Cheboksary,CSY
SVO,2026-08-10,06:45,06:45,B,104,Aeroflot,SU 1724,Khabarovsk,KHV
SVO,2026-08-10,06:45,06:42,B,121,Aeroflot,SU 1154,Ekaterinburg,SVX
SVO,2026-08-10,06:45,06:44,D,13,Pobeda,DP 6823,Saint-Petersburg,LED
SVO,2026-08-10,06:50,11:51,D,14,Pobeda,DP 6961,Astrakhan,ASF
SVO,2026-08-10,06:50,12:06,D,3,Pobeda,DP 6903,Magas,IGT
SVO,2026-08-10,06:55,15:23,B,114,"Rossiya,Aeroflot","FV 6491,SU 6491",Saratov,GSV
SVO,2026-08-10,07:00,06:59,B,119,"Rossiya,Aeroflot","FV 6223,SU 6223",Chelyabinsk,CEK
SVO,2026-08-10,07:00,14:16,D,3,Pobeda,DP 6863,Saratov,GSV
SVO,2026-08-10,07:05,15:29,B,121,"Rossiya,Aeroflot","FV 6381,SU 6381",Izhevsk,IJK
SVO,2026-08-10,07:05,07:05,C,128,Aeroflot,SU 520,Dubai,DXB
SVO,2026-08-10,07:05,11:49,D,13,Pobeda,DP 6965,Volgograd,VOG
SVO,2026-08-10,07:10,07:02,B,114,Aeroflot,SU 1152,Sochi,AER
SVO,2026-08-10,07:15,07:15,B,103,Aeroflot,SU 6,Saint-Petersburg,LED
SVO,2026-08-10,07:15,07:16,B,112,"Rossiya,Aeroflot","FV 6351,SU 6351",Nizhniy Novgorod,GOJ
SVO,2026-08-10,07:20,07:18,B,101,Aeroflot,SU 1032,Kaliningrad,KGD
SVO,2026-08-10,07:20,10:43,C,132,Aeroflot,SU 2172,Istanbul,IST
SVO,2026-08-10,07:20,11:21,C,134,Aeroflot,SU 426,Sharm el Sheikh,SSH
SVO,2026-08-10,07:25,13:26,B,102,Aeroflot,SU W1180,Volgograd,VOG
