airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-08-08,00:05,23:59,B,104,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-08-08,00:05,01:19,B,107,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-08-08,00:05,00:05,C,132,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-08-08,00:10,00:10,B,118,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-08-08,00:10,00:10,C,133,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-08-08,00:10,04:11,D,13,Pobeda,DP 6595,Novosibirsk,OVB
SVO,2026-08-08,00:15,00:36,B,109,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-08-08,00:15,00:24,C,145,Southwind,2S 136,Antalya,AYT
SVO,2026-08-08,00:20,00:31,C,130,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-08-08,00:20,00:19,C,131,"Rossiya,Aeroflot","FV 5953,SU 5953",Hurghada,HRG
SVO,2026-08-08,00:20,02:14,D,3,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-08-08,00:25,01:07,B,105,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-08-08,00:25,00:25,C,140,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-08-08,00:30,00:36,B,101,"Rossiya,Aeroflot","FV 6951,SU 6951",Saint-Petersburg,LED
SVO,2026-08-08,00:30,03:05,B,114,Aeroflot,SU 1736,Petropavlovsk-Kamchatskiy,PKC
SVO,2026-08-08,00:30,00:27,B,115,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-08-08,00:35,00:44,B,113,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-08-08,00:40,00:47,B,108,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-08-08,00:40,00:57,B,111,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-08-08,00:40,03:44,D,1,Pobeda,DP 5541,Ekaterinburg,SVX
SVO,2026-08-08,00:45,01:09,B,121,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-08-08,00:50,01:00,B,103,Aeroflot,SU 1720,Vladivostok,VVO
SVO,2026-08-08,00:50,05:34,D,3,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-08-08,00:55,01:00,C,144,Aeroflot,SU 2176,Dalaman,DLM
SVO,2026-08-08,01:00,01:20,B,119,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-08-08,01:00,01:30,C,139,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-08-08,01:05,01:05,B,120,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-08-08,01:05,01:22,C,132,Aeroflot,SU 438,Sharm el Sheikh,SSH
SVO,2026-08-08,01:10,01:04,C,125,Southwind,2S 12,Antalya,AYT
SVO,2026-08-08,01:10,01:10,C,133,Aeroflot,SU 2164,Antalya,AYT
SVO,2026-08-08,01:15,01:21,C,130,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-08-08,01:15,01:54,C,131,Aeroflot,SU 2118,Bodrum,BJV
SVO,2026-08-08,01:15,01:18,C,137,Southwind,2S 172,Dalaman,DLM
SVO,2026-08-08,01:20,01:46,B,122,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-08-08,01:25,01:34,C,138,Air Cairo,SM 946,Sharm el Sheikh,SSH
SVO,2026-08-08,01:25,02:31,D,13,Pobeda,DP 5511,Perm,PEE
SVO,2026-08-08,01:30,01:30,B,101,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-08-08,01:30,01:30,B,102,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-08-08,01:30,01:28,B,104,"Rossiya,Aeroflot","FV 6907,SU 6907",Chelyabinsk,CEK
SVO,2026-08-08,01:40,01:46,B,112,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-08-08,01:45,01:36,B,106,Aeroflot,SU 1472,Nizhnevartovsk,NJC
SVO,2026-08-08,01:45,01:32,D,14,Smartavia,5N 231,Orenburg,REN
SVO,2026-08-08,01:50,01:50,C,133,Aeroflot,SU 1936,Qaraghandy,KGF
SVO,2026-08-08,01:50,01:50,C,142,Royal Air Maroc,AT 223,Casablanca,CMN
SVO,2026-08-08,01:55,01:51,B,118,Aeroflot,SU 1582,Gorno-Altaysk,RGK
SVO,2026-08-08,02:10,02:10,B,102,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-08-08,02:15,02:07,C,136,Aeroflot,SU 2148,Antalya,AYT
SVO,2026-08-08,02:20,02:16,B,116,Aeroflot,SU 1172,Astrakhan,ASF
SVO,2026-08-08,02:20,02:13,B,117,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-08-08,02:25,02:21,B,103,Aeroflot,SU 1074,Sochi,AER
SVO,2026-08-08,02:40,02:40,C,143,Aeroflot,SU 428,Sharm el Sheikh,SSH
SVO,2026-08-08,02:45,04:11,C,144,Corendon Air,XC 9115,Antalya,AYT
SVO,2026-08-08,02:55,03:10,B,101,"Rossiya,Aeroflot","FV 6591,SU 6591",Perm,PEE
SVO,2026-08-08,02:55,02:58,C,140,Air Serbia,JU 137,Belgrade,BEG
SVO,2026-08-08,04:25,04:24,C,127,"Rossiya,Aeroflot","FV 6953,SU 6953",Antalya,AYT
SVO,2026-08-08,04:40,05:13,C,130,Aeroflot,SU 524,Dubai,DXB
SVO,2026-08-08,04:50,04:58,C,125,Aeroflot,SU 244,Mahe Island,SEZ
SVO,2026-08-08,04:55,04:48,B,120,Aeroflot,SU 1110,Sochi,AER
SVO,2026-08-08,06:00,08:02,B,102,"Rossiya,Aeroflot","FV 6075,SU 6075",Ulyanovsk,ULV
SVO,2026-08-08,06:00,09:02,B,104,"Rossiya,Aeroflot","FV 6299,SU 6299",Nizhnekamsk,NBC
