airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-06-26,00:05,01:26,B,104,"Rossiya,Aeroflot","FV 6539,SU 1424,SU 6539",Ufa,UFA
SVO,2026-06-26,00:05,02:51,C,131,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-06-26,00:10,00:07,B,121,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-06-26,00:10,00:09,C,125,Air Stork,2S 12,Antalya,AYT
SVO,2026-06-26,00:15,02:22,B,103,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-06-26,00:15,00:14,C,141,Aeroflot,SU 1876,Bukhara,BHK
SVO,2026-06-26,00:20,00:18,C,138,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-06-26,00:20,00:39,D,17,Pobeda,DP 6541,Ekaterinburg,SVX
SVO,2026-06-26,00:25,00:22,C,130,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-06-26,00:25,00:32,D,1,Pobeda,DP 6511,Perm,PEE
SVO,2026-06-26,00:30,00:32,B,102,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-06-26,00:35,00:38,B,103,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-06-26,00:35,00:28,B,120,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-06-26,00:40,00:33,B,106,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-06-26,00:40,00:39,B,117,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-06-26,00:40,00:30,B,123,Aeroflot,SU 1456,Kemerovo,KEJ
SVO,2026-06-26,00:45,00:38,B,114,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-06-26,00:45,01:35,C,142,Air Stork,2S 174,Antalya,AYT
SVO,2026-06-26,00:45,01:03,D,3,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-06-26,00:55,00:49,B,104,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-06-26,01:00,01:00,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-06-26,01:00,00:58,B,115,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-06-26,01:00,00:51,C,140,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-06-26,01:05,00:58,B,119,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-06-26,01:15,01:09,C,128,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-06-26,01:20,01:17,B,111,"Rossiya,Aeroflot","FV 6293,SU 6293,SU 1708",Vladivostok,VVO
SVO,2026-06-26,01:30,01:35,B,103,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-06-26,01:30,01:24,B,118,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-06-26,01:40,01:34,B,113,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-06-26,01:45,02:18,C,126,Air Cairo,SM 788,Hurghada,HRG
SVO,2026-06-26,01:45,01:31,D,16,Smartavia,5N 231,Orenburg,REN
SVO,2026-06-26,01:50,01:48,C,143,Aeroflot,SU 1936,Qaraghandy,KGF
SVO,2026-06-26,01:55,02:01,B,110,Aeroflot,SU 1582,Gorno-Altaysk,RGK
SVO,2026-06-26,02:10,02:10,B,108,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-06-26,02:15,02:11,C,127,Aeroflot,SU 428,Sharm el Sheikh,SSH
SVO,2026-06-26,02:15,02:07,C,129,Aeroflot,SU 2148,Antalya,AYT
SVO,2026-06-26,02:20,02:08,B,116,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-06-26,02:20,02:20,B,121,Aeroflot,SU 1172,Astrakhan,ASF
SVO,2026-06-26,02:25,02:20,B,109,Aeroflot,SU 1074,Sochi,AER
SVO,2026-06-26,02:45,02:37,C,135,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-06-26,02:45,03:07,C,138,Corendon Air,XC 9315,Antalya,AYT
SVO,2026-06-26,02:55,02:54,B,103,"Rossiya,Aeroflot","FV 6155,SU 6155",Nizhnekamsk,NBC
SVO,2026-06-26,02:55,02:55,B,104,"Rossiya,Aeroflot","FV 6591,SU 6591",Perm,PEE
SVO,2026-06-26,02:55,03:13,C,139,Air Serbia,JU 137,Belgrade,BEG
SVO,2026-06-26,03:10,03:06,C,141,Shirak Avia,5G 710,Yerevan,EVN
SVO,2026-06-26,03:35,03:28,C,130,"Rossiya,Aeroflot","FV 6521,SU 6521",Kostanay,KSN
SVO,2026-06-26,03:35,03:27,C,140,Aeroflot,SU 2166,Antalya,AYT
SVO,2026-06-26,04:55,04:50,B,105,Aeroflot,SU 1110,Sochi,AER
SVO,2026-06-26,05:00,04:57,C,145,"Rossiya,Aeroflot","FV 6953,SU 6953",Antalya,AYT
SVO,2026-06-26,05:25,05:21,B,106,Aeroflot,SU 22,Saint-Petersburg,LED
SVO,2026-06-26,05:55,05:47,B,113,Aeroflot,SU 1270,Kazan,KZN
SVO,2026-06-26,06:00,05:55,B,103,"Rossiya,Aeroflot","FV 6075,SU 6075",Ulyanovsk,ULV
SVO,2026-06-26,06:00,05:57,B,104,"Rossiya,Aeroflot","FV 6299,SU 6299",Nizhnekamsk,NBC
SVO,2026-06-26,06:10,06:10,B,102,Aeroflot,SU 1318,Murmansk,MMK
SVO,2026-06-26,06:10,06:03,B,115,Aeroflot,SU 1256,Krasnodar,KRR
SVO,2026-06-26,06:20,06:16,B,101,"Rossiya,Aeroflot","FV 6405,SU 6405",Syktyvkar,SCW
SVO,2026-06-26,06:25,06:34,D,1,Pobeda,DP 6923,Makhachkala,MCX
SVO,2026-06-26,06:30,06:21,B,110,Aeroflot,SU 1242,Orenburg,REN
SVO,2026-06-26,06:30,06:36,D,3,Pobeda,DP 6823,Saint-Petersburg,LED
SVO,2026-06-26,06:40,06:44,D,17,Pobeda,DP 6807,Cheboksary,CSY
SVO,2026-06-26,06:45,06:37,B,120,Aeroflot,SU 1154,Gelendzhik,GDZ
SVO,2026-06-26,06:55,07:11,B,101,"Rossiya,Aeroflot","FV 6491,SU 6491",Saratov,GSV
SVO,2026-06-26,06:55,06:48,B,122,Aeroflot,SU 1026,Kaliningrad,KGD
SVO,2026-06-26,06:55,07:00,D,1,Pobeda,DP 6939,Sochi,AER
SVO,2026-06-26,07:00,07:00,B,102,"Rossiya,Aeroflot","FV 6039,SU 6039",Saint-Petersburg,LED
SVO,2026-06-26,07:00,07:13,B,106,"Rossiya,Aeroflot","FV 6223,SU 6223",Chelyabinsk,CEK
