airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-08-15,00:05,00:03,B,117,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-08-15,00:05,00:04,B,118,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-08-15,00:05,00:05,C,140,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-08-15,00:10,00:06,B,119,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-08-15,00:10,00:10,C,139,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-08-15,00:10,03:06,D,1,Pobeda,DP 6595,Novosibirsk,OVB
SVO,2026-08-15,00:15,00:12,B,105,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-08-15,00:15,00:21,C,129,Southwind,2S 136,Antalya,AYT
SVO,2026-08-15,00:20,03:44,C,136,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-08-15,00:20,03:20,D,3,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-08-15,00:25,00:42,C,132,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-08-15,00:30,03:29,B,103,"Rossiya,Aeroflot","FV 6951,SU 6951",Saint-Petersburg,LED
SVO,2026-08-15,00:30,01:15,B,116,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-08-15,00:30,00:45,B,122,Aeroflot,SU 1736,Petropavlovsk-Kamchatskiy,PKC
SVO,2026-08-15,00:35,01:25,B,110,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-08-15,00:35,00:56,B,121,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-08-15,00:40,00:36,B,109,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-08-15,00:40,00:40,B,111,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-08-15,00:40,02:27,D,3,Pobeda,DP 5541,Ekaterinburg,SVX
SVO,2026-08-15,00:45,01:02,B,114,"Rossiya,Aeroflot","FV 6291,SU 6291",Magadan,GDX
SVO,2026-08-15,00:45,01:20,B,117,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-08-15,00:50,06:33,D,3,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-08-15,00:55,02:32,C,129,Aeroflot,SU 2176,Dalaman,DLM
SVO,2026-08-15,01:00,01:00,B,120,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-08-15,01:00,01:05,C,131,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-08-15,01:05,02:39,B,114,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-08-15,01:05,01:15,C,142,Aeroflot,SU 438,Sharm el Sheikh,SSH
SVO,2026-08-15,01:10,01:13,C,125,Southwind,2S 12,Antalya,AYT
SVO,2026-08-15,01:10,01:08,C,145,Aeroflot,SU 2164,Antalya,AYT
SVO,2026-08-15,01:15,01:47,C,139,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-08-15,01:15,03:26,C,145,Aeroflot,SU 2118,Chelyabinsk,CEK
SVO,2026-08-15,01:15,01:18,C,146,Southwind,2S 172,Dalaman,DLM
SVO,2026-08-15,01:20,01:38,B,102,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-08-15,01:25,01:32,C,136,Air Cairo,SM 946,Sharm el Sheikh,SSH
SVO,2026-08-15,01:25,02:21,D,1,Pobeda,DP 5511,Perm,PEE
SVO,2026-08-15,01:30,01:30,B,101,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-08-15,01:30,01:47,B,101,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-08-15,01:30,01:37,B,103,"Rossiya,Aeroflot","FV 6907,SU 6907",Chelyabinsk,CEK
SVO,2026-08-15,01:30,03:00,D,,Pobeda,DP 264,Moscow,VKO
SVO,2026-08-15,01:40,01:52,B,111,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-08-15,01:45,01:45,B,119,Aeroflot,SU 1472,Nizhnevartovsk,NJC
