airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-07-08,00:05,00:05,B,103,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-07-08,00:05,23:57,B,121,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-07-08,00:05,00:04,C,141,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-07-08,00:10,00:06,B,114,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-07-08,00:10,00:10,C,132,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-07-08,00:15,00:23,B,113,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-07-08,00:20,00:12,C,137,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-07-08,00:20,03:36,D,16,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-07-08,00:25,00:25,C,130,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-07-08,00:25,03:38,D,1,Pobeda,DP 6511,Perm,PEE
SVO,2026-07-08,00:30,00:23,B,122,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-07-08,00:35,00:26,B,109,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-07-08,00:35,00:59,B,119,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-07-08,00:40,00:39,B,102,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-07-08,00:40,00:40,B,104,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-07-08,00:45,00:37,B,106,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-07-08,00:50,04:13,D,1,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-07-08,00:50,03:28,D,14,Pobeda,DP 5543,Ekaterinburg,SVX
SVO,2026-07-08,00:55,00:59,B,112,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-07-08,01:00,01:00,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-07-08,01:00,01:57,B,103,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-07-08,01:00,00:55,C,124,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-07-08,01:05,01:26,B,110,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-07-08,01:05,01:17,C,134,Aeroflot,SU 1894,Osh,OSS
SVO,2026-07-08,01:10,01:05,C,138,"Southwind,Aeroflot","2S 12,SU 2164",Antalya,AYT
SVO,2026-07-08,01:15,01:10,C,125,Southwind,2S 172,Dalaman,DLM
SVO,2026-07-08,01:15,01:15,C,127,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-07-08,01:20,01:36,B,102,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-07-08,01:30,01:30,B,103,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-07-08,01:30,01:26,B,108,"Rossiya,Aeroflot","FV 6907,SU 6907",Chelyabinsk,CEK
SVO,2026-07-08,01:30,01:30,B,116,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-07-08,01:40,01:37,B,115,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-07-08,01:40,01:45,C,126,Aeroflot,SU 424,Hurghada,HRG
SVO,2026-07-08,01:50,02:26,C,143,Royal Air Maroc,AT 223,Casablanca,CMN
SVO,2026-07-08,01:55,01:53,B,118,Aeroflot,SU 1582,Gorno-Altaysk,RGK
SVO,2026-07-08,02:10,02:08,B,117,Aeroflot,SU 1054,Makhachkala,MCX
