airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,snapshots_seen,review,review_reason
DME,2026-05-30,11:15,,,C5,S7 Airlines,S7 2145,Волгоград,17,0,
DME,2026-05-30,09:55,,,D9,Уральские авиалинии,U6 115,Геленджик,14,0,
DME,2026-05-30,22:50,,,C14,S7 Airlines,S7 2629,Горно-Алтайск,20,0,
DME,2026-05-30,11:10,,,D6,Уральские авиалинии,U6 427,Грозный,17,0,
DME,2026-05-30,16:25,,,E14,Emirates;S7 Airlines,EK 134;S7 4163,Дубай,16,0,
DME,2026-05-30,23:10,,,E14,Emirates;S7 Airlines,EK 132;S7 4161,Дубай,20,0,
DME,2026-05-30,00:30,,,,Сомон Эйр,SZ 202,Душанбе,5,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,00:35,,,,Уральские авиалинии,U6 8253,Душанбе,5,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,20:35,,,D11,Уральские авиалинии,U6 263,Екатеринбург,19,0,
DME,2026-05-30,08:25,,,D14,Уральские авиалинии,U6 273,Екатеринбург,14,0,
DME,2026-05-30,13:35,,,D14,Уральские авиалинии,U6 269,Екатеринбург,16,0,
DME,2026-05-30,22:00,,,D14,Уральские авиалинии,U6 265,Екатеринбург,31,0,
DME,2026-05-30,23:45,,,D7,Уральские авиалинии,U6 271,Екатеринбург,20,0,
DME,2026-05-30,10:00,,,D9,Уральские авиалинии,U6 261,Екатеринбург,27,0,
DME,2026-05-30,01:50,,,,FLYONE Armenia,3F 314,Ереван,5,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,22:00,,,E10,Уральские авиалинии,U6 2633,Ереван,31,0,
DME,2026-05-30,10:00,,,E6,FLYONE Armenia,3F 312,Ереван,27,0,
DME,2026-05-30,20:10,,,E6,FLYONE Armenia,3F 316,Ереван,19,1,неизвестный финальный статус: unknown
DME,2026-05-30,02:20,,,,Ижавиа,I8 310,Ижевск,7,1,"задержан в пределах суток, итогового статуса не видели; гейт ни в одном снимке не был зафиксирован"
DME,2026-05-30,08:40,,,C4,Ижавиа,I8 302,Ижевск,14,0,
DME,2026-05-30,21:10,,,C4,Ижавиа,I8 308,Ижевск,19,0,
DME,2026-05-30,21:30,,,C13,S7 Airlines,S7 3017,Иркутск,19,0,
DME,2026-05-30,12:45,,,C19,S7 Airlines,S7 3021,Иркутск,16,0,
DME,2026-05-30,19:30,,,D13,Уральские авиалинии,U6 105,Иркутск,20,0,
DME,2026-05-30,18:30,,,C14,S7 Airlines,S7 1055,Казань,19,0,
DME,2026-05-30,16:55,,,E4,Egypt Air,MS 730,Каир,16,0,
DME,2026-05-30,14:20,,,C8,S7 Airlines,S7 1213,Калининград,17,0,
DME,2026-05-30,16:40,,,D13,Уральские авиалинии,U6 167,Калининград,16,0,
DME,2026-05-30,11:30,,,D4,Уральские авиалинии,U6 627,Калининград,17,0,
DME,2026-05-30,09:00,,,D8,Уральские авиалинии,U6 371,Калининград,14,0,
DME,2026-05-30,21:55,,,,S7 Airlines,S7 2605,Кемерово,8,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,11:00,,,D14,Уральские авиалинии,U6 109,Краснодар,17,0,
DME,2026-05-30,21:50,,,,Нордстар,Y7 107,Красноярск,8,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,22:30,,,E18,Уральские авиалинии,U6 2969,Куляб,20,0,
DME,2026-05-30,21:55,,,,ИрАэро,IO 475,Кызыл,8,1,исчез из табло на статусе scheduled; гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,10:05,,,,S7 Airlines,S7 2159,Махачкала,17,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,11:15,,,D7,Уральские авиалинии,U6 1343,Махачкала,17,0,
DME,2026-05-30,13:45,,,C5,S7 Airlines;Азимут,S7 2169;A4 1169,Минеральные Воды,16,0,
DME,2026-05-30,10:40,,,D11,Уральские авиалинии,U6 153,Минеральные Воды,17,0,
DME,2026-05-30,19:55,,,,Белавиа,B2 956,Минск,8,1,исчез из табло на статусе scheduled; гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,12:15,,,E3,Белавиа,B2 958,Минск,16,0,
DME,2026-05-30,22:45,,,E4,Белавиа,B2 8762,Минск,12,0,
DME,2026-05-30,23:25,,,C7,S7 Airlines,S7 2625,Новокузнецк,20,0,
DME,2026-05-30,07:30,,,C12,S7 Airlines,S7 2519,Новосибирск,8,0,
DME,2026-05-30,13:40,,,C12,S7 Airlines,S7 2507,Новосибирск,16,0,
DME,2026-05-30,16:35,,,C12,S7 Airlines,S7 2509,Новосибирск,16,0,
DME,2026-05-30,23:05,,,C15,S7 Airlines,S7 2513,Новосибирск,20,0,
DME,2026-05-30,19:45,,,C7,S7 Airlines,S7 2511,Новосибирск,20,0,
DME,2026-05-30,11:45,,,C8,S7 Airlines,S7 2505,Новосибирск,17,0,
DME,2026-05-30,01:45,,,C14,S7 Airlines,S7 2571,Новый Уренгой,5,0,
DME,2026-05-30,01:30,,,D9,ЮТэйр;Ямал,UT 4090;YC 90,Новый Уренгой,10,0,
DME,2026-05-30,23:40,,,,S7 Airlines,S7 2581,Норильск,8,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,23:55,,,,Нордстар,Y7 105,Норильск,8,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,09:25,,,D3,Нордстар,Y7 109,Норильск,14,0,
DME,2026-05-30,23:45,,,D5,Нордстар,Y7 103,Норильск,20,0,
DME,2026-05-30,23:30,,,C13,S7 Airlines,S7 2565,Омск,20,0,
DME,2026-05-30,23:10,,,D4,Уральские авиалинии,U6 387,Омск,20,0,
DME,2026-05-30,19:20,,,,Уральские авиалинии,U6 2909,Ош,6,1,исчез из табло на статусе scheduled; гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,23:00,,,,Уральские авиалинии,U6 2709,Ош,8,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,22:50,,,E2,Avia Traffic Company,YK 748,Ош,20,0,
DME,2026-05-30,06:25,,,E9,Уральские авиалинии,U6 2709,Ош,8,0,
DME,2026-05-30,20:40,,,E9,Уральские авиалинии,U6 2909,Ош,11,0,
DME,2026-05-30,19:45,,,C13,S7 Airlines,S7 1195,Пенза,20,0,
DME,2026-05-30,12:45,,,C18,Северсталь,D2 253,Петрозаводск,16,0,
DME,2026-05-30,14:30,,,C13,S7 Airlines,S7 1073,Самара,17,0,
DME,2026-05-30,22:30,,,,Centrum Air,C6 410,Самарканд,8,1,исчез из табло на статусе scheduled; гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,20:30,,,E4,Qanot Sharq,HH 712,Самарканд,11,0,
DME,2026-05-30,19:45,,,E7,Уральские авиалинии,U6 2771,Самарканд,20,0,
DME,2026-05-30,09:30,,,C12,S7 Airlines,S7 1003,Санкт-Петербург,14,0,
DME,2026-05-30,18:15,,,C12,S7 Airlines,S7 1007,Санкт-Петербург,19,0,
DME,2026-05-30,12:10,,,C7,S7 Airlines,S7 1005,Санкт-Петербург,16,0,
DME,2026-05-30,18:55,,,,Уральские авиалинии,U6 241,Сочи,4,1,гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,08:55,,,C13,S7 Airlines;Азимут,S7 2049;A4 1049,Сочи,14,0,
DME,2026-05-30,12:35,,,D13,Уральские авиалинии,U6 279,Сочи,16,0,
DME,2026-05-30,09:55,,,E18,S7 Airlines,S7 3749,Стамбул,14,0,
DME,2026-05-30,10:05,,,E7,Уральские авиалинии,U6 783,Стамбул,17,0,
DME,2026-05-30,19:40,,,,Qanot Sharq,HH 708,Ташкент,6,1,исчез из табло на статусе scheduled; гейт ни в одном снимке не был зафиксирован
DME,2026-05-30,08:35,,,E6,Qanot Sharq,HH 702,Ташкент,14,0,
DME,2026-05-30,11:45,,,E8,Uzbekistan Airways;S7 Airlines,HY 604;S7 4263,Ташкент,34,0,
DME,2026-05-30,23:00,,,E8,S7 Airlines;Uzbekistan Airways,S7 4261;HY 602,Ташкент,40,0,
DME,2026-05-30,22:25,,,C16,S7 Airlines,S7 2615,Томск,20,0,
DME,2026-05-30,20:45,,,C12,S7 Airlines,S7 3031,Улан-Удэ,19,0,
DME,2026-05-30,22:15,,,C12,S7 Airlines,S7 3033,Улан-Удэ,20,0,
DME,2026-05-30,22:20,,,E6,S7 Airlines,S7 3245,Ургенч,12,0,
DME,2026-05-30,22:00,,,E17,S7 Airlines,S7 3275,Усть-Каменогорск,23,0,
DME,2026-05-30,16:30,,,C13,S7 Airlines,S7 1137,Уфа,16,0,
DME,2026-05-30,10:35,,,C3,S7 Airlines,S7 1135,Уфа,17,0,
DME,2026-05-30,08:30,,,E10,Уральские авиалинии,U6 2141,Фергана,14,0,
DME,2026-05-30,17:15,,,C17,Северсталь,D2 258,Череповец,16,0,
DME,2026-05-30,16:55,,,C15,S7 Airlines,S7 3045,Чита,16,0,
DME,2026-05-30,19:45,,,D14,Уральские авиалинии,U6 93,Чита,20,0,
DME,2026-05-30,01:10,,,E3,Egypt Air,MS 728,Шарм-эль-Шейх,5,0,
DME,2026-05-30,09:30,,,E3,Белавиа,B2 8761,Эль-Аламейн,14,0,
DME,2026-05-30,21:00,,,C3,S7 Airlines,S7 3005,Якутск,19,0,
SVO,2026-05-30,00:15,,B,112,Аэрофлот,SU 1478,Абакан,12,0,
SVO,2026-05-30,22:10,,C,,Etihad Airways;Garuda Indonesia,EY 844;GA 9033,Абу-Даби,11,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-30,10:55,,C,125,Etihad Airways;Garuda Indonesia,EY 842;GA 9131,Абу-Даби,13,0,
SVO,2026-05-30,00:05,,C,141,Аэрофлот,SU 1942,Алматы,12,0,
SVO,2026-05-30,09:40,,C,145,Аэрофлот,SU 1946,Алматы,12,0,
SVO,2026-05-30,22:55,,C,146,Аэрофлот,SU 1940,Алматы,11,0,
SVO,2026-05-30,10:30,,C,126,Аэрофлот,SU 2126,Анталья,13,0,
SVO,2026-05-30,02:45,,C,127,Corendon Airlines,XC 9115,Анталья,12,0,
SVO,2026-05-30,13:40,,C,127,Аэрофлот,SU 2144,Анталья,12,0,
SVO,2026-05-30,09:15,,C,129,Аэрофлот,SU 2124,Анталья,12,0,
SVO,2026-05-30,12:05,,C,129,Southwind Airlines,2S 136,Анталья,12,0,
SVO,2026-05-30,12:55,,C,137,Southwind Airlines,2S 142,Анталья,12,0,
SVO,2026-05-30,13:15,,C,137,Southwind Airlines,2S 2,Анталья,12,0,
SVO,2026-05-30,02:15,,C,138,Аэрофлот,SU 2148,Анталья,12,0,
SVO,2026-05-30,12:20,,C,141,Аэрофлот,SU 2160,Анталья,12,0,
SVO,2026-05-30,07:35,,C,142,Аэрофлот,SU 2142,Анталья,12,0,
SVO,2026-05-30,11:35,,C,142,Аэрофлот,SU 2146,Анталья,13,0,
SVO,2026-05-30,01:10,,C,146,Southwind Airlines,2S 12,Анталья,12,0,
SVO,2026-05-30,12:45,,C,146,Аэрофлот,SU 2156,Анталья,12,0,
SVO,2026-05-30,12:25,,B,109,Аэрофлот,SU 1346,Апатиты,12,0,
SVO,2026-05-30,08:10,,B,102,Россия;Аэрофлот,FV 6503;SU 6503,Архангельск,12,0,
SVO,2026-05-30,14:45,,B,103,Россия;Аэрофлот,FV 6337;SU 6337,Архангельск,13,0,
SVO,2026-05-30,18:40,,B,103,Россия;Аэрофлот,FV 6993;SU 6993,Архангельск,13,0,
SVO,2026-05-30,21:00,,B,117,Аэрофлот,SU 1334,Архангельск,9,0,
SVO,2026-05-30,15:20,,C,132,Аэрофлот,SU 1914,Астана,13,0,
SVO,2026-05-30,23:40,,C,133,Аэрофлот,SU 1956,Астана,11,0,
SVO,2026-05-30,13:20,,C,144,Аэрофлот,SU 1962,Астана,12,0,
SVO,2026-05-30,13:20,,B,105,Аэрофлот,SU 1642,Астрахань,12,0,
SVO,2026-05-30,07:50,,B,114,Аэрофлот,SU 1678,Астрахань,12,0,
SVO,2026-05-30,16:20,,B,116,Аэрофлот,SU 1174,Астрахань,12,0,
SVO,2026-05-30,02:20,,B,117,Аэрофлот,SU 1172,Астрахань,12,0,
SVO,2026-05-30,07:00,,D,3,Победа,DP 6961,Астрахань,12,0,
SVO,2026-05-30,19:55,,D,3,Победа,DP 6963,Астрахань,13,0,
SVO,2026-05-30,21:30,,C,132,Аэрофлот,SU 1850,Баку,9,0,
SVO,2026-05-30,14:35,,C,133,Аэрофлот,SU 1856,Баку,13,0,
SVO,2026-05-30,10:35,,C,143,Аэрофлот,SU 1854,Баку,13,0,
SVO,2026-05-30,22:25,,C,129,Аэрофлот,SU 272,Бангкок,11,0,
SVO,2026-05-30,00:40,,B,107,Аэрофлот,SU 1430,Барнаул,12,0,
SVO,2026-05-30,20:55,,D,3,Победа,DP 6531,Барнаул,9,0,
SVO,2026-05-30,19:45,,C,141,Air Serbia,JU 133,Белград,13,0,
SVO,2026-05-30,02:55,,C,143,Air Serbia,JU 137,Белград,12,0,
SVO,2026-05-30,23:50,,C,143,Air Serbia,JU 135,Белград,11,0,
SVO,2026-05-30,21:35,,C,127,Аэрофлот,SU 1882,Бишкек,9,0,
SVO,2026-05-30,09:20,,C,128,Аэрофлот,SU 1886,Бишкек,12,0,
SVO,2026-05-30,20:20,,B,103,Россия;Аэрофлот,FV 6255;SU 6255,Благовещенск,9,0,
SVO,2026-05-30,07:45,,C,125,Аэрофлот,SU 2120,Бодрум,12,0,
SVO,2026-05-30,13:45,,C,145,Белавиа,B2 918,Брест,12,0,
SVO,2026-05-30,00:15,,C,129,Аэрофлот,SU 1876,Бухара,12,0,
SVO,2026-05-30,15:40,,B,102,Аэрофлот,SU 1700,Владивосток,13,0,
SVO,2026-05-30,22:40,,B,103,Россия;Аэрофлот,FV 6263;SU 6263,Владивосток,11,0,
SVO,2026-05-30,01:20,,B,104,Аэрофлот,SU 1708,Владивосток,12,0,
SVO,2026-05-30,18:25,,B,106,Аэрофлот,SU 1704,Владивосток,13,0,
SVO,2026-05-30,19:40,,B,110,Аэрофлот,SU 5802,Владивосток,13,0,
SVO,2026-05-30,13:10,,D,1,Победа,DP 6905,Владикавказ,12,0,
SVO,2026-05-30,07:40,,D,1,Победа,DP 6965,Волгоград,12,0,
SVO,2026-05-30,14:55,,B,1,Победа;Аэрофлот,DP 6969;SU 1182,Волгоград,26,0,
SVO,2026-05-30,10:05,,B,106,Аэрофлот,SU 1188,Волгоград,13,0,
SVO,2026-05-30,07:25,,B,109,Аэрофлот,SU 1180,Волгоград,12,0,
SVO,2026-05-30,17:25,,B,114,Аэрофлот,SU 1186,Волгоград,12,0,
SVO,2026-05-30,08:55,,D,13,Победа,DP 6971,Волгоград,12,0,
SVO,2026-05-30,19:30,,D,3,Победа,DP 6967,Волгоград,13,0,
SVO,2026-05-30,08:20,,B,106,Аэрофлот,SU 1148,Геленджик,12,0,
SVO,2026-05-30,13:30,,B,112,Аэрофлот,SU 1082,Геленджик,12,0,
SVO,2026-05-30,00:10,,B,103,Аэрофлот,SU 1524,Горно-Алтайск,12,0,
SVO,2026-05-30,09:35,,B,118,Аэрофлот,SU 1518,Горно-Алтайск,12,0,
SVO,2026-05-30,08:45,,B,115,Аэрофлот,SU 1498,Грозный,12,0,
SVO,2026-05-30,15:50,,B,117,Аэрофлот,SU 1496,Грозный,13,0,
SVO,2026-05-30,19:15,,C,132,Аэрофлот,SU 220,Гуанчжоу,13,0,
SVO,2026-05-30,21:15,,C,137,China Southern Airlines,CZ 656,Гуанчжоу,9,0,
SVO,2026-05-30,16:05,,C,138,China Southern Airlines,CZ 8028,Гуанчжоу,12,0,
SVO,2026-05-30,12:25,,C,140,Аэрофлот,SU 1828,Гянджа,12,0,
SVO,2026-05-30,01:15,,C,124,Southwind Airlines,2S 172,Даламан,12,0,
SVO,2026-05-30,11:00,,C,142,Аэрофлот,SU 2122,Даламан,13,0,
SVO,2026-05-30,15:20,,C,142,Vietjet air,VJ 8932,Дананг,13,0,
SVO,2026-05-30,21:20,,C,133,Аэрофлот,SU 232,Дели,9,0,
SVO,2026-05-30,14:40,,C,129,Аэрофлот,SU 296,Денпасар,13,0,
SVO,2026-05-30,17:35,,C,126,Qatar Airways;Srilankan Airlines,QR 340;UL 3034,Доха,12,0,
SVO,2026-05-30,09:30,,B,103,Аэрофлот,SU 1416,Екатеринбург,12,0,
SVO,2026-05-30,23:35,,B,103,Россия;Аэрофлот,FV 6207;SU 6207,Екатеринбург,11,0,
SVO,2026-05-30,17:40,,B,104,Аэрофлот,SU 1414,Екатеринбург,12,0,
SVO,2026-05-30,06:30,,B,111,Аэрофлот,SU 1410,Екатеринбург,12,0,
SVO,2026-05-30,12:55,,B,111,Аэрофлот,SU 1412,Екатеринбург,12,0,
SVO,2026-05-30,08:35,,B,120,Аэрофлот,SU 1400,Екатеринбург,12,0,
SVO,2026-05-30,02:20,,B,121,Аэрофлот,SU 1466,Екатеринбург,12,0,
SVO,2026-05-30,19:10,,B,121,Аэрофлот,SU 1418,Екатеринбург,13,0,
SVO,2026-05-30,23:25,,D,3,Победа,DP 6543,Екатеринбург,11,0,
SVO,2026-05-30,08:10,,C,124,Аэрофлот,SU 1860,Ереван,12,0,
SVO,2026-05-30,15:10,,C,130,Аэрофлот,SU 1862,Ереван,13,0,
SVO,2026-05-30,16:50,,C,131,Аэрофлот,SU 1864,Ереван,12,0,
SVO,2026-05-30,18:55,,C,131,Аэрофлот,SU 1868,Ереван,13,0,
SVO,2026-05-30,23:15,,C,131,Аэрофлот,SU 1968,Ереван,11,0,
SVO,2026-05-30,01:15,,C,144,Аэрофлот,SU 1966,Ереван,12,0,
SVO,2026-05-30,07:05,,B,103,Россия;Аэрофлот,FV 6381;SU 6381,Ижевск,12,0,
SVO,2026-05-30,19:05,,B,103,Россия;Аэрофлот,FV 6885;SU 6885,Ижевск,13,0,
SVO,2026-05-30,21:20,,B,102,Аэрофлот,SU 1442,Иркутск,9,0,
SVO,2026-05-30,01:30,,B,103,Аэрофлот,SU 1562,Иркутск,12,0,
SVO,2026-05-30,17:10,,B,106,Аэрофлот,SU 1440,Иркутск,12,0,
SVO,2026-05-30,11:40,,B,118,Аэрофлот,SU 1446,Иркутск,13,0,
SVO,2026-05-30,06:25,,B,,Аэрофлот,SU 1270,Казань,12,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-30,14:00,,B,,Россия;Аэрофлот,FV 6361;SU 6361,Казань,25,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-30,10:25,,D,1,Победа,DP 6843,Казань,13,0,
SVO,2026-05-30,19:50,,D,1,Победа,DP 6859,Казань,13,0,
SVO,2026-05-30,09:40,,B,102,Россия;Аэрофлот,FV 6385;SU 6385,Казань,12,0,
SVO,2026-05-30,22:15,,B,102,Аэрофлот,SU 1198,Казань,11,0,
SVO,2026-05-30,11:20,,B,104,Россия;Аэрофлот,FV 6197;SU 6197,Казань,13,0,
SVO,2026-05-30,14:15,,B,108,Аэрофлот,SU 1192,Казань,13,0,
SVO,2026-05-30,00:25,,B,112,Nordwind,N4 61,Казань,12,0,
SVO,2026-05-30,19:20,,B,113,Аэрофлот,SU 1194,Казань,13,0,
SVO,2026-05-30,20:15,,B,113,Россия;Аэрофлот,FV 6241;SU 6241,Казань,9,0,
SVO,2026-05-30,08:05,,B,114,Аэрофлот,SU 1268,Казань,12,0,
SVO,2026-05-30,20:40,,B,123,Nordwind,N4 59,Казань,9,0,
SVO,2026-05-30,07:40,,D,15,Победа,DP 6841,Казань,12,0,
SVO,2026-05-30,08:40,,D,1,Победа,DP 6831,Калининград,12,0,
SVO,2026-05-30,13:35,,B,1,Аэрофлот;Победа,SU 1004;DP 6835,Калининград,24,0,
SVO,2026-05-30,16:30,,D,1,Победа,DP 6833,Калининград,12,0,
SVO,2026-05-30,17:45,,B,103,Ikar;Nordwind,EO 103;N4 103,Калининград,12,0,
SVO,2026-05-30,10:00,,B,105,Аэрофлот,SU 1002,Калининград,25,0,
SVO,2026-05-30,13:30,,B,107,Nordwind,N4 105,Калининград,12,0,
SVO,2026-05-30,17:20,,B,108,Аэрофлот,SU 1010,Калининград,12,0,
SVO,2026-05-30,23:20,,B,108,Аэрофлот,SU 1072,Калининград,11,0,
SVO,2026-05-30,09:00,,B,109,Аэрофлот,SU 1016,Калининград,12,0,
SVO,2026-05-30,08:00,,B,111,Аэрофлот,SU 1014,Калининград,24,0,
SVO,2026-05-30,10:30,,B,112,Россия;Аэрофлот,FV 6313;SU 6313,Калининград,13,0,
SVO,2026-05-30,20:25,,B,112,Аэрофлот,SU 1008,Калининград,9,0,
SVO,2026-05-30,11:50,,B,113,Аэрофлот,SU 1018,Калининград,13,0,
SVO,2026-05-30,14:15,,B,113,Аэрофлот,SU 1024,Калининград,13,0,
SVO,2026-05-30,18:35,,B,117,Аэрофлот,SU 1006,Калининград,13,0,
SVO,2026-05-30,16:15,,B,118,Россия;Аэрофлот,FV 6661;SU 6661,Калининград,12,0,
SVO,2026-05-30,18:00,,B,118,Россия;Аэрофлот,FV 6311;SU 6311,Калининград,25,0,
SVO,2026-05-30,08:15,,B,119,Россия;Аэрофлот,FV 6309;SU 6309,Калининград,12,0,
SVO,2026-05-30,06:35,,B,123,Аэрофлот,SU 1000,Калининград,12,0,
SVO,2026-05-30,08:55,,D,14,Smartavia,5N 251,Калининград,12,0,
SVO,2026-05-30,07:15,,D,3,Победа,DP 6837,Калининград,12,0,
SVO,2026-05-30,01:50,,C,135,Аэрофлот,SU 1936,Караганды,12,0,
SVO,2026-05-30,16:15,,D,,Аэрофлот,SU 2997,Картаго,12,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-30,01:50,,C,139,Royal Air Maroc,AT 223,Касабланка,12,0,
SVO,2026-05-30,07:45,,C,140,Royal Air Maroc,AT 221,Касабланка,12,0,
SVO,2026-05-30,22:45,,B,105,Аэрофлот,SU 1450,Кемерово,11,0,
SVO,2026-05-30,00:40,,B,122,Аэрофлот,SU 1456,Кемерово,12,0,
SVO,2026-05-30,09:40,,B,101,Аэрофлот,SU 1112,Краснодар,12,0,
SVO,2026-05-30,06:10,,B,103,Аэрофлот,SU 1256,Краснодар,12,0,
SVO,2026-05-30,07:10,,B,104,Аэрофлот,SU 1264,Краснодар,12,0,
SVO,2026-05-30,06:55,,B,108,Аэрофлот,SU 1266,Краснодар,12,0,
SVO,2026-05-30,12:00,,B,116,Аэрофлот,SU 1156,Краснодар,25,0,
SVO,2026-05-30,08:25,,B,122,Аэрофлот,SU 1108,Краснодар,12,0,
SVO,2026-05-30,10:20,,B,123,Аэрофлот,SU 1208,Краснодар,13,0,
SVO,2026-05-30,00:55,,B,103,Аэрофлот,SU 1482,Красноярск,12,0,
SVO,2026-05-30,00:05,,B,104,Аэрофлот,SU 1484,Красноярск,12,0,
SVO,2026-05-30,11:50,,B,110,Аэрофлот,SU 1490,Красноярск,13,0,
SVO,2026-05-30,09:50,,B,117,Аэрофлот,SU 1486,Красноярск,12,0,
SVO,2026-05-30,20:20,,B,122,Аэрофлот,SU 1480,Красноярск,9,0,
SVO,2026-05-30,22:30,,D,3,Победа,DP 6547,Красноярск,11,0,
SVO,2026-05-30,20:10,,B,104,Россия;Аэрофлот,FV 6289;SU 6289,Магадан,9,0,
SVO,2026-05-30,15:05,,D,3,Победа,DP 6903,Магас,13,0,
SVO,2026-05-30,16:00,,B,104,Аэрофлот,SU 1438,Магнитогорск,25,0,
SVO,2026-05-30,00:45,,B,106,Аэрофлот,SU 1428,Магнитогорск,12,0,
SVO,2026-05-30,22:35,,C,138,Аэрофлот,SU 320,Мале,11,0,
SVO,2026-05-30,22:05,,C,126,Oman Air;Salam Air,WY 184;OV 8030,Маскат,11,0,
SVO,2026-05-30,06:25,,D,1,Победа,DP 6923,Махачкала,12,0,
SVO,2026-05-30,09:10,,D,1,Победа,DP 6927,Махачкала,12,0,
SVO,2026-05-30,02:10,,B,101,Аэрофлот,SU 1054,Махачкала,12,0,
SVO,2026-05-30,16:05,,B,103,Аэрофлот,SU 1056,Махачкала,12,0,
SVO,2026-05-30,07:50,,B,110,Аэрофлот,SU 1052,Махачкала,12,0,
SVO,2026-05-30,10:55,,B,120,Аэрофлот,SU 1058,Махачкала,13,0,
SVO,2026-05-30,16:40,,B,121,Аэрофлот,SU 1050,Махачкала,12,0,
SVO,2026-05-30,17:00,,D,14,Smartavia,5N 207,Махачкала,12,0,
SVO,2026-05-30,07:25,,D,3,Победа,DP 6921,Махачкала,12,0,
SVO,2026-05-30,18:45,,D,3,Победа,DP 6925,Махачкала,13,0,
SVO,2026-05-30,08:05,,B,103,Аэрофлот,SU 1304,Минеральные Воды,12,0,
SVO,2026-05-30,13:25,,B,106,Аэрофлот,SU 1310,Минеральные Воды,12,0,
SVO,2026-05-30,10:25,,B,108,Аэрофлот,SU 1312,Минеральные Воды,13,0,
SVO,2026-05-30,15:35,,B,112,Аэрофлот,SU 1300,Минеральные Воды,13,0,
SVO,2026-05-30,19:35,,B,114,Аэрофлот,SU 1314,Минеральные Воды,13,0,
SVO,2026-05-30,12:10,,B,123,Аэрофлот,SU 1028,Минеральные Воды,12,0,
SVO,2026-05-30,07:30,,D,14,Победа,DP 6911,Минеральные Воды,12,0,
SVO,2026-05-30,13:20,,D,14,Победа,DP 6913,Минеральные Воды,12,0,
SVO,2026-05-30,16:35,,D,3,Победа,DP 6909,Минеральные Воды,12,0,
SVO,2026-05-30,22:05,,C,,Белавиа,B2 978,Минск,11,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-30,09:10,,C,127,Аэрофлот,SU 1830,Минск,12,0,
