airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-06-16,00:05,00:05,B,109,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-06-16,00:05,00:03,C,130,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-06-16,00:10,00:08,B,108,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-06-16,00:15,00:21,B,117,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-06-16,00:20,01:44,C,135,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-06-16,00:20,00:57,D,17,Pobeda,DP 6541,Ekaterinburg,SVX
SVO,2026-06-16,00:25,00:21,C,127,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-06-16,00:25,01:41,D,3,Pobeda,DP 6511,Perm,PEE
SVO,2026-06-16,00:30,00:30,B,101,"Rossiya,Aeroflot","FV 6951,SU 6951",Saint-Petersburg,LED
SVO,2026-06-16,00:30,00:40,B,104,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-06-16,00:35,00:24,B,114,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-06-16,00:35,00:33,B,121,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-06-16,00:40,00:40,B,111,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-06-16,00:40,00:40,B,119,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-06-16,00:45,00:45,B,110,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-06-16,00:45,01:59,D,1,Pobeda,DP 5921,Makhachkala,MCX
SVO,2026-06-16,00:45,02:59,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-06-16,00:55,00:52,B,103,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-06-16,01:00,01:34,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-06-16,01:00,00:56,B,107,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-06-16,01:00,00:53,C,138,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-06-16,01:05,01:05,B,120,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-06-16,01:05,01:11,C,126,Ariana Afghan,FG 708,Kabul,KBL
SVO,2026-06-16,01:15,01:23,C,146,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-06-16,01:20,01:31,B,104,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-06-16,01:30,02:28,B,105,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-06-16,01:30,01:30,B,116,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-06-16,01:40,01:40,B,103,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-06-16,01:40,01:36,C,125,Aeroflot,SU 424,Hurghada,HRG
SVO,2026-06-16,01:50,01:50,C,141,Aeroflot,SU 1936,Qaraghandy,KGF
SVO,2026-06-16,02:10,02:10,B,123,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-06-16,02:15,02:11,C,137,Aeroflot,SU 2148,Antalya,AYT
SVO,2026-06-16,02:20,02:17,B,108,Aeroflot,SU 1172,Astrakhan,ASF
SVO,2026-06-16,02:20,02:18,B,115,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-06-16,02:25,07:41,B,117,Aeroflot,SU 1074,Sochi,AER
SVO,2026-06-16,02:45,05:12,C,146,Corendon Air,XC 9111,Antalya,AYT
SVO,2026-06-16,02:55,02:53,B,103,Aeroflot,SU 1250,Nizhnekamsk,NBC
SVO,2026-06-16,02:55,02:55,B,104,"Rossiya,Aeroflot","FV 6591,SU 6591",Perm,PEE
SVO,2026-06-16,02:55,02:55,C,141,Air Serbia,JU 137,Belgrade,BEG
SVO,2026-06-16,04:55,07:27,B,118,Aeroflot,SU 1110,Mineralnyye Vody,MRV
SVO,2026-06-16,05:00,05:00,C,124,"Rossiya,Aeroflot","FV 6953,SU 6953",Antalya,AYT
SVO,2026-06-16,05:20,05:52,B,103,Aeroflot,SU 1106,Krasnodar,KRR
SVO,2026-06-16,06:00,05:57,B,104,Aeroflot,SU 1288,Ulyanovsk,ULV
SVO,2026-06-16,06:00,06:00,B,115,"Rossiya,Aeroflot","FV 6299,SU 6299",Nizhnekamsk,NBC
SVO,2026-06-16,06:10,06:08,B,106,Aeroflot,SU 1318,Murmansk,MMK
SVO,2026-06-16,06:10,10:52,B,106,Aeroflot,SU 1256,Mineralnyye Vody,MRV
SVO,2026-06-16,06:20,06:20,B,112,"Rossiya,Aeroflot","FV 6405,SU 6405",Syktyvkar,SCW
SVO,2026-06-16,06:25,10:37,B,102,Aeroflot,SU 1270,Kazan,KZN
SVO,2026-06-16,06:25,06:20,B,104,"Rossiya,Aeroflot","FV 6061,SU 6061",Syktyvkar,SCW
SVO,2026-06-16,06:30,06:28,B,101,Aeroflot,SU 1410,Ekaterinburg,SVX
SVO,2026-06-16,06:30,06:30,B,103,Aeroflot,SU 1242,Orenburg,REN
SVO,2026-06-16,06:30,06:29,B,119,Aeroflot,SU 1516,Surgut,SGC
SVO,2026-06-16,06:40,11:04,D,3,Pobeda,DP 6807,Cheboksary,CSY
SVO,2026-06-16,06:45,11:32,B,114,Aeroflot,SU 1154,Gelendzhik,GDZ
SVO,2026-06-16,06:50,10:15,D,16,Pobeda,DP 5949,Sochi,AER
SVO,2026-06-16,06:55,07:46,B,110,"Rossiya,Aeroflot","FV 6491,SU 6491",Saratov,GSV
SVO,2026-06-16,06:55,11:10,B,123,Aeroflot,SU 1266,Krasnodar,KRR
SVO,2026-06-16,07:00,15:11,B,105,"Rossiya,Aeroflot","FV 6223,SU 6223",Chelyabinsk,CEK
SVO,2026-06-16,07:00,07:32,D,13,Pobeda,DP 6823,Saint-Petersburg,LED
SVO,2026-06-16,07:00,07:35,D,16,Pobeda,DP 6961,Astrakhan,ASF
SVO,2026-06-16,07:05,11:29,B,114,"Rossiya,Aeroflot","FV 6381,SU 6381",Izhevsk,IJK
SVO,2026-06-16,07:05,08:08,C,129,Aeroflot,SU 520,Dubai,DXB
SVO,2026-06-16,07:05,09:37,D,1,Pobeda,DP 6965,Volgograd,VOG
