airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-06-12,00:05,00:05,B,102,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-06-12,00:05,00:28,B,114,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-06-12,00:05,00:02,C,132,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-06-12,00:10,01:31,B,119,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-06-12,00:15,00:14,B,103,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-06-12,00:15,00:20,C,136,Aeroflot,SU 1876,Bukhara,BHK
SVO,2026-06-12,00:20,00:17,C,135,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-06-12,00:20,03:50,D,3,Pobeda,DP 6541,Ekaterinburg,SVX
SVO,2026-06-12,00:25,00:35,C,146,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-06-12,00:25,03:50,D,1,Pobeda,DP 6511,Perm,PEE
SVO,2026-06-12,00:30,02:13,B,101,"Rossiya,Aeroflot","FV 6951,SU 6951",Saint-Petersburg,LED
SVO,2026-06-12,00:30,01:25,B,112,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-06-12,00:35,00:31,B,104,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-06-12,00:35,01:51,B,111,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-06-12,00:40,01:12,B,102,Aeroflot,SU 1456,Kemerovo,KEJ
SVO,2026-06-12,00:40,00:50,B,108,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-06-12,00:40,01:07,B,120,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-06-12,00:45,01:35,B,105,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-06-12,00:45,01:47,C,137,Air Stork,2S 174,Antalya,AYT
SVO,2026-06-12,00:45,02:35,D,3,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-06-12,00:55,00:49,B,113,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-06-12,01:00,01:01,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-06-12,01:00,01:36,B,117,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-06-12,01:00,01:00,C,139,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-06-12,01:05,01:03,B,110,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-06-12,01:15,01:13,C,143,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-06-12,01:20,01:31,B,103,"Rossiya,Aeroflot","FV 6293,SU 1708,SU 6293",Vladivostok,VVO
SVO,2026-06-12,01:30,01:30,B,104,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-06-12,01:30,01:28,B,107,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-06-12,01:40,03:11,B,110,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-06-12,01:45,01:41,D,14,Smartavia,5N 231,Orenburg,REN
SVO,2026-06-12,01:50,01:50,C,138,Aeroflot,SU 1936,Qaraghandy,KGF
SVO,2026-06-12,02:10,02:05,B,118,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-06-12,02:15,02:09,C,142,Aeroflot,SU 428,Sharm el Sheikh,SSH
SVO,2026-06-12,02:15,02:11,C,144,Aeroflot,SU 2148,Antalya,AYT
SVO,2026-06-12,02:20,02:19,B,103,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-06-12,02:20,02:14,B,122,Aeroflot,SU 1172,Astrakhan,ASF
SVO,2026-06-12,02:25,02:19,B,123,Aeroflot,SU 1074,Sochi,AER
SVO,2026-06-12,02:45,03:53,C,127,Air Cairo,SM 914,Hurghada,HRG
SVO,2026-06-12,02:45,02:57,C,134,Corendon Air,XC 9315,Antalya,AYT
