airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-06-24,00:05,00:10,B,103,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-06-24,00:05,00:05,B,119,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-06-24,00:05,00:00,C,141,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-06-24,00:10,00:04,B,114,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-06-24,00:15,00:08,B,106,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-06-24,00:15,00:15,C,129,Aeroflot,SU 1876,Bukhara,BHK
SVO,2026-06-24,00:20,00:17,C,138,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-06-24,00:25,00:24,C,132,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-06-24,00:25,00:30,D,1,Pobeda,DP 6511,Perm,PEE
SVO,2026-06-24,00:30,00:30,B,121,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-06-24,00:35,00:31,B,110,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-06-24,00:35,00:27,B,111,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-06-24,00:40,00:37,B,115,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-06-24,00:40,00:53,B,118,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-06-24,00:45,00:44,B,104,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-06-24,00:45,02:26,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-06-24,00:50,00:50,C,133,Pegas Fly,EO 3547,Nha Trang,CXR
SVO,2026-06-24,00:55,00:50,B,116,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-06-24,01:00,01:00,B,107,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-06-24,01:00,00:55,C,135,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-06-24,01:05,01:04,B,117,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-06-24,01:05,01:02,C,145,Aeroflot,SU 1894,Osh,OSS
SVO,2026-06-24,01:15,01:11,C,124,Air Stork,2S 172,Dalaman,DLM
SVO,2026-06-24,01:15,01:24,C,142,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-06-24,01:20,01:20,B,102,Aeroflot,SU 1708,Vladivostok,VVO
