airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,snapshots_seen,review,review_reason
SVO,2026-06-01,19:20,,C,132,Аэрофлот,SU 294,Нячанг,12,0,
SVO,2026-06-01,20:20,,C,132,Nordwind,N4 3545,Нячанг,7,0,
SVO,2026-06-01,22:00,,D,1,Победа,DP 6521,Омск,7,0,
SVO,2026-06-01,00:40,,B,102,Аэрофлот,SU 1638,Омск,11,0,
SVO,2026-06-01,09:45,,B,102,Аэрофлот,SU 1688,Омск,12,0,
SVO,2026-06-01,11:55,,B,108,Россия;Аэрофлот,FV 6173;SU 6173,Оренбург,12,0,
SVO,2026-06-01,06:30,,B,110,Аэрофлот,SU 1242,Оренбург,9,0,
SVO,2026-06-01,00:35,,B,117,Аэрофлот,SU 1244,Оренбург,11,0,
SVO,2026-06-01,17:50,,B,118,Аэрофлот,SU 1246,Оренбург,11,0,
SVO,2026-06-01,01:45,,D,16,Smartavia,5N 231,Оренбург,11,0,
SVO,2026-06-01,10:40,,B,119,Аэрофлот,SU 1060,Орск,12,0,
SVO,2026-06-01,01:05,,C,139,Аэрофлот,SU 1894,Ош,11,0,
SVO,2026-06-01,20:05,,C,125,Hainan Airlines,HU 7986,Пекин,7,0,
SVO,2026-06-01,21:05,,C,126,Аэрофлот,SU 204,Пекин,7,0,
SVO,2026-06-01,17:15,,C,137,China Eastern Airlines,MU 2076,Пекин,11,0,
SVO,2026-06-01,18:50,,C,138,China Southern Airlines,CZ 342,Пекин,12,0,
SVO,2026-06-01,17:30,,C,142,Air China,CA 754,Пекин,11,0,
SVO,2026-06-01,18:30,,B,112,Россия;Аэрофлот,FV 6545;SU 6545,Пенза,12,0,
SVO,2026-06-01,09:25,,B,122,Аэрофлот,SU 1544,Пенза,12,0,
SVO,2026-06-01,13:25,,B,104,Россия;Аэрофлот,FV 6507;SU 6507,Пермь,12,0,
SVO,2026-06-01,18:35,,B,107,Россия;Аэрофлот,FV 6073;SU 6073,Пермь,12,0,
SVO,2026-06-01,11:10,,B,112,Аэрофлот,SU 1202,Пермь,12,0,
SVO,2026-06-01,08:30,,B,116,Аэрофлот,SU 1200,Пермь,12,0,
SVO,2026-06-01,20:40,,B,120,Аэрофлот,SU 1394,Пермь,7,0,
SVO,2026-06-01,15:15,,B,122,Аэрофлот,SU 1768,Пермь,12,0,
SVO,2026-06-01,16:35,,B,111,Аэрофлот,SU 1730,Петропавловск-Камчатский,11,0,
SVO,2026-06-01,19:50,,B,111,Аэрофлот,SU 1734,Петропавловск-Камчатский,12,0,
SVO,2026-06-01,19:10,,C,145,Аэрофлот,SU 284,Пхукет,12,0,
SVO,2026-06-01,06:25,,B,101,Россия;Аэрофлот,FV 6061;SU 6061,Самара,9,0,
SVO,2026-06-01,10:05,,B,101,Россия;Аэрофлот,FV 6371;SU 6371,Самара,12,0,
SVO,2026-06-01,08:25,,B,102,Аэрофлот,SU 1210,Самара,12,0,
SVO,2026-06-01,09:25,,B,104,Аэрофлот,SU 1602,Самара,12,0,
SVO,2026-06-01,13:40,,B,107,Аэрофлот,SU 1212,Самара,12,0,
SVO,2026-06-01,16:55,,B,113,Аэрофлот,SU 1214,Самара,11,0,
SVO,2026-06-01,18:05,,B,113,Россия;Аэрофлот,FV 6077;SU 6077,Самара,12,0,
SVO,2026-06-01,14:45,,B,114,Россия;Аэрофлот,FV 6227;SU 6227,Самара,12,0,
SVO,2026-06-01,19:55,,B,115,Аэрофлот,SU 1604,Самара,12,0,
SVO,2026-06-01,15:05,,D,3,Победа,DP 6583,Самара,12,0,
SVO,2026-06-01,08:55,,D,1,Победа,DP 6821,Санкт-Петербург,12,0,
SVO,2026-06-01,00:30,,B,101,Россия;Аэрофлот,FV 6951;SU 6951,Санкт-Петербург,11,0,
SVO,2026-06-01,01:00,,B,101,Россия;Аэрофлот,FV 6699;SU 6699,Санкт-Петербург,11,0,
SVO,2026-06-01,07:00,,B,101,Россия;Аэрофлот,FV 6039;SU 6039,Санкт-Петербург,9,0,
SVO,2026-06-01,08:00,,B,101,Россия;Аэрофлот,FV 6127;SU 6127,Санкт-Петербург,21,0,
SVO,2026-06-01,08:30,,B,101,Россия;Аэрофлот,FV 6131;SU 6131,Санкт-Петербург,12,0,
SVO,2026-06-01,09:00,,B,101,Россия;Аэрофлот,FV 6167;SU 6167,Санкт-Петербург,12,0,
SVO,2026-06-01,11:00,,B,101,Россия;Аэрофлот,FV 6059;SU 6059,Санкт-Петербург,12,0,
SVO,2026-06-01,12:00,,B,101,Россия;Аэрофлот,FV 6243;SU 6243,Санкт-Петербург,24,0,
SVO,2026-06-01,13:00,,B,101,Россия;Аэрофлот,FV 6271;SU 6271,Санкт-Петербург,12,0,
SVO,2026-06-01,14:00,,B,101,Россия;Аэрофлот,FV 6855;SU 6855,Санкт-Петербург,24,0,
SVO,2026-06-01,16:00,,B,101,Россия;Аэрофлот,FV 6497;SU 6497,Санкт-Петербург,23,0,
SVO,2026-06-01,16:30,,B,101,Россия;Аэрофлот,FV 6515;SU 6515,Санкт-Петербург,11,0,
SVO,2026-06-01,17:30,,B,101,Россия;Аэрофлот,FV 6085;SU 6085,Санкт-Петербург,11,0,
SVO,2026-06-01,18:00,,B,101,Россия;Аэрофлот,FV 6519;SU 6519,Санкт-Петербург,23,0,
SVO,2026-06-01,18:30,,B,101,Россия;Аэрофлот,FV 6089;SU 6089,Санкт-Петербург,12,0,
SVO,2026-06-01,19:00,,B,101,Россия;Аэрофлот,FV 6579;SU 6579,Санкт-Петербург,12,0,
SVO,2026-06-01,19:30,,B,101,Россия;Аэрофлот,FV 6093;SU 6093,Санкт-Петербург,12,0,
SVO,2026-06-01,20:30,,B,101,Россия;Аэрофлот,FV 6097;SU 6097,Санкт-Петербург,7,0,
SVO,2026-06-01,21:00,,B,101,Россия;Аэрофлот,FV 6705;SU 6705,Санкт-Петербург,7,0,
SVO,2026-06-01,15:00,,B,102,Россия;Аэрофлот,FV 6481;SU 6481,Санкт-Петербург,12,0,
SVO,2026-06-01,07:15,,B,103,Аэрофлот,SU 6,Санкт-Петербург,9,0,
SVO,2026-06-01,19:25,,B,103,Аэрофлот,SU 26,Санкт-Петербург,12,0,
SVO,2026-06-01,10:00,,B,104,Россия;Аэрофлот,FV 6213;SU 6213,Санкт-Петербург,24,0,
SVO,2026-06-01,21:30,,B,104,Россия;Аэрофлот,FV 6707;SU 6707,Санкт-Петербург,7,0,
SVO,2026-06-01,10:30,,B,105,Россия;Аэрофлот,FV 6057;SU 6057,Санкт-Петербург,12,0,
SVO,2026-06-01,17:15,,B,105,Аэрофлот,SU 24,Санкт-Петербург,11,0,
SVO,2026-06-01,09:45,,B,107,Аэрофлот,SU 10,Санкт-Петербург,12,0,
SVO,2026-06-01,06:00,,B,109,Аэрофлот,SU 22,Санкт-Петербург,20,0,
SVO,2026-06-01,20:00,,B,112,Россия;Аэрофлот,FV 6703;SU 6703,Санкт-Петербург,19,0,
SVO,2026-06-01,20:35,,D,13,Победа,DP 6825,Санкт-Петербург,7,0,
SVO,2026-06-01,11:55,,D,3,Победа,DP 6829,Санкт-Петербург,12,0,
SVO,2026-06-01,14:20,,D,3,Победа,DP 6823,Санкт-Петербург,12,0,
SVO,2026-06-01,07:30,,B,101,Россия;Аэрофлот,FV 6811;SU 6811,Саранск,9,0,
SVO,2026-06-01,19:35,,B,116,Россия;Аэрофлот,FV 6827;SU 6827,Саранск,12,0,
SVO,2026-06-01,11:10,,D,1,Победа,DP 6861,Саратов,12,0,
SVO,2026-06-01,13:50,,B,102,Россия;Аэрофлот,FV 6063;SU 6063,Саратов,12,0,
SVO,2026-06-01,06:55,,B,104,Россия;Аэрофлот,FV 6491;SU 6491,Саратов,9,0,
SVO,2026-06-01,19:25,,B,106,Россия;Аэрофлот,FV 6489;SU 6489,Саратов,12,0,
SVO,2026-06-01,16:10,,B,123,Аэрофлот,SU 1358,Саратов,11,0,
SVO,2026-06-01,07:10,,D,14,Победа,DP 6863,Саратов,9,0,
SVO,2026-06-01,09:55,,D,1,Победа,DP 6947,Сочи,12,0,
SVO,2026-06-01,07:55,,B,103,Аэрофлот,SU 1176,Сочи,9,0,
SVO,2026-06-01,12:55,,B,103,Аэрофлот,SU 1136,Сочи,12,0,
SVO,2026-06-01,02:25,,B,104,Аэрофлот,SU 1074,Сочи,10,0,
SVO,2026-06-01,16:20,,B,106,Аэрофлот,SU 1070,Сочи,11,0,
SVO,2026-06-01,15:40,,B,108,Аэрофлот,SU 1124,Сочи,12,0,
SVO,2026-06-01,20:55,,B,110,Аэрофлот,SU 1118,Сочи,7,0,
SVO,2026-06-01,10:50,,B,111,Аэрофлот,SU 1610,Сочи,12,0,
SVO,2026-06-01,07:10,,B,113,Аэрофлот,SU 1152,Сочи,9,0,
SVO,2026-06-01,09:25,,B,113,Аэрофлот,SU 1044,Сочи,12,0,
SVO,2026-06-01,17:45,,B,114,Аэрофлот,SU 1132,Сочи,11,0,
SVO,2026-06-01,14:20,,B,115,Аэрофлот,SU 1122,Сочи,12,0,
SVO,2026-06-01,14:50,,B,121,Аэрофлот,SU 1040,Сочи,12,0,
SVO,2026-06-01,18:20,,B,122,Аэрофлот,SU 1140,Сочи,12,0,
SVO,2026-06-01,09:50,,B,123,Аэрофлот,SU 1138,Сочи,12,0,
SVO,2026-06-01,08:10,,D,14,Победа,DP 6939,Сочи,12,0,
SVO,2026-06-01,16:50,,D,3,Победа,DP 6941,Сочи,11,0,
SVO,2026-06-01,06:55,,D,1,Победа,DP 6919,Ставрополь,8,0,
SVO,2026-06-01,07:10,,D,1,Победа,DP 6919,Ставрополь,1,0,
SVO,2026-06-01,07:45,,B,107,Аэрофлот,SU 1366,Ставрополь,9,0,
SVO,2026-06-01,15:10,,B,120,Аэрофлот,SU 1364,Ставрополь,12,0,
SVO,2026-06-01,07:20,,C,127,Аэрофлот,SU 2172,Стамбул,9,0,
SVO,2026-06-01,08:45,,C,129,Аэрофлот,SU 2136,Стамбул,12,0,
SVO,2026-06-01,01:00,,C,130,Аэрофлот,SU 2170,Стамбул,11,0,
SVO,2026-06-01,15:05,,C,140,Southwind Airlines,2S 86,Стамбул,12,0,
SVO,2026-06-01,16:40,,C,141,Аэрофлот,SU 2134,Стамбул,11,0,
SVO,2026-06-01,10:45,,C,143,Аэрофлот,SU 2130,Стамбул,12,0,
SVO,2026-06-01,21:15,,C,144,Аэрофлот,SU 2132,Стамбул,7,0,
SVO,2026-06-01,01:40,,B,105,Аэрофлот,SU 1512,Сургут,11,0,
SVO,2026-06-01,21:40,,B,107,Аэрофлот,SU 1510,Сургут,7,0,
SVO,2026-06-01,06:30,,B,115,Аэрофлот,SU 1516,Сургут,9,0,
SVO,2026-06-01,14:05,,C,136,Ikar;Nordwind,EO 1293;N4 1293,Сухум,12,0,
SVO,2026-06-01,06:20,,B,104,Россия;Аэрофлот,FV 6405;SU 6405,Сыктывкар,9,0,
SVO,2026-06-01,17:25,,B,117,Аэрофлот,SU 1396,Сыктывкар,11,0,
SVO,2026-06-01,21:50,,C,132,Аэрофлот,SU 1890,Ташкент,7,0,
SVO,2026-06-01,19:40,,C,141,Аэрофлот,SU 1870,Ташкент,12,0,
SVO,2026-06-01,15:05,,C,145,Centrum Air,C6 402,Ташкент,12,0,
SVO,2026-06-01,11:10,,C,138,Mahan Airlines,W5 99,Тегеран,12,0,
SVO,2026-06-01,08:30,,B,103,Аэрофлот,SU 1504,Тюмень,12,0,
SVO,2026-06-01,00:35,,B,118,Аэрофлот,SU 1568,Тюмень,11,0,
SVO,2026-06-01,11:15,,B,122,Россия;Аэрофлот,FV 6363;SU 6363,Тюмень,12,0,
SVO,2026-06-01,21:05,,B,104,Аэрофлот,SU 1454,Улан-Удэ,7,0,
SVO,2026-06-01,06:00,,B,102,Россия;Аэрофлот,FV 6075;SU 6075,Ульяновск,20,0,
SVO,2026-06-01,19:00,,B,113,Россия;Аэрофлот,FV 6079;SU 6079,Ульяновск,12,0,
SVO,2026-06-01,18:00,,D,1,Победа,DP 6503,Уфа,23,0,
SVO,2026-06-01,00:05,,B,104,Аэрофлот,SU 1424,Уфа,11,0,
SVO,2026-06-01,20:50,,B,106,Аэрофлот,SU 1260,Уфа,7,0,
SVO,2026-06-01,09:20,,B,110,Аэрофлот,SU 1230,Уфа,12,0,
SVO,2026-06-01,11:40,,B,115,Аэрофлот,SU 1234,Уфа,12,0,
SVO,2026-06-01,15:50,,B,116,Аэрофлот,SU 1258,Уфа,12,0,
SVO,2026-06-01,14:30,,B,119,Россия;Аэрофлот,FV 6145;SU 6145,Уфа,12,0,
SVO,2026-06-01,12:15,,B,123,Россия;Аэрофлот,FV 6535;SU 6535,Уфа,12,0,
SVO,2026-06-01,18:20,,B,123,Аэрофлот,SU 1238,Уфа,12,0,
SVO,2026-06-01,06:45,,B,102,Аэрофлот,SU 1724,Хабаровск,9,0,
SVO,2026-06-01,17:20,,B,110,Аэрофлот,SU 1710,Хабаровск,11,0,
SVO,2026-06-01,21:10,,B,122,Аэрофлот,SU 1714,Хабаровск,7,0,
SVO,2026-06-01,14:25,,C,134,Hainan Airlines,HU 766,Хайкоу,12,0,
SVO,2026-06-01,16:30,,C,129,Vietnam Airlines,VN 62,Ханой,11,0,
SVO,2026-06-01,01:00,,B,121,Аэрофлот,SU 1382,Ханты-Мансийск,11,0,
SVO,2026-06-01,02:30,,C,134,Россия;Аэрофлот,FV 5953;SU 5953,Хургада,10,0,
SVO,2026-06-01,12:25,,C,139,Аэрофлот,SU 420,Хургада,12,0,
SVO,2026-06-01,07:25,,C,140,Аэрофлот,SU 422,Хургада,9,0,
SVO,2026-06-01,16:45,,D,1,Победа,DP 6817,Чебоксары,11,0,
SVO,2026-06-01,20:00,,D,1,Победа,DP 6815,Чебоксары,19,0,
SVO,2026-06-01,21:05,,B,113,Аэрофлот,SU 1586,Чебоксары,7,0,
SVO,2026-06-01,06:40,,D,3,Победа,DP 6807,Чебоксары,9,0,
SVO,2026-06-01,10:50,,B,,Аэрофлот;Аврора,SU 8251;HZ 8259;SU 8259;SU 8233;SU 8235;SU 8240;SU 8234;SU 8250;SU 8218;SU 8200;SU 8253;SU 8211;SU 8236;SU 8205;SU 8222;SU 8232;SU 8227;SU 8238;SU 8226;SU 8212;SU 8255;SU 8225;SU 8241;SU 8242;SU 8207;SU 8204;SU 8229;SU 8239;SU 8221;SU 8231;SU 8247;SU 8252;SU 8209;SU 8213;SU 8244;SU 8254;SU 8219;SU 8228;SU 8217;SU 8246;SU 8224;SU 8206;SU 8243;SU 8223;SU 8248;SU 8210;SU 8201;SU 8237;SU 8257;SU 8245;SU 8249;SU 8203;SU 8256;SU 8220;SU 8214;SU 8216;SU 8215;SU 8230;SU 8258;SU 8208;SU 8202,Челябинск,708,1,неизвестный финальный статус: unknown; гейт отсутствует в источнике (наблюдений много)
SVO,2026-06-01,12:25,,B,102,Россия;Аэрофлот,FV 6193;SU 6193,Челябинск,12,0,
SVO,2026-06-01,09:20,,B,103,Аэрофлот,SU 1094,Челябинск,12,0,
SVO,2026-06-01,00:30,,B,108,Аэрофлот,SU 1092,Челябинск,11,0,
SVO,2026-06-01,01:30,,B,112,Аэрофлот,SU 1426,Челябинск,11,0,
SVO,2026-06-01,07:00,,B,118,Россия;Аэрофлот,FV 6223;SU 6223,Челябинск,9,0,
SVO,2026-06-01,21:45,,B,118,Аэрофлот,SU 1420,Челябинск,7,0,
SVO,2026-06-01,16:25,,B,121,Аэрофлот,SU 1422,Челябинск,11,0,
SVO,2026-06-01,21:55,,B,101,Северсталь,D2 154,Череповец,7,0,
SVO,2026-06-01,09:30,,B,112,Северсталь,D2 152,Череповец,12,0,
SVO,2026-06-01,16:50,,C,125,China Eastern Airlines,MU 248,Шанхай,11,0,
SVO,2026-06-01,19:05,,C,129,China Eastern Airlines,MU 592,Шанхай,12,0,
SVO,2026-06-01,20:00,,C,133,Аэрофлот,SU 208,Шанхай,19,0,
SVO,2026-06-01,20:25,,C,137,China Eastern Airlines,MU 6020,Шанхай,7,0,
SVO,2026-06-01,02:15,,C,124,Аэрофлот,SU 428,Шарм-эль-Шейх,10,0,
SVO,2026-06-01,07:20,,C,124,Аэрофлот,SU 426,Шарм-эль-Шейх,9,0,
SVO,2026-06-01,01:25,,C,126,Air Cairo,SM 904,Шарм-эль-Шейх,11,0,
SVO,2026-06-01,12:20,,C,138,Аэрофлот,SU 430,Шарм-эль-Шейх,12,0,
SVO,2026-06-01,06:30,,C,143,Almasria universal airlines,UJ 612,Шарм-эль-Шейх,9,0,
SVO,2026-06-01,11:20,,B,117,Аэрофлот,SU 1572,Элиста,12,0,
SVO,2026-06-01,16:55,,B,102,Аэрофлот,SU 1744,Южно-Сахалинск,11,0,
SVO,2026-06-01,20:15,,B,103,Аэрофлот,SU 5822,Южно-Сахалинск,7,0,
VKO,2026-06-01,21:50,,A,20,SCAT,DV 816,Алматы,8,0,
VKO,2026-06-01,09:50,,A,23,SCAT,DV 810,Алматы,12,0,
VKO,2026-06-01,05:05,,A,25,Ajet,VF 588,Анкара,11,0,
VKO,2026-06-01,09:30,,A,,Победа,DP 859,Анталья,12,1,неизвестный финальный статус: unknown; гейт отсутствует в источнике (наблюдений много)
VKO,2026-06-01,02:20,,A,18,Turkish Airlines,TK 3037,Анталья,10,0,
VKO,2026-06-01,10:30,,A,19A,ЮТэйр,UT 783,Анталья,12,0,
VKO,2026-06-01,01:50,,A,20,Turkish Airlines,TK 3003,Анталья,11,0,
VKO,2026-06-01,14:35,,A,20A,Turkish Airlines,TK 3025,Анталья,12,0,
VKO,2026-06-01,02:05,,A,21A,Turkish Airlines,TK 3015,Анталья,10,0,
VKO,2026-06-01,13:30,,A,21A,Turkish Airlines,TK 1232,Анталья,12,0,
VKO,2026-06-01,01:35,,A,23,Turkish Airlines,TK 3061,Анталья,11,0,
VKO,2026-06-01,14:15,,A,23,Azur Air,ZF 3003,Анталья,12,0,
VKO,2026-06-01,01:45,,A,25A,Turkish Airlines,TK 218,Анталья,11,0,
VKO,2026-06-01,07:45,,A,25A,Победа,DP 839,Анталья,11,0,
VKO,2026-06-01,01:20,,A,29,Pegasus,PC 1577,Анталья,11,0,
VKO,2026-06-01,01:10,,A,30,Turkish Airlines,TK 212,Анталья,11,0,
VKO,2026-06-01,01:00,,A,18,S7 Airlines;Азербайджан Хава Йоллары,S7 4139;J2 810,Баку,22,0,
VKO,2026-06-01,09:50,,A,27,ЮТэйр,UT 745,Баку,12,0,
VKO,2026-06-01,21:40,,A,30,S7 Airlines;Азербайджан Хава Йоллары,S7 4145;J2 812,Баку,16,0,
VKO,2026-06-01,09:45,,A,21,Азимут,A4 7053,Батуми,12,0,
VKO,2026-06-01,07:40,,A,18,Azur Air,ZF 513,Бодрум,11,0,
VKO,2026-06-01,05:30,,A,20,Pegasus,PC 1457,Бодрум,11,0,
VKO,2026-06-01,02:55,,A,23,Turkish Airlines,TK 3155,Бодрум,10,0,
VKO,2026-06-01,21:45,,A,10A,ЮВТ Аэро,RT 302,Бугульма,8,0,
VKO,2026-06-01,21:35,,A,24,Uzbekistan Airways,HY 9608,Бухара,8,0,
VKO,2026-06-01,17:30,,A,13A,Победа,DP 197,Владикавказ,11,0,
VKO,2026-06-01,16:00,,A,10A,ВГ 9575Вологодское авиапредприятие,,Вологда,23,0,
VKO,2026-06-01,19:00,,A,10A,Вологодское авиапредприятие,,Вологда,12,0,
VKO,2026-06-01,07:35,,A,24A,Победа,DP 835,Газипаша,11,0,
VKO,2026-06-01,08:45,,A,26A,Победа,DP 735,Газипаша,12,0,
VKO,2026-06-01,10:30,,A,10,ЮТэйр;Алроса,UT 397;6R 4397,Геленджик,12,0,
VKO,2026-06-01,01:10,,A,13,ЮТэйр;Белавиа;Алроса,UT 355;B2 2265;6R 4355,Грозный,11,0,
VKO,2026-06-01,20:00,,A,13,ЮТэйр;Белавиа,UT 399;B2 2299,Грозный,20,0,
VKO,2026-06-01,07:00,,A,19A,Победа,DP 855,Гюмри,10,0,
VKO,2026-06-01,12:15,,A,25A,Азербайджан Хава Йоллары,J2 5829,Гянджа,12,0,
VKO,2026-06-01,08:55,,A,,Победа,DP 963,Даламан,12,1,неизвестный финальный статус: unknown; гейт отсутствует в источнике (наблюдений много)
VKO,2026-06-01,01:45,,A,19,Turkish Airlines,TK 3179,Даламан,11,0,
VKO,2026-06-01,07:20,,A,20,Pegasus,PC 1459,Даламан,11,0,
VKO,2026-06-01,16:15,,A,26,Flydubai;Emirates,FZ 990;EK 2311,Дубай,11,0,
VKO,2026-06-01,01:20,,A,29,Flydubai;Emirates,FZ 988;EK 2323,Дубай,11,0,
VKO,2026-06-01,03:25,,A,29,FZ AFlydubai,,Дубай,10,0,
VKO,2026-06-01,07:50,,A,22A,ЮТэйр,UT 801,Душанбе,11,0,
VKO,2026-06-01,03:10,,A,,Якутия,R3 768,Екатеринбург,10,1,гейт отсутствует в источнике (наблюдений много)
VKO,2026-06-01,00:05,,A,,UT BЮТэйр,,Ереван,11,1,гейт отсутствует в источнике (наблюдений много)
VKO,2026-06-01,09:40,,A,,FLYONE Armenia,3F 322,Ереван,12,1,неизвестный финальный статус: unknown; гейт отсутствует в источнике (наблюдений много)
VKO,2026-06-01,18:40,,A,,FLYONE Armenia,3F 326,Ереван,12,1,неизвестный финальный статус: unknown; гейт отсутствует в источнике (наблюдений много)
VKO,2026-06-01,20:50,,A,19,ЮТэйр,UT 785,Ереван,8,0,
VKO,2026-06-01,13:00,,A,22A,Азимут,A4 7029,Ереван,12,0,
VKO,2026-06-01,02:30,,A,26,FLYONE Armenia,3F 324,Ереван,10,0,
VKO,2026-06-01,01:45,,A,22A,Pegasus,PC 1522,Измир,11,0,
VKO,2026-06-01,11:00,,A,11A,Победа,DP 261,Калининград,12,0,
VKO,2026-06-01,18:00,,A,14A,Победа,DP 263,Калининград,23,0,
VKO,2026-06-01,13:15,,A,14,ЮТэйр,UT 445,Когалым,12,0,
VKO,2026-06-01,15:55,,A,12A,Победа,DP 159,Краснодар,12,0,
VKO,2026-06-01,07:35,,A,13A,Победа,DP 157,Краснодар,11,0,
VKO,2026-06-01,09:50,,A,14,ЮТэйр,UT 575,Краснодар,12,0,
VKO,2026-06-01,21:25,,A,17,ЮТэйр;Белавиа,UT 571;B2 2271,Красноярск,8,0,
VKO,2026-06-01,00:25,,A,11A,Азимут,A4 7061,Магнитогорск,11,0,
VKO,2026-06-01,14:35,,A,14A,Победа,DP 189,Махачкала,12,0,
VKO,2026-06-01,15:50,,A,11A,Победа,DP 167,Минеральные Воды,12,0,
VKO,2026-06-01,08:35,,A,14A,Победа,DP 169,Минеральные Воды,12,0,
VKO,2026-06-01,10:00,,A,16,ЮТэйр;Алроса;Белавиа,UT 373;6R 4373;B2 2273,Минеральные Воды,24,0,
VKO,2026-06-01,19:00,,A,23A,Победа,DP 967,Минск,12,0,
VKO,2026-06-01,12:50,,A,13A,Победа,DP 193,Нальчик,12,0,
VKO,2026-06-01,09:50,,A,24,Uzbekistan Airways,HY 9620,Наманган,12,0,
VKO,2026-06-01,08:10,,A,15,ЮТэйр;РусЛайн,UT 333;7R 4333,Нарьян-Мар,12,0,
VKO,2026-06-01,15:45,,A,12,Алроса;РусЛайн;ЮТэйр;Якутия,6R 544;7R 6544;UT 4544;R3 5544,Новосибирск,12,0,
VKO,2026-06-01,10:05,,A,14A,ЮТэйр;Белавиа,UT 455;B2 2255,Ноябрьск,12,0,
VKO,2026-06-01,09:30,,A,25,Uzbekistan Airways,HY 9626,Нукус,12,0,
VKO,2026-06-01,01:30,,A,26A,Победа,DP 731,Нукус,11,0,
VKO,2026-06-01,10:55,,A,18,Аэро Номад Эйрлайнс,KA 556,Ош,12,0,
VKO,2026-06-01,16:00,,A,15,Якутия,R3 735,Певек,23,0,
VKO,2026-06-01,08:00,,A,11A,Азимут,A4 7033,Псков,23,0,
VKO,2026-06-01,19:00,,A,11A,Азимут,A4 7035,Псков,12,0,
VKO,2026-06-01,20:45,,A,22,Azur Air,ZF 2903,Пхукет,8,0,
VKO,2026-06-01,07:20,,A,12A,Победа,DP 423,Самара,11,0,
VKO,2026-06-01,20:00,,A,13A,Победа,DP 421,Самара,20,0,
VKO,2026-06-01,17:30,,A,15A,Алроса,6R 9849,Самара,11,0,
VKO,2026-06-01,19:30,,A,16,ЮТэйр;Белавиа,UT 357;B2 2257,Самара,12,0,
VKO,2026-06-01,09:40,,A,19,ЮТэйр,UT 809,Самарканд,12,0,
VKO,2026-06-01,01:00,,A,26,Uzbekistan Airways,HY 606,Самарканд,11,0,
VKO,2026-06-01,07:10,,A,13,Северо-Запад,0E 9151,Сан-Бернардино,11,0,
VKO,2026-06-01,06:30,,A,08,Россия;Аэрофлот;Газпромавиа,FV 6190;SU 6190;4G 9625,Санкт-Петербург,21,1,неизвестный финальный статус: unknown
VKO,2026-06-01,08:30,,A,08,Россия;Аэрофлот,FV 6020;SU 6020,Санкт-Петербург,12,0,
VKO,2026-06-01,10:30,,A,08,Россия;Аэрофлот,FV 6004;SU 6004,Санкт-Петербург,12,0,
VKO,2026-06-01,12:30,,A,08,Россия;Аэрофлот,FV 6008;SU 6008,Санкт-Петербург,12,0,
VKO,2026-06-01,14:30,,A,08,Россия;Аэрофлот,FV 6026;SU 6026,Санкт-Петербург,12,0,
VKO,2026-06-01,16:30,,A,08,Россия;Аэрофлот,FV 6032;SU 6032,Санкт-Петербург,11,0,
VKO,2026-06-01,18:30,,A,08,Россия;Аэрофлот,FV 6176;SU 6176,Санкт-Петербург,12,0,
VKO,2026-06-01,20:30,,A,08,Россия;Аэрофлот,FV 6180;SU 6180,Санкт-Петербург,8,0,
VKO,2026-06-01,07:30,,A,09,Россия;Аэрофлот,FV 6162;SU 6162,Санкт-Петербург,11,0,
VKO,2026-06-01,11:00,,A,09,Россия;Аэрофлот,FV 6014;SU 6014,Санкт-Петербург,12,0,
VKO,2026-06-01,13:30,,A,09,Россия;Аэрофлот,FV 6010;SU 6010,Санкт-Петербург,12,0,
VKO,2026-06-01,15:30,,A,09,Россия;Аэрофлот,FV 6028;SU 6028,Санкт-Петербург,12,0,
VKO,2026-06-01,17:30,,A,09,Россия;Аэрофлот,FV 6038;SU 6038,Санкт-Петербург,11,0,
VKO,2026-06-01,19:30,,A,09,Газпромавиа;Россия;Аэрофлот,4G 9621;FV 6178;SU 6178,Санкт-Петербург,24,0,
VKO,2026-06-01,21:30,,A,09,Россия;Аэрофлот,FV 6182;SU 6182,Санкт-Петербург,8,0,
VKO,2026-06-01,11:30,,A,11,Россия;Аэрофлот,FV 6006;SU 6006,Санкт-Петербург,12,0,
VKO,2026-06-01,21:55,,A,12A,Победа,DP 205,Санкт-Петербург,8,0,
VKO,2026-06-01,07:50,,A,15A,Победа,DP 209,Санкт-Петербург,11,0,
VKO,2026-06-01,20:45,,A,14A,Победа,DP 475,Саратов,8,0,
VKO,2026-06-01,09:35,,A,11,UT D;ЮТэйр;Алроса;UT DЮТэйр,6R 4267,Сочи,12,0,
VKO,2026-06-01,09:25,,A,12,ЮТэйр;РусЛайн;Алроса,UT 267;7R 4267;6R 4267,Сочи,16,0,
VKO,2026-06-01,10:00,,A,12A,Победа,DP 113,Сочи,24,0,
VKO,2026-06-01,19:15,,A,12A,Победа,DP 115,Сочи,12,0,
VKO,2026-06-01,20:10,,A,15,ЮТэйр,UT 1249,Сочи,8,0,
VKO,2026-06-01,09:50,,A,17,Якутия;Алроса,R3 473;6R 4473,Сочи,12,0,
VKO,2026-06-01,09:05,,A,,Победа,DP 737,Стамбул,12,1,неизвестный финальный статус: unknown; гейт отсутствует в источнике (наблюдений много)
VKO,2026-06-01,05:55,,A,19,Ajet,VF 278,Стамбул,11,0,
