airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-06-27,00:05,23:58,B,107,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-06-27,00:05,00:00,B,119,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-06-27,00:05,00:02,C,125,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-06-27,00:10,00:13,B,102,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-06-27,00:10,00:08,C,137,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-06-27,00:10,00:20,D,13,Pobeda,DP 5567,Chelyabinsk,CEK
SVO,2026-06-27,00:15,00:13,B,106,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-06-27,00:15,00:14,C,124,Aeroflot,SU 1876,Bukhara,BHK
SVO,2026-06-27,00:20,00:13,C,135,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-06-27,00:20,00:22,D,3,Pobeda,DP 6541,Ekaterinburg,SVX
SVO,2026-06-27,00:25,00:20,C,132,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-06-27,00:25,00:32,D,1,Pobeda,DP 6511,Perm,PEE
SVO,2026-06-27,00:30,00:25,B,110,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-06-27,00:35,00:45,B,108,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-06-27,00:35,00:31,B,116,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-06-27,00:40,00:36,B,109,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-06-27,00:40,00:46,B,112,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-06-27,00:40,00:40,B,117,Aeroflot,SU 1456,Kemerovo,KEJ
SVO,2026-06-27,00:45,00:45,B,121,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-06-27,00:45,00:42,D,3,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-06-27,00:50,00:53,C,130,"Rossiya,Aeroflot","FV 5953,SU 5953",Hurghada,HRG
SVO,2026-06-27,00:55,00:54,B,101,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-06-27,00:55,01:04,D,1,Pobeda,DP 5921,Makhachkala,MCX
SVO,2026-06-27,01:00,01:00,B,102,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-06-27,01:00,00:59,B,104,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-06-27,01:00,01:00,C,133,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-06-27,01:05,01:03,B,113,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-06-27,01:10,01:09,C,138,Air Stork,2S 12,Antalya,AYT
SVO,2026-06-27,01:15,01:13,C,127,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-06-27,01:15,01:19,C,128,Air Stork,2S 172,Dalaman,DLM
SVO,2026-06-27,01:15,01:22,C,129,Aeroflot,SU 2164,Antalya,AYT
SVO,2026-06-27,01:20,01:20,B,111,Aeroflot,SU 1708,Vladivostok,VVO
