airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-08-18,00:05,00:20,B,104,Аэрофлот,SU 1484,Красноярск,KJA
SVO,2026-08-18,00:05,00:23,B,116,Аэрофлот,SU 1424,Уфа,UFA
SVO,2026-08-18,00:05,00:29,C,145,Аэрофлот,SU 1942,Алматы,ALA
SVO,2026-08-18,00:10,00:26,B,105,Аэрофлот,SU 1524,Горно-Алтайск,RGK
SVO,2026-08-18,00:10,00:46,C,139,Аэрофлот,SU 2162,Анталья,AYT
SVO,2026-08-18,00:10,00:13,C,142,Аэрофлот,SU 1834,Минск,MSQ
SVO,2026-08-18,00:15,00:36,B,102,Аэрофлот,SU 1478,Абакан,ABA
SVO,2026-08-18,00:15,00:32,C,136,Аэрофлот,SU 484,Шарм-эль-Шейх,SSH
SVO,2026-08-18,00:15,01:10,D,14,Победа,DP 6569,Челябинск,CEK
SVO,2026-08-18,00:25,00:40,C,129,Аэрофлот,SU 2128,Анталья,AYT
SVO,2026-08-18,00:25,02:36,D,13,Победа,DP 6511,Пермь,PEE
SVO,2026-08-18,00:30,01:04,B,101,"Россия,Аэрофлот","FV 6951,SU 6951",Санкт-Петербург,LED
SVO,2026-08-18,00:30,00:51,B,119,Аэрофлот,SU 1736,Петропавловск-Камчатский,PKC
SVO,2026-08-18,00:30,00:43,B,123,Аэрофлот,SU 1092,Челябинск,CEK
SVO,2026-08-18,00:35,00:59,B,103,Аэрофлот,SU 1244,Оренбург,REN
SVO,2026-08-18,00:35,00:53,B,108,Аэрофлот,SU 1568,Тюмень,TJM
SVO,2026-08-18,00:35,01:14,C,138,Аэрофлот,SU 424,Хургада,HRG
SVO,2026-08-18,00:40,00:49,B,117,Аэрофлот,SU 1430,Барнаул,BAX
SVO,2026-08-18,00:40,00:56,B,121,Аэрофлот,SU 1638,Омск,OMS
SVO,2026-08-18,00:45,01:18,B,111,Аэрофлот,SU 1428,Магнитогорск,MQF
SVO,2026-08-18,00:45,01:08,C,134,Southwind Airlines,2S 136,Анталья,AYT
SVO,2026-08-18,00:50,02:14,D,1,Победа,DP 6929,Махачкала,MCX
SVO,2026-08-18,00:55,01:59,B,,Аэрофлот,SU 1482,Красноярск,KJA
SVO,2026-08-18,01:00,01:17,B,110,Аэрофлот,SU 1382,Ханты-Мансийск,HMA
SVO,2026-08-18,01:00,01:21,C,146,Аэрофлот,SU 2170,Стамбул,IST
SVO,2026-08-18,01:05,01:24,B,107,Аэрофлот,SU 1306,Новосибирск,OVB
SVO,2026-08-18,01:05,01:05,C,138,Ariana Afghan,FG 708,Kabul,KBL
SVO,2026-08-18,01:10,01:29,C,126,Southwind Airlines,2S 12,Анталья,AYT
SVO,2026-08-18,01:10,01:27,C,140,Аэрофлот,SU 2164,Анталья,AYT
SVO,2026-08-18,01:15,01:31,C,124,Аэрофлот,SU 1966,Ереван,EVN
SVO,2026-08-18,01:15,01:34,C,144,Southwind Airlines,2S 168,Анталья,AYT
SVO,2026-08-18,01:20,01:38,B,104,Аэрофлот,SU 1708,Владивосток,VVO
SVO,2026-08-18,01:20,01:46,C,141,Almasria universal airlines,UJ 622,Шарм-эль-Шейх,SSH
SVO,2026-08-18,01:30,02:39,B,102,"Россия,Аэрофлот","FV 6907,SU 6907",Челябинск,CEK
SVO,2026-08-18,01:30,01:43,B,103,Аэрофлот,SU 1562,Иркутск,IKT
SVO,2026-08-18,01:40,01:51,B,109,Аэрофлот,SU 1512,Сургут,SGC
SVO,2026-08-18,01:50,02:05,C,130,Аэрофлот,SU 1936,Караганды,KGF
SVO,2026-08-18,01:55,02:09,B,104,Аэрофлот,SU 1582,Горно-Алтайск,RGK
SVO,2026-08-18,02:10,02:29,B,103,Аэрофлот,SU 1054,Махачкала,MCX
SVO,2026-08-18,02:15,02:26,C,143,Аэрофлот,SU 2148,Анталья,AYT
SVO,2026-08-18,02:20,02:20,B,115,Аэрофлот,SU 1172,Астрахань,ASF
SVO,2026-08-18,02:20,02:33,B,122,Аэрофлот,SU 1466,Екатеринбург,SVX
SVO,2026-08-18,02:25,09:33,B,106,Аэрофлот,SU 1074,Сочи,AER
SVO,2026-08-18,02:45,03:18,C,135,Corendon Airlines,XC 9111,Анталья,AYT
SVO,2026-08-18,02:55,02:56,B,103,"Россия,Аэрофлот","FV 6591,SU 6591",Пермь,PEE
SVO,2026-08-18,02:55,03:20,C,138,Air Serbia,JU 137,Белград,BEG
SVO,2026-08-18,03:10,03:22,B,101,"Россия,Аэрофлот","FV 6155,SU 6155",Нижнекамск,NBC
SVO,2026-08-18,04:55,08:34,B,103,Аэрофлот,SU 1110,Сочи,AER
SVO,2026-08-18,05:00,06:42,C,142,"Россия,Аэрофлот","FV 6953,SU 6953",Анталья,AYT
SVO,2026-08-18,05:35,05:46,B,120,Аэрофлот,SU 1106,Краснодар,KRR
SVO,2026-08-18,06:00,08:53,B,101,"Россия,Аэрофлот","FV 6373,SU 6373",Ижевск,IJK
SVO,2026-08-18,06:00,06:38,B,103,"Россия,Аэрофлот","FV 6299,SU 6299",Нижнекамск,NBC
SVO,2026-08-18,06:00,06:24,B,113,"Россия,Аэрофлот","FV 6075,SU 6075",Ульяновск,ULV
SVO,2026-08-18,06:10,06:26,B,108,Аэрофлот,SU 1318,Мурманск,MMK
SVO,2026-08-18,06:10,06:40,B,112,Аэрофлот,SU 1256,Краснодар,KRR
SVO,2026-08-18,06:30,06:48,B,104,Аэрофлот,SU 1410,Екатеринбург,SVX
SVO,2026-08-18,06:30,06:44,B,116,Аэрофлот,SU 1242,Оренбург,REN
SVO,2026-08-18,06:35,06:46,B,117,Аэрофлот,SU 1000,Калининград,KGD
SVO,2026-08-18,06:40,12:38,D,3,Победа,DP 6807,Чебоксары,CSY
SVO,2026-08-18,06:45,08:05,B,102,Аэрофлот,SU 1154,Геленджик,GDZ
SVO,2026-08-18,06:50,08:22,D,17,Победа,DP 6961,Астрахань,ASF
SVO,2026-08-18,06:50,07:53,D,3,Победа,DP 6903,Магас,IGT
SVO,2026-08-18,06:55,08:20,B,101,"Россия,Аэрофлот","FV 6491,SU 6491",Саратов,GSV
SVO,2026-08-18,06:55,08:27,B,110,Аэрофлот,SU 1266,Краснодар,KRR
SVO,2026-08-18,06:55,20:40,C,133,Nordwind,N4 1293,Сухум,SUI
SVO,2026-08-18,07:00,08:18,B,105,Россия,SU 6223,Челябинск,CEK
SVO,2026-08-18,07:05,08:08,C,134,Аэрофлот,SU 520,Дубай,DXB
SVO,2026-08-18,07:10,08:25,B,109,Аэрофлот,SU 1152,Сочи,AER
SVO,2026-08-18,07:10,08:44,D,1,Победа,DP 6965,Волгоград,VOG
SVO,2026-08-18,07:10,10:08,D,3,Победа,DP 6863,Саратов,GSV
SVO,2026-08-18,07:15,08:06,B,107,"Россия,Аэрофлот","FV 6351,SU 6351",Нижний Новгород,GOJ
SVO,2026-08-18,07:15,08:09,B,122,Аэрофлот,SU 6,Санкт-Петербург,LED
SVO,2026-08-18,07:20,07:59,C,143,Аэрофлот,SU 2172,Стамбул,IST
SVO,2026-08-18,07:20,09:29,D,13,Победа,DP 6837,Калининград,KGD
SVO,2026-08-18,07:25,08:30,B,111,Аэрофлот,SU 1180,Волгоград,VOG
SVO,2026-08-18,07:25,08:50,D,3,Победа,DP 6905,Владикавказ,OGZ
SVO,2026-08-18,07:30,09:57,B,113,"Россия,Аэрофлот","FV 6811,SU 6811",Саранск,SKX
SVO,2026-08-18,07:30,08:32,B,118,Аэрофлот,SU 1444,Иркутск,IKT
SVO,2026-08-18,07:30,13:30,D,1,Победа,DP 6911,Минеральные Воды,MRV
SVO,2026-08-18,07:35,08:42,C,129,Аэрофлот,SU 2142,Анталья,AYT
