airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-07-12,00:05,00:12,B,102,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-07-12,00:05,00:02,B,113,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-07-12,00:05,00:05,C,131,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-07-12,00:10,00:09,B,109,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-07-12,00:10,02:30,C,143,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-07-12,00:20,00:20,B,103,"Pegas Fly,Nordwind","EO 103,N4 103",Kaliningrad,KGD
SVO,2026-07-12,00:20,00:36,C,132,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-07-12,00:20,03:54,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-07-12,00:25,00:21,C,141,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-07-12,00:25,01:23,D,15,Pobeda,DP 6511,Perm,PEE
SVO,2026-07-12,00:25,03:41,D,15,Pobeda,DP 5543,Ekaterinburg,SVX
SVO,2026-07-12,00:30,00:26,B,120,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-07-12,00:35,00:35,B,107,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-07-12,00:35,00:33,B,110,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-07-12,00:40,01:29,B,109,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-07-12,00:40,00:34,B,114,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-07-12,00:45,00:48,B,105,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-07-12,00:50,03:37,D,13,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-07-12,00:55,01:56,B,123,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-07-12,01:00,00:58,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-07-12,01:00,01:00,B,122,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-07-12,01:00,00:59,C,130,Aeroflot,SU 2170,Istanbul,IST
