airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-07-21,00:05,00:02,B,106,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-07-21,00:05,00:05,C,145,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-07-21,00:10,00:09,B,104,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-07-21,00:10,00:10,B,113,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-07-21,00:10,00:52,C,124,Aeroflot,SU 2162,Antalya,AYT
SVO,2026-07-21,00:15,00:21,B,114,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-07-21,00:15,00:15,C,142,Aeroflot,SU 484,Sharm el Sheikh,SSH
SVO,2026-07-21,00:15,01:56,D,1,Pobeda,DP 6569,Chelyabinsk,CEK
SVO,2026-07-21,00:25,00:23,C,136,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-07-21,00:25,01:48,D,3,Pobeda,DP 6511,Perm,PEE
SVO,2026-07-21,00:30,00:46,B,103,Aeroflot,SU 1736,Petropavlovsk-Kamchatskiy,PKC
SVO,2026-07-21,00:30,00:29,B,108,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-07-21,00:35,00:52,B,119,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-07-21,00:35,00:35,B,123,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-07-21,00:35,00:33,C,125,Aeroflot,SU 424,Hurghada,HRG
SVO,2026-07-21,00:40,03:38,B,101,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-07-21,00:40,01:05,B,110,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-07-21,00:45,00:42,B,102,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-07-21,00:45,00:45,C,126,Southwind,2S 136,Antalya,AYT
SVO,2026-07-21,00:50,00:50,D,1,Pobeda,DP 6929,Makhachkala,MCX
SVO,2026-07-21,00:55,00:55,B,104,Aeroflot,SU 1482,Krasnoyarsk,KJA
SVO,2026-07-21,01:00,01:03,B,101,"Rossiya,Aeroflot","FV 6699,SU 6699",Saint-Petersburg,LED
SVO,2026-07-21,01:00,01:00,B,109,Aeroflot,SU 1382,Khanty-Mansiysk,HMA
SVO,2026-07-21,01:00,01:58,C,137,Aeroflot,SU 2170,Istanbul,IST
SVO,2026-07-21,01:05,01:03,B,111,Aeroflot,SU 1306,Novosibirsk,OVB
SVO,2026-07-21,01:05,01:35,C,141,Ariana Afghan,FG 708,Kabul,KBL
SVO,2026-07-21,01:10,01:10,C,129,Southwind,2S 12,Antalya,AYT
SVO,2026-07-21,01:10,01:20,C,139,Aeroflot,SU 2164,Antalya,AYT
SVO,2026-07-21,01:15,01:32,C,143,Aeroflot,SU 1966,Yerevan,EVN
SVO,2026-07-21,01:20,01:43,B,103,Aeroflot,SU 1708,Vladivostok,VVO
SVO,2026-07-21,01:20,01:41,C,140,AlMasria,UJ 622,Sharm el Sheikh,SSH
SVO,2026-07-21,01:30,01:30,B,104,Aeroflot,SU 1426,Chelyabinsk,CEK
SVO,2026-07-21,01:30,01:27,B,114,Aeroflot,SU 1562,Irkutsk,IKT
SVO,2026-07-21,01:30,01:30,B,120,"Rossiya,Aeroflot","FV 6907,SU 6907",Chelyabinsk,CEK
SVO,2026-07-21,01:40,01:42,B,102,Aeroflot,SU 1512,Surgut,SGC
SVO,2026-07-21,01:50,01:46,C,146,Aeroflot,SU 1936,Qaraghandy,KGF
SVO,2026-07-21,01:55,01:47,B,121,Aeroflot,SU 1582,Gorno-Altaysk,RGK
SVO,2026-07-21,02:10,02:01,B,105,Aeroflot,SU 1054,Makhachkala,MCX
SVO,2026-07-21,02:15,02:20,C,130,Aeroflot,SU 2148,Antalya,AYT
SVO,2026-07-21,02:20,02:20,B,104,Aeroflot,SU 1172,Astrakhan,ASF
SVO,2026-07-21,02:20,02:12,B,117,Aeroflot,SU 1466,Ekaterinburg,SVX
SVO,2026-07-21,02:25,02:18,B,115,Aeroflot,SU 1074,Sochi,AER
SVO,2026-07-21,02:25,02:44,C,133,Pegas Fly,EO 3547,Nha Trang,CXR
SVO,2026-07-21,02:55,02:47,B,108,"Rossiya,Aeroflot","FV 6155,SU 6155",Nizhnekamsk,NBC
SVO,2026-07-21,02:55,02:55,B,118,"Rossiya,Aeroflot","FV 6591,SU 6591",Perm,PEE
SVO,2026-07-21,02:55,04:04,C,125,Air Serbia,JU 137,Belgrade,BEG
SVO,2026-07-21,04:20,05:21,B,103,"Pegas Fly,Nordwind","EO 6502,N4 6502",Kazan,KZN
SVO,2026-07-21,04:55,04:48,B,112,Aeroflot,SU 1110,Sochi,AER
SVO,2026-07-21,05:00,04:52,C,135,"Rossiya,Aeroflot","FV 6953,SU 6953",Antalya,AYT
SVO,2026-07-21,05:35,05:28,B,110,Aeroflot,SU 1106,Mineralnyye Vody,MRV
SVO,2026-07-21,06:00,06:00,B,102,"Rossiya,Aeroflot","FV 6075,SU 6075",Ulyanovsk,ULV
SVO,2026-07-21,06:00,06:18,B,119,"Rossiya,Aeroflot","FV 6299,SU 6299",Nizhnekamsk,NBC
SVO,2026-07-21,06:10,06:10,B,104,Aeroflot,SU 1256,Krasnodar,KRR
SVO,2026-07-21,06:10,05:59,B,121,Aeroflot,SU 1318,Murmansk,MMK
SVO,2026-07-21,06:10,06:10,C,126,Nordwind,N4 1293,Sokhumi,SUI
SVO,2026-07-21,06:30,06:27,B,101,Aeroflot,SU 1410,Ekaterinburg,SVX
SVO,2026-07-21,06:30,06:23,B,115,Aeroflot,SU 1242,Orenburg,REN
SVO,2026-07-21,06:35,06:31,B,107,Aeroflot,SU 1000,Kaliningrad,KGD
SVO,2026-07-21,06:40,06:43,D,1,Pobeda,DP 6807,Cheboksary,CSY
SVO,2026-07-21,06:45,06:40,B,114,Aeroflot,SU 1154,Gelendzhik,GDZ
SVO,2026-07-21,06:50,06:50,D,13,Pobeda,DP 6961,Astrakhan,ASF
SVO,2026-07-21,06:50,06:58,D,3,Pobeda,DP 6903,Magas,IGT
SVO,2026-07-21,06:55,06:49,B,104,"Rossiya,Aeroflot","FV 6491,SU 6491",Saratov,GSV
SVO,2026-07-21,06:55,06:50,B,122,Aeroflot,SU 1266,Krasnodar,KRR
SVO,2026-07-21,07:00,07:00,B,102,Aeroflot,SU 1534,Chelyabinsk,CEK
SVO,2026-07-21,07:00,06:55,B,117,"Rossiya,Aeroflot","FV 6223,SU 6223",Chelyabinsk,CEK
SVO,2026-07-21,07:05,07:04,B,101,"Rossiya,Aeroflot","FV 6381,SU 6381",Izhevsk,IJK
SVO,2026-07-21,07:05,06:55,C,145,Aeroflot,SU 520,Dubai,DXB
