airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-06-11,00:05,00:51,B,111,Aeroflot,SU 1424,Ufa,UFA
SVO,2026-06-11,00:05,00:02,B,122,Aeroflot,SU 1484,Krasnoyarsk,KJA
SVO,2026-06-11,00:05,00:00,C,139,Aeroflot,SU 1942,Almaty,ALA
SVO,2026-06-11,00:10,02:45,B,108,Aeroflot,SU 1524,Gorno-Altaysk,RGK
SVO,2026-06-11,00:10,00:46,C,141,AlMasria,UJ 620,Sharm el Sheikh,SSH
SVO,2026-06-11,00:15,00:42,B,121,Aeroflot,SU 1478,Abakan,ABA
SVO,2026-06-11,00:20,02:24,C,137,Aeroflot,SU 1834,Minsk,MSQ
SVO,2026-06-11,00:20,03:14,D,1,Pobeda,DP 6541,Ekaterinburg,SVX
SVO,2026-06-11,00:25,00:25,C,124,Aeroflot,SU 2128,Antalya,AYT
SVO,2026-06-11,00:25,03:34,D,13,Pobeda,DP 5921,Makhachkala,MCX
SVO,2026-06-11,00:25,03:45,D,3,Pobeda,DP 6511,Perm,PEE
SVO,2026-06-11,00:30,00:33,B,101,"Rossiya,Aeroflot","FV 6951,SU 6951",Saint-Petersburg,LED
SVO,2026-06-11,00:30,00:42,B,116,Aeroflot,SU 1092,Chelyabinsk,CEK
SVO,2026-06-11,00:35,00:59,B,117,Aeroflot,SU 1244,Orenburg,REN
SVO,2026-06-11,00:35,01:20,B,120,Aeroflot,SU 1568,Tyumen,TJM
SVO,2026-06-11,00:40,00:40,B,104,Aeroflot,SU 1430,Barnaul,BAX
SVO,2026-06-11,00:40,01:52,B,112,Aeroflot,SU 1456,Kemerovo,KEJ
SVO,2026-06-11,00:40,00:47,B,118,Aeroflot,SU 1638,Omsk,OMS
SVO,2026-06-11,00:45,03:49,B,120,Aeroflot,SU 1428,Magnitogorsk,MQF
SVO,2026-06-11,00:45,03:24,D,3,Pobeda,DP 6569,Chelyabinsk,CEK
