airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,destination_iata
SVO,2026-09-17,00:05,00:20,B,103,Аэрофлот,SU 1484,Красноярск,KJA
SVO,2026-09-17,00:05,00:10,B,122,Аэрофлот,SU 1424,Уфа,UFA
SVO,2026-09-17,00:05,00:14,C,140,Аэрофлот,SU 1942,Алматы,ALA
SVO,2026-09-17,00:10,00:24,B,112,Аэрофлот,SU 1524,Горно-Алтайск,RGK
SVO,2026-09-17,00:10,00:41,C,132,Аэрофлот,SU 2162,Анталья,AYT
SVO,2026-09-17,00:10,00:34,C,133,Аэрофлот,SU 428,Шарм-эль-Шейх,SSH
SVO,2026-09-17,00:15,00:26,B,110,Аэрофлот,SU 1478,Абакан,ABA
SVO,2026-09-17,00:20,00:28,C,131,Аэрофлот,SU 1834,Минск,MSQ
SVO,2026-09-17,00:25,00:51,C,126,Аэрофлот,SU 2128,Анталья,AYT
SVO,2026-09-17,00:25,00:55,C,136,Almasria universal airlines,UJ 708,Хургада,HRG
SVO,2026-09-17,00:25,00:50,D,3,Победа,DP 6511,Пермь,PEE
SVO,2026-09-17,00:30,00:45,B,101,"Россия,Аэрофлот","FV 6951,SU 6951",Санкт-Петербург,LED
SVO,2026-09-17,00:30,05:00,B,112,Аэрофлот,SU 1092,Челябинск,CEK
SVO,2026-09-17,00:35,00:53,B,111,Аэрофлот,SU 1568,Тюмень,TJM
SVO,2026-09-17,00:35,01:43,B,119,Аэрофлот,SU 1244,Оренбург,REN
SVO,2026-09-17,00:40,01:21,B,109,Аэрофлот,SU 1430,Барнаул,BAX
SVO,2026-09-17,00:40,05:47,B,119,Аэрофлот,SU 1638,Омск,OMS
SVO,2026-09-17,00:40,01:03,C,125,Southwind Airlines,2S 136,Анталья,AYT
SVO,2026-09-17,00:45,00:57,B,108,Аэрофлот,SU 1428,Магнитогорск,MQF
SVO,2026-09-17,00:50,02:00,D,3,Победа,DP 6569,Челябинск,CEK
SVO,2026-09-17,00:55,01:30,B,103,Аэрофлот,SU 1482,Красноярск,KJA
SVO,2026-09-17,01:00,04:13,B,110,Аэрофлот,SU 1382,Ханты-Мансийск,HMA
SVO,2026-09-17,01:00,01:13,C,127,Аэрофлот,SU 2170,Стамбул,IST
SVO,2026-09-17,01:00,02:22,D,1,Победа,DP 6545,Екатеринбург,SVX
SVO,2026-09-17,01:05,01:14,B,120,Аэрофлот,SU 1306,Новосибирск,OVB
SVO,2026-09-17,01:10,01:18,C,130,Аэрофлот,SU 2164,Анталья,AYT
SVO,2026-09-17,01:10,01:28,C,142,Southwind Airlines,2S 12,Анталья,AYT
SVO,2026-09-17,01:15,01:35,C,138,Аэрофлот,SU 1966,Ереван,EVN
SVO,2026-09-17,01:20,01:48,B,102,Аэрофлот,SU 1708,Владивосток,VVO
SVO,2026-09-17,01:25,01:38,C,132,Аэрофлот,SU 424,Хургада,HRG
SVO,2026-09-17,01:30,02:57,B,103,Аэрофлот,SU 1562,Иркутск,IKT
SVO,2026-09-17,01:30,01:54,B,104,"Россия,Аэрофлот","FV 6907,SU 6907",Челябинск,CEK
SVO,2026-09-17,01:40,04:03,B,116,Аэрофлот,SU 1512,Сургут,SGC
SVO,2026-09-17,01:55,02:08,B,103,Аэрофлот,SU 1582,Горно-Алтайск,RGK
SVO,2026-09-17,02:10,02:47,B,101,Аэрофлот,SU 1054,Махачкала,MCX
SVO,2026-09-17,02:15,02:26,C,137,Аэрофлот,SU 2148,Анталья,AYT
SVO,2026-09-17,02:20,02:30,B,104,Аэрофлот,SU 1172,Астрахань,ASF
SVO,2026-09-17,02:20,02:52,B,106,Аэрофлот,SU 1466,Екатеринбург,SVX
SVO,2026-09-17,02:25,05:28,B,117,Аэрофлот,SU 1074,Сочи,AER
SVO,2026-09-17,02:45,03:58,C,138,Corendon Airlines,XC 9113,Анталья,AYT
SVO,2026-09-17,02:55,03:53,B,109,"Россия,Аэрофлот","FV 6591,SU 6591",Пермь,PEE
SVO,2026-09-17,02:55,03:33,C,145,Air Serbia,JU 137,Белград,BEG
SVO,2026-09-17,03:10,03:40,B,122,"Россия,Аэрофлот","FV 6155,SU 6155",Нижнекамск,NBC
SVO,2026-09-17,03:45,04:39,C,127,Air Cairo,SM 948,Эль-Аламейн,DBB
SVO,2026-09-17,04:55,05:09,B,120,Аэрофлот,SU 1110,Сочи,AER
SVO,2026-09-17,05:10,06:15,C,145,Almasria universal airlines,UJ 620,Каир,CAI
SVO,2026-09-17,05:35,05:54,B,113,Аэрофлот,SU 1106,Краснодар,KRR
SVO,2026-09-17,05:40,06:09,C,139,"Россия,Аэрофлот","FV 6953,SU 6953",Анталья,AYT
SVO,2026-09-17,05:45,06:44,C,137,Air Cairo,SM 922,Шарм-эль-Шейх,SSH
SVO,2026-09-17,06:00,06:03,B,101,"Россия,Аэрофлот","FV 6299,SU 6299",Нижнекамск,NBC
SVO,2026-09-17,06:05,06:30,C,136,Air Cairo,SM 786,Шарм-эль-Шейх,SSH
SVO,2026-09-17,06:10,06:22,B,103,Аэрофлот,SU 1318,Мурманск,MMK
SVO,2026-09-17,06:10,06:25,B,109,Аэрофлот,SU 1256,Краснодар,KRR
SVO,2026-09-17,06:25,06:28,B,111,Аэрофлот,SU 1000,Калининград,KGD
SVO,2026-09-17,06:30,06:33,B,106,Аэрофлот,SU 1242,Оренбург,REN
SVO,2026-09-17,06:30,06:40,B,107,Аэрофлот,SU 1780,Екатеринбург,SVX
SVO,2026-09-17,06:35,09:33,B,112,Аэрофлот,SU 6,Санкт-Петербург,LED
SVO,2026-09-17,06:50,07:00,D,1,Победа,DP 6961,Астрахань,ASF
SVO,2026-09-17,06:50,08:17,D,3,Победа,DP 6807,Чебоксары,CSY
SVO,2026-09-17,06:55,07:04,B,104,"Россия,Аэрофлот","FV 6491,SU 6491",Саратов,GSV
SVO,2026-09-17,06:55,07:15,B,110,Аэрофлот,SU 1266,Краснодар,KRR
SVO,2026-09-17,06:55,06:57,B,116,Аэрофлот,SU 1026,Калининград,KGD
SVO,2026-09-17,07:00,07:29,B,102,"Россия,Аэрофлот","FV 6223,SU 6223",Челябинск,CEK
SVO,2026-09-17,07:00,07:22,B,103,"Россия,Аэрофлот","FV 6075,SU 6075",Ульяновск,ULV
SVO,2026-09-17,07:05,07:18,C,146,Аэрофлот,SU 520,Дубай,DXB
SVO,2026-09-17,07:10,12:00,B,119,Аэрофлот,SU 1152,Сочи,AER
SVO,2026-09-17,07:10,10:24,D,1,Победа,DP 6965,Волгоград,VOG
SVO,2026-09-17,07:10,10:47,D,13,Победа,DP 6863,Саратов,GSV
SVO,2026-09-17,07:20,07:33,C,143,Аэрофлот,SU 2172,Стамбул,IST
SVO,2026-09-17,07:20,07:38,D,1,Победа,DP 6851,Санкт-Петербург,LED
SVO,2026-09-17,07:25,07:42,B,113,Аэрофлот,SU 1180,Волгоград,VOG
SVO,2026-09-17,07:25,07:34,B,123,Аэрофлот,SU 1032,Калининград,KGD
SVO,2026-09-17,07:30,07:39,B,101,"Россия,Аэрофлот","FV 6811,SU 6811",Саранск,SKX
SVO,2026-09-17,07:30,07:57,D,13,Победа,DP 6911,Минеральные Воды,MRV
SVO,2026-09-17,07:30,07:46,D,3,Победа,DP 6905,Владикавказ,OGZ
SVO,2026-09-17,07:35,08:57,B,102,"Россия,Аэрофлот","FV 6369,SU 6369",Ижевск,IJK
SVO,2026-09-17,07:35,07:51,B,121,Аэрофлот,SU 1400,Екатеринбург,SVX
SVO,2026-09-17,07:35,07:54,C,140,Аэрофлот,SU 2142,Анталья,AYT
SVO,2026-09-17,07:40,08:04,B,115,Аэрофлот,SU 1366,Ставрополь,STW
SVO,2026-09-17,07:40,08:13,D,14,Победа,DP 6583,Самара,KUF
SVO,2026-09-17,07:45,08:00,C,138,Аэрофлот,SU 2120,Бодрум,BJV
SVO,2026-09-17,07:45,08:11,C,139,Royal Air Maroc,AT 221,Касабланка,CMN
SVO,2026-09-17,07:45,08:03,D,16,Победа,DP 6837,Калининград,KGD
SVO,2026-09-17,07:50,13:04,B,104,Аэрофлот,SU 1052,Махачкала,MCX
SVO,2026-09-17,07:50,08:09,B,104,Аэрофлот,SU 1678,Астрахань,ASF
SVO,2026-09-17,07:50,08:21,D,1,Победа,DP 6809,Киров,KVX
SVO,2026-09-17,07:55,08:25,B,105,Аэрофлот,SU 1176,Сочи,AER
SVO,2026-09-17,07:55,10:58,D,3,Pobeda,DP W6807,Cheboksary,CSY
SVO,2026-09-17,08:00,08:06,B,101,"Россия,Аэрофлот","FV 6127,SU 6127",Санкт-Петербург,LED
SVO,2026-09-17,08:00,09:00,D,3,Победа,DP 6841,Казань,KZN
SVO,2026-09-17,08:05,08:31,C,129,Аэрофлот,SU 1860,Ереван,EVN
SVO,2026-09-17,08:10,08:34,B,102,"Россия,Аэрофлот","FV 6503,SU 6503",Архангельск,ARH
SVO,2026-09-17,08:15,08:15,B,104,"Россия,Аэрофлот","FV 6309,SU 6309",Калининград,KGD
SVO,2026-09-17,08:15,08:29,B,108,Аэрофлот,SU 1268,Казань,KZN
SVO,2026-09-17,08:20,11:21,B,104,Аэрофлот,SU 1042,Сочи,AER
SVO,2026-09-17,08:20,08:35,C,135,Аэрофлот,SU 422,Хургада,HRG
SVO,2026-09-17,08:25,08:39,B,110,"Россия,Аэрофлот","FV 6153,SU 6153",Самара,KUF
SVO,2026-09-17,08:25,10:04,B,116,Аэрофлот,SU 1108,Краснодар,KRR
SVO,2026-09-17,08:30,09:12,B,104,"Россия,Аэрофлот","FV 6405,SU 6405",Сыктывкар,SCW
SVO,2026-09-17,08:30,08:41,B,120,Аэрофлот,SU 1200,Пермь,PEE
SVO,2026-09-17,08:40,09:02,B,109,Аэрофлот,SU 1304,Минеральные Воды,MRV
SVO,2026-09-17,08:40,08:51,B,117,Аэрофлот,SU 1148,Геленджик,GDZ
SVO,2026-09-17,08:40,13:28,D,1,Победа,DP 6937,Махачкала,MCX
